;PlatsID;Season;Order;Pollinator_individuals;ML;Visit;Insect;Transect_Grassland;flw_visited_by_pollin;pollin_species;Site_name
1992;35;2012;Hymenoptera;1;L;1;15;A;;Andrena_haemorrhoa;Johns_Hage_Valla
1993;35;2012;Diptera;1;L;5;11;C;;Melanostoma_mellinum;Johns_Hage_Valla
1994;35;2012;Hymenoptera;1;L;2;1;F;;Bombus_ruderarius;Johns_Hage_Valla
1995;35;2012;Hymenoptera;1;L;3;1;A;;Bombus_lapidarius;Johns_Hage_Valla
1996;35;2012;Hymenoptera;1;L;4;4;H;;Bombus_ruderarius;Johns_Hage_Valla
1997;35;2012;Diptera;1;L;5;5;B;;Syrphus_ribesii;Johns_Hage_Valla
1998;35;2012;Diptera;18;L;5;8;B;;Syrphus_ribesii;Johns_Hage_Valla
1999;35;2012;Hymenoptera;1;L;4;8;A;;Anthidium_punctatum;Johns_Hage_Valla
2000;35;2012;Diptera;1;L;5;7;C;;Helophilus_pendulus;Johns_Hage_Valla
2001;35;2012;Hymenoptera;1;L;4;1;F;;Bombus_humilis;Johns_Hage_Valla
2002;35;2012;Diptera;1;L;4;6;H;;Eristalis_interrupta;Johns_Hage_Valla
2003;35;2012;Diptera;1;L;5;2;D;;Episyrphus_balteatus;Johns_Hage_Valla
2004;35;2012;Hymenoptera;1;M;3;6;B;Trifolium_pratense;Bombus_terrestris;Johns_Hage_Valla
2005;35;2012;Hymenoptera;1;L;1;1;C;;Nomada_moeschleri;Johns_Hage_Valla
2006;35;2012;Diptera;1;L;5;1;B;;Syrphus_ribesii;Johns_Hage_Valla
2007;35;2012;Diptera;1;L;5;18;D;;Syrphus_ribesii;Johns_Hage_Valla
2008;35;2012;Hymenoptera;2;L;1;6;C;;Andrena_haemorrhoa;Johns_Hage_Valla
2009;35;2012;Hymenoptera;1;M;3;19;B;Trifolium_repens;Bombus_lucorum;Johns_Hage_Valla
2010;35;2012;Diptera;3;L;3;15;H;;Eristalis_interrupta;Johns_Hage_Valla
2011;35;2012;Diptera;1;L;5;22;D;;Eristalis_interrupta;Johns_Hage_Valla
2012;35;2012;Hymenoptera;1;L;2;4;A;;Nomada_ruficornis;Johns_Hage_Valla
2013;35;2012;Hymenoptera;2;M;3;25;B;;Anthidium_punctatum;Johns_Hage_Valla
2014;35;2012;Hymenoptera;1;L;4;10;A;;Bombus_soroeensis;Johns_Hage_Valla
2015;35;2012;Diptera;3;L;4;19;D;;Helophilus_pendulus;Johns_Hage_Valla
2016;35;2012;Hymenoptera;1;M;3;13;B;;Coelioxys_inermis;Johns_Hage_Valla
2017;35;2012;Diptera;1;L;3;2;C;;Platycheirus_albimanus;Johns_Hage_Valla
2018;35;2012;Diptera;1;L;5;18;B;;Syrphus_ribesii;Johns_Hage_Valla
2019;35;2012;Diptera;1;L;5;14;A;;Syrphus_ribesii;Johns_Hage_Valla
2020;35;2012;Hymenoptera;1;L;2;1;B;;Andrena_nigroaenea;Johns_Hage_Valla
2021;35;2012;Diptera;1;L;3;2;F;;Sphaerophoria_scripta;Johns_Hage_Valla
2022;35;2012;Diptera;1;L;5;7;C;;Episyrphus_balteatus;Johns_Hage_Valla
2023;35;2012;Diptera;1;L;5;2;C;;Sphaerophoria_taeniata;Johns_Hage_Valla
2024;35;2012;Diptera;1;L;5;19;C;;Melanostoma_mellinum;Johns_Hage_Valla
2025;35;2012;Hymenoptera;1;L;1;5;A;;Andrena_haemorrhoa;Johns_Hage_Valla
2026;35;2012;Diptera;1;L;4;6;D;;Eupeodes_corollae;Johns_Hage_Valla
2027;35;2012;Diptera;1;L;5;47;D;;Syrphus_ribesii;Johns_Hage_Valla
2028;35;2012;Diptera;1;L;5;18;F;;Sphaerophoria_scripta;Johns_Hage_Valla
2029;35;2012;Diptera;1;L;4;2;B;;Episyrphus_balteatus;Johns_Hage_Valla
2030;35;2012;Hymenoptera;1;L;1;4;F;;Bombus_lucorum;Johns_Hage_Valla
2031;35;2012;Diptera;1;L;2;14;D;;Melanostoma_mellinum;Johns_Hage_Valla
2032;35;2012;Hymenoptera;1;L;2;8;B;;Andrena_lathyri;Johns_Hage_Valla
2033;35;2012;Hymenoptera;1;L;5;21;F;;Bombus_lapidarius;Johns_Hage_Valla
2034;35;2012;Hymenoptera;1;L;4;9;C;;Apis_mellifera;Johns_Hage_Valla
2035;35;2012;Hymenoptera;1;L;2;1;A;;Andrena_haemorrhoa;Johns_Hage_Valla
2036;35;2012;Diptera;1;L;5;3;H;;Syrphus_ribesii;Johns_Hage_Valla
2037;35;2012;Hymenoptera;1;L;2;3;B;;Bombus_sylvestris;Johns_Hage_Valla
2038;35;2012;Hymenoptera;1;L;4;9;H;;Bombus_ruderarius;Johns_Hage_Valla
2039;35;2012;Diptera;1;L;5;55;D;;Sphaerophoria_taeniata;Johns_Hage_Valla
2040;35;2012;Diptera;1;L;3;2;G;;Eristalis_interrupta;Johns_Hage_Valla
2041;35;2012;Diptera;1;L;5;98;D;;Sphaerophoria_scripta;Johns_Hage_Valla
2042;35;2012;Diptera;1;L;5;27;D;;Episyrphus_balteatus;Johns_Hage_Valla
2043;35;2012;Hymenoptera;1;L;3;2;H;;Eucera_longicornis;Johns_Hage_Valla
2044;35;2012;Diptera;50;L;3;4;B;;Eristalis_pseudorupium;Johns_Hage_Valla
2045;35;2012;Diptera;1;L;5;96;D;;Syrphus_ribesii;Johns_Hage_Valla
2046;35;2012;Diptera;1;L;5;5;C;;Melanostoma_mellinum;Johns_Hage_Valla
2047;35;2012;Diptera;1;L;5;6;C;;Melanostoma_mellinum;Johns_Hage_Valla
2048;35;2012;Hymenoptera;2;L;1;6;A;;Andrena_haemorrhoa;Johns_Hage_Valla
2049;35;2012;Diptera;1;L;5;5;H;;Episyrphus_balteatus;Johns_Hage_Valla
2050;35;2012;Hymenoptera;1;M;4;2;D;Sedum_acre;Hylaeus_communis;Johns_Hage_Valla
2051;35;2012;Hymenoptera;1;L;2;5;H;;Bombus_pascuorum;Johns_Hage_Valla
2052;35;2012;Diptera;1;L;5;8;C;;Sphaerophoria_scripta;Johns_Hage_Valla
2053;35;2012;Diptera;5;L;1;2;H;;Syrphus_vitripennis;Johns_Hage_Valla
2054;35;2012;Diptera;1;L;1;12;A;;Melanostoma_mellinum;Johns_Hage_Valla
2055;35;2012;Diptera;1;L;2;2;H;;Melanostoma_mellinum;Johns_Hage_Valla
2056;35;2012;Diptera;1;L;3;8;H;;Helophilus_pendulus;Johns_Hage_Valla
2057;35;2012;Diptera;1;L;5;13;D;;Syrphus_ribesii;Johns_Hage_Valla
2058;35;2012;Diptera;1;L;5;13;C;;Syrphus_ribesii;Johns_Hage_Valla
2059;35;2012;Diptera;1;L;3;12;H;;Syritta_pipiens;Johns_Hage_Valla
2060;35;2012;Diptera;50;L;3;3;B;;Eristalis_lineata;Johns_Hage_Valla
2061;35;2012;Diptera;1;L;5;18;C;;Syrphus_ribesii;Johns_Hage_Valla
2062;35;2012;Hymenoptera;1;L;4;4;C;;Bombus_lucorum;Johns_Hage_Valla
2063;35;2012;Diptera;10;L;5;10;B;;Syrphus_ribesii;Johns_Hage_Valla
2064;35;2012;Diptera;10;L;1;1;A;;Syrphus_torvus;Johns_Hage_Valla
2065;35;2012;Diptera;1;L;5;32;C;;Sphaerophoria_taeniata;Johns_Hage_Valla
2066;35;2012;Diptera;1;L;5;78;D;;Syrphus_ribesii;Johns_Hage_Valla
2067;35;2012;Diptera;1;L;4;21;D;;Helophilus_pendulus;Johns_Hage_Valla
2068;35;2012;Diptera;1;L;5;34;C;;Syrphus_ribesii;Johns_Hage_Valla
2069;35;2012;Diptera;1;L;4;1;H;;Eristalis_interrupta;Johns_Hage_Valla
2070;35;2012;Diptera;1;L;5;16;F;;Syrphus_vitripennis;Johns_Hage_Valla
2071;35;2012;Hymenoptera;1;L;4;3;F;;Bombus_pascuorum;Johns_Hage_Valla
2072;35;2012;Diptera;1;L;5;20;C;;Episyrphus_balteatus;Johns_Hage_Valla
2073;35;2012;Hymenoptera;1;L;1;18;A;;Bombus_sylvarum;Johns_Hage_Valla
2074;35;2012;Hymenoptera;1;L;3;3;A;;Andrena_nigroaenea;Johns_Hage_Valla
2075;35;2012;Hymenoptera;2;L;1;3;C;;Andrena_haemorrhoa;Johns_Hage_Valla
2076;35;2012;Hymenoptera;1;L;5;56;D;;Bombus_lapidarius;Johns_Hage_Valla
2077;35;2012;Diptera;1;L;5;10;H;;Eristalis_interrupta;Johns_Hage_Valla
2078;35;2012;Diptera;1;M;3;14;B;;Volucella_bombylans;Johns_Hage_Valla
2079;35;2012;Diptera;1;L;1;9;A;;Syrphus_vitripennis;Johns_Hage_Valla
2080;35;2012;Diptera;1;L;5;21;D;;Syrphus_ribesii;Johns_Hage_Valla
2081;35;2012;Hymenoptera;1;L;2;8;C;;Bombus_pascuorum;Johns_Hage_Valla
2082;35;2012;Diptera;1;L;2;3;D;;Melanostoma_mellinum;Johns_Hage_Valla
2083;35;2012;Diptera;1;L;3;6;H;;Eristalis_interrupta;Johns_Hage_Valla
2084;35;2012;Diptera;1;L;4;5;H;;Eristalis_interrupta;Johns_Hage_Valla
2085;35;2012;Hymenoptera;1;L;3;10;D;;Bombus_pascuorum;Johns_Hage_Valla
2086;35;2012;Diptera;1;L;5;29;D;;Syrphus_ribesii;Johns_Hage_Valla
2087;35;2012;Diptera;1;L;5;17;D;;Platycheirus_clypeatus;Johns_Hage_Valla
2088;35;2012;Hymenoptera;1;L;5;37;C;;Bombus_hortorum;Johns_Hage_Valla
2089;35;2012;Hymenoptera;1;L;1;19;A;;Andrena_haemorrhoa;Johns_Hage_Valla
2090;35;2012;Diptera;1;L;4;17;D;;Helophilus_pendulus;Johns_Hage_Valla
2091;35;2012;Diptera;1;L;3;9;H;;Sphaerophoria_taeniata;Johns_Hage_Valla
2092;35;2012;Hymenoptera;1;L;5;3;B;;Bombus_pascuorum;Johns_Hage_Valla
2093;35;2012;Diptera;1;L;5;46;D;;Syrphus_ribesii;Johns_Hage_Valla
2094;35;2012;Diptera;1;L;5;102;D;;Syrphus_vitripennis;Johns_Hage_Valla
2095;35;2012;Hymenoptera;1;L;2;19;D;;Bombus_pascuorum;Johns_Hage_Valla
2096;35;2012;Diptera;1;L;5;15;C;;Syrphus_vitripennis;Johns_Hage_Valla
2097;35;2012;Diptera;1;L;5;8;D;;Platycheirus_clypeatus;Johns_Hage_Valla
2098;35;2012;Hymenoptera;1;L;1;8;F;;Andrena_haemorrhoa;Johns_Hage_Valla
2099;35;2012;Diptera;1;L;5;14;C;;Syrphus_vitripennis;Johns_Hage_Valla
2100;35;2012;Hymenoptera;2;M;1;1;A;;Bombus_lapidarius;Johns_Hage_Valla
2101;35;2012;Diptera;1;L;5;52;D;;Syrphus_vitripennis;Johns_Hage_Valla
2102;35;2012;Diptera;1;L;3;4;C;;Dasysyrphus_hilaris;Johns_Hage_Valla
2103;35;2012;Diptera;1;L;5;44;D;;Syrphus_ribesii;Johns_Hage_Valla
2104;35;2012;Diptera;1;L;5;19;A;;Syrphus_ribesii;Johns_Hage_Valla
2105;35;2012;Diptera;1;L;5;11;F;;Eristalis_interrupta;Johns_Hage_Valla
2106;35;2012;Hymenoptera;1;L;2;4;H;;Bombus_pascuorum;Johns_Hage_Valla
2107;35;2012;Diptera;1;L;1;2;A;;Syrphus_vitripennis;Johns_Hage_Valla
2108;35;2012;Diptera;1;L;5;2;A;;Sphaerophoria_scripta;Johns_Hage_Valla
2109;35;2012;Hymenoptera;1;L;3;6;A;;Bombus_pascuorum;Johns_Hage_Valla
2110;35;2012;Diptera;6;L;5;16;B;;Syrphus_ribesii;Johns_Hage_Valla
2111;35;2012;Diptera;1;L;5;28;D;;Syrphus_ribesii;Johns_Hage_Valla
2112;35;2012;Diptera;1;L;5;20;A;;Episyrphus_balteatus;Johns_Hage_Valla
2113;35;2012;Diptera;1;M;3;10;B;Ranunculus_acris;Chrysotoxum_bicinctum;Johns_Hage_Valla
2114;35;2012;Diptera;1;M;3;7;B;;Sphaerophoria_taeniata;Johns_Hage_Valla
2115;35;2012;Hymenoptera;1;L;4;7;A;;Bombus_pascuorum;Johns_Hage_Valla
2116;35;2012;Diptera;1;L;5;71;D;;Syrphus_vitripennis;Johns_Hage_Valla
2117;35;2012;Diptera;1;L;5;12;F;;Melanostoma_mellinum;Johns_Hage_Valla
2118;35;2012;Diptera;1;L;5;64;D;;Episyrphus_balteatus;Johns_Hage_Valla
2119;35;2012;Diptera;1;L;4;12;D;;Helophilus_pendulus;Johns_Hage_Valla
2120;35;2012;Hymenoptera;1;L;5;10;D;;Bombus_sylvarum;Johns_Hage_Valla
2121;35;2012;Diptera;1;L;5;74;D;;Syrphus_ribesii;Johns_Hage_Valla
2122;35;2012;Hymenoptera;1;L;4;11;A;;Bombus_rupestris;Johns_Hage_Valla
2123;35;2012;Diptera;1;L;5;12;B;;Syrphus_vitripennis;Johns_Hage_Valla
2124;35;2012;Diptera;1;L;5;35;D;;Syrphus_ribesii;Johns_Hage_Valla
2125;35;2012;Diptera;1;L;5;7;F;;Syrphus_vitripennis;Johns_Hage_Valla
2126;35;2012;Diptera;1;L;5;75;D;;Syrphus_vitripennis;Johns_Hage_Valla
2127;35;2012;Diptera;1;L;5;60;D;;Episyrphus_balteatus;Johns_Hage_Valla
2128;35;2012;Diptera;1;L;2;18;D;;Sphaerophoria_taeniata;Johns_Hage_Valla
2129;35;2012;Diptera;1;L;2;5;C;;Melanostoma_mellinum;Johns_Hage_Valla
2130;35;2012;Diptera;1;L;5;19;F;;Syrphus_ribesii;Johns_Hage_Valla
2131;35;2012;Diptera;1;L;5;19;D;;Syrphus_ribesii;Johns_Hage_Valla
2132;35;2012;Diptera;1;L;5;24;F;;Syrphus_ribesii;Johns_Hage_Valla
2133;35;2012;Diptera;1;L;5;2;B;;Eristalis_interrupta;Johns_Hage_Valla
2134;35;2012;Diptera;1;L;5;15;A;;Platycheirus_clypeatus;Johns_Hage_Valla
2135;35;2012;Diptera;1;L;5;89;D;;Sphaerophoria_scripta;Johns_Hage_Valla
2136;35;2012;Diptera;1;L;5;53;D;;Episyrphus_balteatus;Johns_Hage_Valla
2137;35;2012;Diptera;1;L;5;35;C;;Episyrphus_balteatus;Johns_Hage_Valla
2138;35;2012;Diptera;1;L;5;83;D;;Syrphus_vitripennis;Johns_Hage_Valla
2139;35;2012;Hymenoptera;1;L;5;8;F;;Bombus_sylvarum;Johns_Hage_Valla
2140;35;2012;Hymenoptera;1;L;5;58;D;;Bombus_sylvarum;Johns_Hage_Valla
2141;35;2012;Diptera;1;L;5;39;D;;Syrphus_ribesii;Johns_Hage_Valla
2142;35;2012;Diptera;1;M;3;27;A;;Sphaerophoria_taeniata;Johns_Hage_Valla
2143;35;2012;Hymenoptera;1;L;3;8;B;;Bombus_lucorum;Johns_Hage_Valla
2144;35;2012;Diptera;1;L;5;32;D;;Syrphus_ribesii;Johns_Hage_Valla
2145;35;2012;Diptera;1;L;5;24;D;;Syrphus_vitripennis;Johns_Hage_Valla
2146;35;2012;Diptera;1;L;5;38;D;;Syrphus_ribesii;Johns_Hage_Valla
2147;35;2012;Diptera;1;L;5;31;D;;Syrphus_ribesii;Johns_Hage_Valla
2148;35;2012;Hymenoptera;1;L;4;1;C;;Bombus_lucorum;Johns_Hage_Valla
2149;35;2012;Hymenoptera;7;M;3;21;B;;Apis_mellifera;Johns_Hage_Valla
2150;35;2012;Diptera;1;L;5;49;D;;Platycheirus_clypeatus;Johns_Hage_Valla
2151;35;2012;Diptera;1;L;5;12;D;;Platycheirus_clypeatus;Johns_Hage_Valla
2152;35;2012;Diptera;1;L;5;30;C;;Episyrphus_balteatus;Johns_Hage_Valla
2153;35;2012;Hymenoptera;1;L;2;3;A;;Bombus_lucorum;Johns_Hage_Valla
2154;35;2012;Diptera;1;L;2;3;C;;Platycheirus_clypeatus;Johns_Hage_Valla
2155;36;2012;Diptera;1;M;3;2;A;;Melanostoma_mellinum;Sattra_Og
2156;36;2012;Diptera;1;M;5;63;D;Filipendula_ulmaria;Syrphus_ribesii;Sattra_Og
2157;36;2012;Diptera;1;M;3;6;A;;Melanostoma_mellinum;Sattra_Og
2158;36;2012;Hymenoptera;1;M;3;3;A;Vicia_sepium;Bombus_pascuorum;Sattra_Og
2159;36;2012;Diptera;1;M;5;19;A;Filipendula_ulmaria;Syrphus_ribesii;Sattra_Og
2160;36;2012;Diptera;1;M;5;42;B;Ranunculus_acris;Syrphus_vitripennis;Sattra_Og
2161;36;2012;Diptera;1;M;1;2;A;Ranunculus_ficaria;Melanostoma_mellinum;Sattra_Og
2162;36;2012;Diptera;1;M;5;35;B;Hypericum_maculatum;Syrphus_ribesii;Sattra_Og
2163;36;2012;Diptera;1;M;5;70;D;;Syrphus_ribesii;Sattra_Og
2164;36;2012;Diptera;1;M;5;64;D;Filipendula_ulmaria;Syrphus_ribesii;Sattra_Og
2165;36;2012;Diptera;1;M;5;43;B;Ranunculus_acris;Syrphus_ribesii;Sattra_Og
2166;36;2012;Diptera;1;M;5;3;A;Filipendula_ulmaria;Syrphus_ribesii;Sattra_Og
2167;36;2012;Diptera;1;M;5;27;A;;Syrphus_vitripennis;Sattra_Og
2168;36;2012;Diptera;1;M;4;12;C;;Syrphus_vitripennis;Sattra_Og
2169;36;2012;Diptera;1;M;5;50;C;;Syrphus_ribesii;Sattra_Og
2170;36;2012;Diptera;1;M;5;29;B;;Eupeodes_corollae;Sattra_Og
2171;36;2012;Hymenoptera;1;M;1;1;A;Ranunculus_ficaria;Bombus_pascuorum;Sattra_Og
2172;36;2012;Diptera;1;M;5;18;A;Filipendula_ulmaria;Syrphus_ribesii;Sattra_Og
2173;36;2012;Diptera;1;M;5;12;A;;Episyrphus_balteatus;Sattra_Og
2174;36;2012;Diptera;1;M;1;8;D;;Syrphus_torvus;Sattra_Og
2175;36;2012;Diptera;1;M;4;11;C;;Eristalis_pseudorupium;Sattra_Og
2176;36;2012;Diptera;1;M;5;2;A;Filipendula_ulmaria;Syrphus_ribesii;Sattra_Og
2177;36;2012;Diptera;1;M;5;21;A;;Syrphus_vitripennis;Sattra_Og
2178;36;2012;Diptera;1;M;5;32;A;;Episyrphus_balteatus;Sattra_Og
2179;36;2012;Diptera;1;M;2;7;D;;Rhingia_campestris;Sattra_Og
2180;36;2012;Hymenoptera;1;M;3;9;C;;Bombus_lapidarius;Sattra_Og
2181;36;2012;Diptera;1;M;3;11;D;;Melanostoma_mellinum;Sattra_Og
2182;36;2012;Diptera;1;M;5;1;A;Filipendula_ulmaria;Syrphus_vitripennis;Sattra_Og
2183;36;2012;Diptera;1;M;5;60;C;Hypericum_maculatum;Syrphus_ribesii;Sattra_Og
2184;36;2012;Diptera;1;M;4;10;C;;Eristalis_pseudorupium;Sattra_Og
2185;36;2012;Diptera;1;M;5;11;A;Ranunculus_acris;Syrphus_ribesii;Sattra_Og
2186;36;2012;Diptera;1;M;2;1;A;;Melanostoma_mellinum;Sattra_Og
2187;36;2012;Hymenoptera;1;M;4;6;C;;Bombus_pascuorum;Sattra_Og
2188;36;2012;Diptera;1;M;5;7;A;Filipendula_ulmaria;Syrphus_vitripennis;Sattra_Og
2189;36;2012;Diptera;1;M;5;55;C;;Sphaerophoria_taeniata;Sattra_Og
2190;36;2012;Diptera;1;M;5;20;A;Filipendula_ulmaria;Syrphus_vitripennis;Sattra_Og
2191;36;2012;Diptera;1;M;1;5;B;;Syrphus_torvus;Sattra_Og
2192;36;2012;Hymenoptera;1;M;3;10;C;Trifolium_pratense;Bombus_hortorum;Sattra_Og
2193;36;2012;Diptera;1;M;5;61;C;Ranunculus_acris;Syrphus_ribesii;Sattra_Og
2194;36;2012;Hymenoptera;1;M;4;14;D;Trifolium_medium;Bombus_barbutellus;Sattra_Og
2195;36;2012;Diptera;1;M;5;56;C;Hypericum_maculatum;Syrphus_ribesii;Sattra_Og
2196;36;2012;Diptera;2;M;2;3;A;Anthriscus_sylvestris;Eristalis_lineata;Sattra_Og
2197;36;2012;Diptera;1;M;5;66;D;Leucanthemum_vulgare;Eristalis_pertinax;Sattra_Og
2198;36;2012;Diptera;1;M;5;15;A;Filipendula_ulmaria;Syrphus_vitripennis;Sattra_Og
2199;36;2012;Diptera;1;M;5;9;A;Filipendula_ulmaria;Syrphus_vitripennis;Sattra_Og
2200;36;2012;Diptera;1;M;5;54;C;Potentilla_erecta;Syrphus_ribesii;Sattra_Og
2201;36;2012;Hymenoptera;1;M;4;2;A;Trifolium_medium;Bombus_pascuorum;Sattra_Og
2202;36;2012;Diptera;1;M;5;48;B;Ranunculus_acris;Syrphus_ribesii;Sattra_Og
2203;36;2012;Hymenoptera;1;M;4;13;C;Trifolium_medium;Bombus_pascuorum;Sattra_Og
2204;36;2012;Diptera;1;M;5;17;A;Filipendula_ulmaria;Sphaerophoria_scripta;Sattra_Og
2205;36;2012;Diptera;1;M;5;53;C;;Syrphus_ribesii;Sattra_Og
2206;36;2012;Diptera;1;M;5;16;A;Filipendula_ulmaria;Syrphus_vitripennis;Sattra_Og
2207;36;2012;Hymenoptera;1;M;5;30;B;Trifolium_repens;Bombus_soroeensis;Sattra_Og
2208;36;2012;Diptera;1;M;2;4;A;;Helophilus_pendulus;Sattra_Og
2209;36;2012;Hymenoptera;1;M;3;14;D;Melampyrum_pratense;Bombus_pascuorum;Sattra_Og
2210;36;2012;Diptera;1;M;5;52;C;Stellaria_graminea;Syrphus_ribesii;Sattra_Og
2211;36;2012;Diptera;1;M;5;23;A;;Sphaerophoria_scripta;Sattra_Og
2212;36;2012;Diptera;1;M;5;8;A;Filipendula_ulmaria;Eristalis_lineata;Sattra_Og
2213;36;2012;Hymenoptera;1;M;3;15;D;;Bombus_pascuorum;Sattra_Og
2214;36;2012;Diptera;1;M;5;58;C;Knautia_arvensis;Eristalis_interrupta;Sattra_Og
2215;37;2012;Diptera;1;L;5;32;H;;Eristalis_interrupta;Bonderyd_Odeshog_Og
2216;37;2012;Diptera;1;M;2;3;B;Fragaria_vesca;Cheilosia_vicina;Bonderyd_Odeshog_Og
2217;37;2012;Hymenoptera;1;L;4;4;A;;Apis_mellifera;Bonderyd_Odeshog_Og
2218;37;2012;Hymenoptera;1;L;1;3;F;;Andrena_haemorrhoa;Bonderyd_Odeshog_Og
2219;37;2012;Hymenoptera;1;L;1;10;A;;Andrena_haemorrhoa;Bonderyd_Odeshog_Og
2220;37;2012;Diptera;1;L;5;34;A;;Eristalis_interrupta;Bonderyd_Odeshog_Og
2221;37;2012;Diptera;3;L;5;62;H;;Syrphus_ribesii;Bonderyd_Odeshog_Og
2222;37;2012;Diptera;1;L;2;4;F;;Helophilus_pendulus;Bonderyd_Odeshog_Og
2223;37;2012;Diptera;1;L;2;5;F;;Helophilus_pendulus;Bonderyd_Odeshog_Og
2224;37;2012;Diptera;1;L;5;11;E;;Episyrphus_balteatus;Bonderyd_Odeshog_Og
2225;37;2012;Diptera;1;L;5;14;D;;Syrphus_vitripennis;Bonderyd_Odeshog_Og
2226;37;2012;Diptera;1;M;2;5;C;;Melanostoma_mellinum;Bonderyd_Odeshog_Og
2227;37;2012;Diptera;1;L;5;93;H;;Syrphus_vitripennis;Bonderyd_Odeshog_Og
2228;37;2012;Diptera;1;L;5;85;H;;Episyrphus_balteatus;Bonderyd_Odeshog_Og
2229;37;2012;Diptera;1;L;5;28;B;;Eristalis_interrupta;Bonderyd_Odeshog_Og
2230;37;2012;Diptera;1;L;2;6;E;;Melanostoma_mellinum;Bonderyd_Odeshog_Og
2231;37;2012;Diptera;1;L;5;31;B;;Eristalis_interrupta;Bonderyd_Odeshog_Og
2232;37;2012;Hymenoptera;1;L;5;34;B;;Apis_mellifera;Bonderyd_Odeshog_Og
2233;37;2012;Diptera;1;L;5;9;G;;Episyrphus_balteatus;Bonderyd_Odeshog_Og
2234;37;2012;Hymenoptera;1;L;1;8;A;;Andrena_haemorrhoa;Bonderyd_Odeshog_Og
2235;37;2012;Diptera;1;L;5;2;G;;Syrphus_ribesii;Bonderyd_Odeshog_Og
2236;37;2012;Hymenoptera;1;L;5;54;H;;Apis_mellifera;Bonderyd_Odeshog_Og
2237;37;2012;Hymenoptera;1;L;3;3;E;;Halictus_tumulorum;Bonderyd_Odeshog_Og
2238;37;2012;Hymenoptera;1;L;2;3;H;;Halictus_tumulorum;Bonderyd_Odeshog_Og
2239;37;2012;Diptera;1;L;5;2;C;;Syrphus_ribesii;Bonderyd_Odeshog_Og
2240;37;2012;Diptera;1;L;5;17;C;;Melanostoma_mellinum;Bonderyd_Odeshog_Og
2241;37;2012;Hymenoptera;1;L;5;6;F;;Apis_mellifera;Bonderyd_Odeshog_Og
2242;37;2012;Diptera;1;L;5;10;B;;Episyrphus_balteatus;Bonderyd_Odeshog_Og
2243;37;2012;Diptera;1;L;5;5;D;;Episyrphus_balteatus;Bonderyd_Odeshog_Og
2244;37;2012;Hymenoptera;1;L;4;2;H;;Apis_mellifera;Bonderyd_Odeshog_Og
2245;37;2012;Diptera;1;L;2;3;G;;Cheilosia_vicina;Bonderyd_Odeshog_Og
2246;37;2012;Diptera;1;L;5;14;D;;Syrphus_vitripennis;Bonderyd_Odeshog_Og
2247;37;2012;Hymenoptera;1;L;1;1;C;;Andrena_haemorrhoa;Bonderyd_Odeshog_Og
2248;37;2012;Hymenoptera;1;L;1;1;F;;Apis_mellifera;Bonderyd_Odeshog_Og
2249;37;2012;Diptera;1;L;3;1;F;;Melanostoma_mellinum;Bonderyd_Odeshog_Og
2250;37;2012;Hymenoptera;1;L;1;8;F;;Apis_mellifera;Bonderyd_Odeshog_Og
2251;37;2012;Hymenoptera;1;L;5;52;H;;Apis_mellifera;Bonderyd_Odeshog_Og
2252;37;2012;Diptera;1;L;5;7;B;;Syrphus_ribesii;Bonderyd_Odeshog_Og
2253;37;2012;Diptera;1;L;5;7;D;;Episyrphus_balteatus;Bonderyd_Odeshog_Og
2254;37;2012;Hymenoptera;1;L;4;5;F;;Apis_mellifera;Bonderyd_Odeshog_Og
2255;37;2012;Hymenoptera;1;M;3;2;D;Pilosella_officinarum;Lasioglossum_villosulum;Bonderyd_Odeshog_Og
2256;37;2012;Diptera;1;L;5;9;D;;Episyrphus_balteatus;Bonderyd_Odeshog_Og
2257;37;2012;Hymenoptera;1;L;5;1;A;;Bombus_lapidarius;Bonderyd_Odeshog_Og
2258;37;2012;Hymenoptera;4;L;4;2;B;;Apis_mellifera;Bonderyd_Odeshog_Og
2259;37;2012;Diptera;1;L;5;1;F;;Syrphus_ribesii;Bonderyd_Odeshog_Og
2260;37;2012;Hymenoptera;1;L;4;6;F;;Apis_mellifera;Bonderyd_Odeshog_Og
2261;37;2012;Diptera;1;L;5;55;H;;Syrphus_vitripennis;Bonderyd_Odeshog_Og
2262;37;2012;Diptera;1;L;1;5;B;;Helophilus_pendulus;Bonderyd_Odeshog_Og
2263;37;2012;Diptera;1;L;5;31;A;;Syrphus_ribesii;Bonderyd_Odeshog_Og
2264;37;2012;Diptera;1;L;5;40;H;;Chrysotoxum_arcuatum;Bonderyd_Odeshog_Og
2265;37;2012;Diptera;1;L;5;14;B;;Syrphus_vitripennis;Bonderyd_Odeshog_Og
2266;37;2012;Diptera;1;L;5;14;A;;Syrphus_vitripennis;Bonderyd_Odeshog_Og
2267;37;2012;Diptera;1;L;4;1;D;;Volucella_bombylans;Bonderyd_Odeshog_Og
2268;37;2012;Diptera;1;L;5;20;H;;Episyrphus_balteatus;Bonderyd_Odeshog_Og
2269;37;2012;Diptera;1;L;1;2;G;;Syrphus_vitripennis;Bonderyd_Odeshog_Og
2270;37;2012;Diptera;1;L;5;64;H;;Episyrphus_balteatus;Bonderyd_Odeshog_Og
2271;37;2012;Hymenoptera;1;M;1;1;A;;Andrena_fuscipes;Bonderyd_Odeshog_Og
