Site_id,Country,Date,Period,Pollinator_genus,Pollinator_species,Plant_genus,Plant_species,Latitude,Longitude,Site_area
Wallersberg,Germany,2010-07-31,15,Bombus,Bombus lapidarius,Centaurea,Centaurea scabiosa,50.049100000000003,11.21597,3289.9398999999999
Wallersberg,Germany,2010-07-31,20,Bombus,Bombus lapidarius,Centaurea,Centaurea jacea,50.049100000000003,11.21597,3289.9398999999999
Wattendorf,Germany,2010-08-01,15,Bombus,Bombus lapidarius,Centaurea,Centaurea jacea,50.029260000000001,11.10342,65017.300999999999
Wiesenthau,Germany,2010-07-01,15,Bombus,Bombus lapidarius,Ononis,Ononis repens,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-01,20,Bombus,Bombus lapidarius,hypericum,hypericum perforatum,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-01,35,Bombus,Bombus lapidarius,Lotus,Lotus corniculatus,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,5,Bombus,Bombus lapidarius,Centaurea,Centaurea scabiosa,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,5,Bombus,Bombus lapidarius,Centaurea,Centaurea jacea,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,5,Bombus,Bombus lapidarius,Centaurea,Centaurea scabiosa,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,25,Bombus,Bombus lapidarius,Centaurea,Centaurea scabiosa,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,25,Bombus,Bombus lapidarius,Centaurea,Centaurea scabiosa,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,35,Bombus,Bombus lapidarius,Centaurea,Centaurea scabiosa,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-08-19,10,Bombus,Bombus lapidarius,Knautia,Knautia arvensis,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-08-19,25,Bombus,Bombus lapidarius,Knautia,Knautia arvensis,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-08-19,30,Bombus,Bombus lapidarius,Centaurea,Centaurea jacea,49.71658,11.14601,4582.6201000000001
Wonsees,Germany,2010-08-10,25,Bombus,Bombus lapidarius,Echium,Echium vulgare,49.977060000000002,11.30517,4451.0497999999998
Bieberbach,Germany,2010-07-16,25,Bombus,Bombus lucorum,Origanum,Origanum vulgare,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-07-16,45,Bombus,Bombus lucorum,Scabiosa,Scabiosa columbaria,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-07-16,45,Bombus,Bombus lucorum,Scabiosa,Scabiosa columbaria,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-07-16,45,Bombus,Bombus lucorum,Scabiosa,Scabiosa columbaria,49.72795,11.28425,21554.1
Wiesenthau,Germany,2010-07-19,20,Bombus,Bombus lucorum,Knautia,Knautia arvensis,49.71658,11.14601,4582.6201000000001
Allersdorf,Germany,2010-08-21,30,Bombus,Bombus pascuorum,Carlina,Carlina vulgaris,49.982759999999999,11.64053,29756.300999999999
Bieberbach,Germany,2010-07-01,35,Bombus,Bombus pascuorum,Trifolium,Trifolium pratense,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-07-16,35,Bombus,Bombus pascuorum,Euphrasia,Euphrasia officinalis,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-07-16,40,Bombus,Bombus pascuorum,Centaurea,Centaurea scabiosa,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-08-19,10,Bombus,Bombus pascuorum,Origanum,Origanum vulgare,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-08-19,10,Bombus,Bombus pascuorum,Rhinanthus,Rhinanthus serotinus,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-08-19,20,Bombus,Bombus pascuorum,Linaria,Linaria vulgaris,49.72795,11.28425,21554.1
Bindlacher Berg,Germany,2010-07-20,20,Bombus,Bombus pascuorum,Centaurea,Centaurea scabiosa,50.006549999999997,11.616,96624.5
Bindlacher Berg,Germany,2010-07-20,30,Bombus,Bombus pascuorum,Origanum,Origanum vulgare,50.006549999999997,11.616,96624.5
Friesen,Germany,2010-06-04,35,Bombus,Bombus pascuorum,Ajuga,Ajuga genevensis,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-07-02,25,Bombus,Bombus pascuorum,Salvia,Salvia pratensis,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-07-19,5,Bombus,Bombus pascuorum,Prunella,Prunella grandiflora,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-08-25,5,Bombus,Bombus pascuorum,Prunella,Prunella grandiflora,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-08-25,30,Bombus,Bombus pascuorum,Centaurea,Centaurea jacea,49.846960000000003,11.047140000000001,9633.7900000000009
Großenohe,Germany,2010-07-01,20,Bombus,Bombus pascuorum,Anthyllis,Anthyllis vulneraria,49.674190000000003,11.294879999999999,12910.3
Großenohe,Germany,2010-07-01,35,Bombus,Bombus pascuorum,Anthyllis,Anthyllis vulneraria,49.674190000000003,11.294879999999999,12910.3
Großenohe,Germany,2010-07-16,15,Bombus,Bombus pascuorum,Rhinanthus,Rhinanthus serotinus,49.674190000000003,11.294879999999999,12910.3
Großenohe,Germany,2010-08-19,35,Bombus,Bombus pascuorum,Clinopdium,Clinopdium vulgare,49.674190000000003,11.294879999999999,12910.3
Großenohe,Germany,2010-08-19,40,Bombus,Bombus pascuorum,Rhinanthus,Rhinanthus serotinus,49.674190000000003,11.294879999999999,12910.3
Haselbrunn,Germany,2010-08-20,5,Bombus,Bombus pascuorum,Cirsium,Cirsium acaule,49.79063,11.42389,58085.5
Haselbrunn,Germany,2010-08-20,25,Bombus,Bombus pascuorum,Clinopdium,Clinopdium vulgare,49.79063,11.42389,58085.5
Haselbrunn,Germany,2010-08-20,30,Bombus,Bombus pascuorum,Rhinanthus,Rhinanthus serotinus,49.79063,11.42389,58085.5
Haselbrunn,Germany,2010-08-20,40,Bombus,Bombus pascuorum,Rhinanthus,Rhinanthus serotinus,49.79063,11.42389,58085.5
Hohe Leite,Germany,2010-08-20,15,Bombus,Bombus pascuorum,Cirsium,Cirsium acaule,49.80621,11.40085,23217.300999999999
Kainach,Germany,2010-06-27,5,Bombus,Bombus pascuorum,Helianthemum,Helianthemum nummularium,49.957859999999997,11.2906,2346.23
Kainach,Germany,2010-07-21,5,Bombus,Bombus pascuorum,Knautia,Knautia arvensis,49.957859999999997,11.2906,2346.23
Kainach,Germany,2010-08-21,20,Bombus,Bombus pascuorum,Rhinanthus,Rhinanthus serotinus,49.957859999999997,11.2906,2346.23
Kainach,Germany,2010-08-21,30,Bombus,Bombus pascuorum,Rhinanthus,Rhinanthus serotinus,49.957859999999997,11.2906,2346.23
Kainach,Germany,2010-08-21,35,Bombus,Bombus pascuorum,Trifolium,Trifolium repens,49.957859999999997,11.2906,2346.23
Kalkberg,Germany,2010-07-31,5,Bombus,Bombus pascuorum,Prunella,Prunella grandiflora,50.075539999999997,11.23836,19135.599999999999
Kalkberg,Germany,2010-07-31,20,Bombus,Bombus pascuorum,Cirsium,Cirsium acaule,50.075539999999997,11.23836,19135.599999999999
Kalkberg,Germany,2010-07-31,35,Bombus,Bombus pascuorum,Prunella,Prunella grandiflora,50.075539999999997,11.23836,19135.599999999999
Kalkberg,Germany,2010-08-22,45,Bombus,Bombus pascuorum,Prunella,Prunella grandiflora,50.075539999999997,11.23836,19135.599999999999
Kleinziegenfeld,Germany,2010-07-22,15,Bombus,Bombus pascuorum,Clinopodium,Clinopodium vulgare,50.021439999999998,11.20879,117772
Kleinziegenfeld,Germany,2010-07-22,25,Bombus,Bombus pascuorum,Cirsium,Cirsium acaule,50.021439999999998,11.20879,117772
Kleinziegenfeld,Germany,2010-07-22,45,Bombus,Bombus pascuorum,Prunella,Prunella grandiflora,50.021439999999998,11.20879,117772
Kleinziegenfeld,Germany,2010-08-22,25,Bombus,Bombus pascuorum,Rhinanthus,Rhinanthus serotinus,50.021439999999998,11.20879,117772
Kleinziegenfeld,Germany,2010-08-22,30,Bombus,Bombus pascuorum,Cirsium,Cirsium acaule,50.021439999999998,11.20879,117772
Kleinziegenfeld,Germany,2010-08-22,35,Bombus,Bombus pascuorum,Carduus,Carduus crispus,50.021439999999998,11.20879,117772
Kleinziegenfeld,Germany,2010-08-22,35,Bombus,Bombus pascuorum,Trifolium,Trifolium pratense,50.021439999999998,11.20879,117772
Kleinziegenfeld,Germany,2010-08-22,45,Bombus,Bombus pascuorum,Trifolium,Trifolium pratense,50.021439999999998,11.20879,117772
Köttel,Germany,2010-07-31,5,Bombus,Bombus pascuorum,Lotus,Lotus corniculatus,50.076549999999997,11.16835,43404.5
Köttel,Germany,2010-07-31,15,Bombus,Bombus pascuorum,Lotus,Lotus corniculatus,50.076549999999997,11.16835,43404.5
Köttel,Germany,2010-07-31,30,Bombus,Bombus pascuorum,Clinopodium,Clinopodium vulgare,50.076549999999997,11.16835,43404.5
Köttel,Germany,2010-07-31,40,Bombus,Bombus pascuorum,Echium,Echium vulgare,50.076549999999997,11.16835,43404.5
Köttel,Germany,2010-08-22,45,Bombus,Bombus pascuorum,Echium,Echium vulgare,50.076549999999997,11.16835,43404.5
Leidingshof,Germany,2010-06-04,25,Bombus,Bombus pascuorum,Salvia,Salvia pratensis,49.841749999999998,11.21055,6348.6400999999996
Leidingshof,Germany,2010-08-26,10,Bombus,Bombus pascuorum,Echium,Echium vulgare,49.841749999999998,11.21055,6348.6400999999996
Leidingshof,Germany,2010-08-26,35,Bombus,Bombus pascuorum,Clinopodium,Clinopodium vulgare,49.841749999999998,11.21055,6348.6400999999996
Neubürg,Germany,2010-08-09,5,Bombus,Bombus pascuorum,Centaurea,Centaurea jacea,49.891959999999997,11.40354,38417
Neubürg,Germany,2010-08-09,40,Bombus,Bombus pascuorum,Centaurea,Centaurea jacea,49.891959999999997,11.40354,38417
Pottenstein,Germany,2010-07-16,25,Bombus,Bombus pascuorum,Thymus,Thymus pulegioides,49.768210000000003,11.417350000000001,7130.73
Pottenstein,Germany,2010-07-16,30,Bombus,Bombus pascuorum,Centaurea,Centaurea jacea,49.768210000000003,11.417350000000001,7130.73
Pottenstein,Germany,2010-07-16,35,Bombus,Bombus pascuorum,Teucrium,Teucrium botrys,49.768210000000003,11.417350000000001,7130.73
Pottenstein,Germany,2010-08-20,10,Bombus,Bombus pascuorum,Lotus,Lotus corniculatus,49.768210000000003,11.417350000000001,7130.73
Pottenstein,Germany,2010-08-20,25,Bombus,Bombus pascuorum,Rhinanthus,Rhinanthus serotinus,49.768210000000003,11.417350000000001,7130.73
Pottenstein,Germany,2010-08-20,40,Bombus,Bombus pascuorum,Rhinanthus,Rhinanthus serotinus,49.768210000000003,11.417350000000001,7130.73
Schützengräben,Germany,2010-06-28,5,Bombus,Bombus pascuorum,Astragalus,Astragalus glyciphyllos,49.958210000000001,11.63876,48158.601999999999
Schützengräben,Germany,2010-06-28,10,Bombus,Bombus pascuorum,Trifolium,Trifolium medium,49.958210000000001,11.63876,48158.601999999999
Schützengräben,Germany,2010-06-28,20,Bombus,Bombus pascuorum,Genista,Genista tinctoria,49.958210000000001,11.63876,48158.601999999999
Schützengräben,Germany,2010-07-10,5,Bombus,Bombus pascuorum,Astragalus,Astragalus glyciphyllos,49.958210000000001,11.63876,48158.601999999999
Schützengräben,Germany,2010-07-10,5,Bombus,Bombus pascuorum,Clinopodium,Clinopodium vulgare,49.958210000000001,11.63876,48158.601999999999
Schützengräben,Germany,2010-08-21,10,Bombus,Bombus pascuorum,Lotus,Lotus corniculatus,49.958210000000001,11.63876,48158.601999999999
Spitzberg,Germany,2010-05-29,25,Bombus,Bombus pascuorum,Lotus,Lotus corniculatus,50.096350000000001,11.042199999999999,24335.300999999999
Spitzberg,Germany,2010-08-01,35,Bombus,Bombus pascuorum,Lotus,Lotus corniculatus,50.096350000000001,11.042199999999999,24335.300999999999
Spitzberg,Germany,2010-08-01,40,Bombus,Bombus pascuorum,Centaurea,Centaurea scabiosa,50.096350000000001,11.042199999999999,24335.300999999999
Spitzberg,Germany,2010-08-22,35,Bombus,Bombus pascuorum,Prunella,Prunella grandiflora,50.096350000000001,11.042199999999999,24335.300999999999
Tiefenellern,Germany,2010-08-25,35,Bombus,Bombus pascuorum,Centaurea,Centaurea scabiosa,49.923929999999999,11.07592,13454.5
Wallersberg,Germany,2010-07-31,5,Bombus,Bombus pascuorum,Clinopodium,Clinopodium vulgare,50.049100000000003,11.21597,3289.9398999999999
Wallersberg,Germany,2010-08-22,5,Bombus,Bombus pascuorum,Centaurea,Centaurea jacea,50.049100000000003,11.21597,3289.9398999999999
Wallersberg,Germany,2010-08-22,15,Bombus,Bombus pascuorum,Prunella,Prunella grandiflora,50.049100000000003,11.21597,3289.9398999999999
Wattendorf,Germany,2010-08-25,40,Bombus,Bombus pascuorum,Cirsium,Cirsium acaule,50.029260000000001,11.10342,65017.300999999999
Wiesenthau,Germany,2010-06-04,30,Bombus,Bombus pascuorum,Rhinanthus,Rhinanthus minor,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-06-04,30,Bombus,Bombus pascuorum,Rhinanthus,Rhinanthus minor,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-06-04,30,Bombus,Bombus pascuorum,Rhinanthus,Rhinanthus minor,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-06-04,35,Bombus,Bombus pascuorum,Rhinanthus,Rhinanthus minor,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-01,20,Bombus,Bombus pascuorum,Trifolium,Trifolium montanum,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,20,Bombus,Bombus pascuorum,Melampyrum,Melampyrum arvense,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,20,Bombus,Bombus pascuorum,Melampyrum,Melampyrum arvense,49.71658,11.14601,4582.6201000000001
Wonsees,Germany,2010-07-21,10,Bombus,Bombus pascuorum,Echium,Echium vulgare,49.977060000000002,11.30517,4451.0497999999998
Wonsees,Germany,2010-08-10,20,Bombus,Bombus pascuorum,Knautia,Knautia arvensis,49.977060000000002,11.30517,4451.0497999999998
Wonsees,Germany,2010-08-10,35,Bombus,Bombus pascuorum,Prunella,Prunella grandiflora,49.977060000000002,11.30517,4451.0497999999998
Wonsees,Germany,2010-08-10,45,Bombus,Bombus pascuorum,Cirsium,Cirsium acaule,49.977060000000002,11.30517,4451.0497999999998
Bieberbach,Germany,2010-07-16,5,Bombus,Bombus pratorum,Carduus,Carduus nutans,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-07-16,15,Bombus,Bombus pratorum,Origanum,Origanum vulgare,49.72795,11.28425,21554.1
Kainach,Germany,2010-06-27,25,Bombus,Bombus pratorum,Helianthemum,Helianthemum nummularium,49.957859999999997,11.2906,2346.23
Kleinziegenfeld,Germany,2010-07-22,10,Bombus,Bombus pratorum,Echium,Echium vulgare,50.021439999999998,11.20879,117772
Kleinziegenfeld,Germany,2010-07-22,30,Bombus,Bombus pratorum,Echium,Echium vulgare,50.021439999999998,11.20879,117772
Kleinziegenfeld,Germany,2010-07-22,40,Bombus,Bombus pratorum,Scabiosa,Scabiosa columbaria,50.021439999999998,11.20879,117772
Pottenstein,Germany,2010-07-16,45,Bombus,Bombus pratorum,Centaurea,Centaurea scabiosa,49.768210000000003,11.417350000000001,7130.73
Schirradorf,Germany,2010-07-22,5,Bombus,Bombus pratorum,Thymus,Thymus pulegioides,50.016399999999997,11.30677,2314.6100999999999
Schirradorf,Germany,2010-07-22,20,Bombus,Bombus pratorum,Carduus,Carduus crispus,50.016399999999997,11.30677,2314.6100999999999
Schirradorf,Germany,2010-07-22,30,Bombus,Bombus pratorum,Centaurea,Centaurea scabiosa,50.016399999999997,11.30677,2314.6100999999999
Schirradorf,Germany,2010-07-22,35,Bombus,Bombus pratorum,Centaurea,Centaurea scabiosa,50.016399999999997,11.30677,2314.6100999999999
Wiesenthau,Germany,2010-06-04,5,Bombus,Bombus pratorum,Salvia,Salvia pratensis,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-01,35,Bombus,Bombus pratorum,Knautia,Knautia arvensis,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-08-19,25,Bombus,Bombus ruderarius,Clinopdium,Clinopdium vulgare,49.71658,11.14601,4582.6201000000001
Bieberbach,Germany,2010-08-19,25,Bombus,Bombus soroeensis,Euphrasia,Euphrasia officinalis,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-08-19,40,Bombus,Bombus soroeensis,Campanula,Campanula rotundifolia,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-08-19,40,Bombus,Bombus soroeensis,Centaurea,Centaurea scabiosa,49.72795,11.28425,21554.1
Bindlacher Berg,Germany,2010-08-21,20,Bombus,Bombus soroeensis,Centaurea,Centaurea scabiosa,50.006549999999997,11.616,96624.5
Bindlacher Berg,Germany,2010-08-21,20,Bombus,Bombus soroeensis,Campanula,Campanula rotundifolia,50.006549999999997,11.616,96624.5
Friesen,Germany,2010-08-25,5,Bombus,Bombus soroeensis,Centaurea,Centaurea jacea,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-08-25,30,Bombus,Bombus soroeensis,Scabiosa,Scabiosa columbaria,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-08-25,45,Bombus,Bombus soroeensis,Centaurea,Centaurea jacea,49.846960000000003,11.047140000000001,9633.7900000000009
Köttel,Germany,2010-08-22,30,Bombus,Bombus soroeensis,Centaurea,Centaurea scabiosa,50.076549999999997,11.16835,43404.5
Köttel,Germany,2010-08-22,30,Bombus,Bombus soroeensis,Centaurea,Centaurea scabiosa,50.076549999999997,11.16835,43404.5
Köttel,Germany,2010-08-22,40,Bombus,Bombus soroeensis,Cirsium,Cirsium acaule,50.076549999999997,11.16835,43404.5
Neubürg,Germany,2010-07-20,5,Bombus,Bombus soroeensis,Centaurea,Centaurea jacea,49.891959999999997,11.40354,38417
Neubürg,Germany,2010-07-20,35,Bombus,Bombus soroeensis,Campanula,Campanula rotundifolia,49.891959999999997,11.40354,38417
Schirradorf,Germany,2010-07-22,45,Bombus,Bombus soroeensis,Campanula,Campanula rotundifolia,50.016399999999997,11.30677,2314.6100999999999
Spitzberg,Germany,2010-08-22,25,Bombus,Bombus soroeensis,Carlina,Carlina vulgaris,50.096350000000001,11.042199999999999,24335.300999999999
Wallersberg,Germany,2010-07-31,15,Bombus,Bombus soroeensis,Lotus,Lotus corniculatus,50.049100000000003,11.21597,3289.9398999999999
Wallersberg,Germany,2010-07-31,45,Bombus,Bombus soroeensis,Centaurea,Centaurea scabiosa,50.049100000000003,11.21597,3289.9398999999999
Wallersberg,Germany,2010-08-22,10,Bombus,Bombus soroeensis,Centaurea,Centaurea scabiosa,50.049100000000003,11.21597,3289.9398999999999
Wallersberg,Germany,2010-08-22,15,Bombus,Bombus soroeensis,Centaurea,Centaurea scabiosa,50.049100000000003,11.21597,3289.9398999999999
Wattendorf,Germany,2010-08-25,15,Bombus,Bombus soroeensis,Cirsium,Cirsium acaule,50.029260000000001,11.10342,65017.300999999999
Bieberbach,Germany,2010-08-19,25,Bombus,Bombus subterraneus,Knautia,Knautia arvensis,49.72795,11.28425,21554.1
Allersdorf,Germany,2010-08-21,45,Bombus,Bombus sylvarum,Prunella,Prunella vulgaris,49.982759999999999,11.64053,29756.300999999999
Bindlacher Berg,Germany,2010-07-20,20,Bombus,Bombus sylvarum,Cirsium,Cirsium eriophorum,50.006549999999997,11.616,96624.5
Bindlacher Berg,Germany,2010-07-20,25,Bombus,Bombus sylvarum,Origanum,Origanum vulgare,50.006549999999997,11.616,96624.5
Bindlacher Berg,Germany,2010-07-20,40,Bombus,Bombus sylvarum,Onobrychis,Onobrychis viciifolia,50.006549999999997,11.616,96624.5
Bindlacher Berg,Germany,2010-08-21,30,Bombus,Bombus sylvarum,Lathyrus,Lathyrus sylvestris,50.006549999999997,11.616,96624.5
Köttel,Germany,2010-08-22,10,Bombus,Bombus sylvarum,Rhinanthus,Rhinanthus serotinus,50.076549999999997,11.16835,43404.5
Köttel,Germany,2010-08-22,15,Bombus,Bombus sylvarum,Rhinanthus,Rhinanthus serotinus,50.076549999999997,11.16835,43404.5
Köttel,Germany,2010-08-22,25,Bombus,Bombus sylvarum,Clinopodium,Clinopodium vulgare,50.076549999999997,11.16835,43404.5
Schützengräben,Germany,2010-07-10,25,Bombus,Bombus sylvarum,Thymus,Thymus pulegioides,49.958210000000001,11.63876,48158.601999999999
Spitzberg,Germany,2010-05-29,30,Bombus,Bombus humilis,Lotus,Lotus corniculatus,50.096350000000001,11.042199999999999,24335.300999999999
Spitzberg,Germany,2010-08-22,30,Bombus,Bombus sylvarum,Prunella,Prunella grandiflora,50.096350000000001,11.042199999999999,24335.300999999999
Tiefenellern,Germany,2010-07-19,20,Bombus,Bombus sylvarum,Origanum,Origanum vulgare,49.923929999999999,11.07592,13454.5
Tiefenellern,Germany,2010-08-25,5,Bombus,Bombus sylvarum,Scabiosa,Scabiosa columbaria,49.923929999999999,11.07592,13454.5
Tiefenellern,Germany,2010-08-25,15,Bombus,Bombus sylvarum,Clinopodium,Clinopodium vulgare,49.923929999999999,11.07592,13454.5
Wattendorf,Germany,2010-06-24,35,Bombus,Bombus sylvarum,Prunella,Prunella grandiflora,50.029260000000001,11.10342,65017.300999999999
Wattendorf,Germany,2010-08-25,20,Bombus,Bombus sylvarum,Prunella,Prunella grandiflora,50.029260000000001,11.10342,65017.300999999999
Wattendorf,Germany,2010-08-25,40,Bombus,Bombus sylvarum,Lotus,Lotus corniculatus,50.029260000000001,11.10342,65017.300999999999
Wiesenthau,Germany,2010-07-01,35,Bombus,Bombus sylvarum,Betonica,Betonica officinalis,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-07-19,35,Bombus,Bombus sylvarum,Centaurea,Centaurea scabiosa,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-08-19,30,Bombus,Bombus sylvarum,Knautia,Knautia arvensis,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-08-19,30,Bombus,Bombus sylvarum,Clinopdium,Clinopdium vulgare,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-08-19,35,Bombus,Bombus sylvarum,Carlina,Carlina vulgaris,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-08-19,35,Bombus,Bombus sylvarum,Cirsium,Cirsium acaule,49.71658,11.14601,4582.6201000000001
Wiesenthau,Germany,2010-08-19,45,Bombus,Bombus sylvarum,Ononis,Ononis repens,49.71658,11.14601,4582.6201000000001
Allersdorf,Germany,2010-06-28,40,Bombus,Bombus terrestris agg,Helianthemum,Helianthemum nummularium,49.982759999999999,11.64053,29756.300999999999
Allersdorf,Germany,2010-08-21,40,Bombus,Bombus terrestris agg,Centaurea,Centaurea scabiosa,49.982759999999999,11.64053,29756.300999999999
Bieberbach,Germany,2010-07-01,15,Bombus,Bombus terrestris agg,Trifolium,Trifolium repens,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-07-16,15,Bombus,Bombus terrestris agg,Origanum,Origanum vulgare,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-07-16,35,Bombus,Bombus terrestris agg,Centaurea,Centaurea jacea,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-07-16,45,Bombus,Bombus terrestris agg,Scabiosa,Scabiosa columbaria,49.72795,11.28425,21554.1
Bieberbach,Germany,2010-08-19,25,Bombus,Bombus terrestris agg,Centaurea,Centaurea scabiosa,49.72795,11.28425,21554.1
Bindlacher Berg,Germany,2010-07-20,5,Bombus,Bombus terrestris agg,Centaurea,Centaurea scabiosa,50.006549999999997,11.616,96624.5
Bindlacher Berg,Germany,2010-07-20,45,Bombus,Bombus terrestris agg,Centaurea,Centaurea scabiosa,50.006549999999997,11.616,96624.5
Friesen,Germany,2010-07-02,10,Bombus,Bombus terrestris agg,Securigera,Securigera varia,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-07-02,20,Bombus,Bombus terrestris agg,Securigera,Securigera varia,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-07-02,40,Bombus,Bombus terrestris agg,Securigera,Securigera varia,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-07-19,5,Bombus,Bombus terrestris agg,Rhinanthus,Rhinanthus serotinus,49.846960000000003,11.047140000000001,9633.7900000000009
Friesen,Germany,2010-07-19,10,Bombus,Bombus terrestris agg,Rhinanthus,Rhinanthus serotinus,49.846960000000003,11.047140000000001,9633.7900000000009
Großenohe,Germany,2010-07-01,10,Bombus,Bombus terrestris agg,Rhinanthus,Rhinanthus serotinus,49.674190000000003,11.294879999999999,12910.3
Haselbrunn,Germany,2010-07-14,5,Bombus,Bombus terrestris agg,Rhinanthus,Rhinanthus serotinus,49.79063,11.42389,58085.5
Haselbrunn,Germany,2010-07-14,40,Bombus,Bombus terrestris agg,Rhinanthus,Rhinanthus serotinus,49.79063,11.42389,58085.5
Hohe Leite,Germany,2010-06-29,30,Bombus,Bombus terrestris agg,Rhinanthus,Rhinanthus serotinus,49.80621,11.40085,23217.300999999999
Hohe Leite,Germany,2010-06-29,35,Bombus,Bombus terrestris agg,Anthyllis,Anthyllis vulneraria,49.80621,11.40085,23217.300999999999
Hohe Leite,Germany,2010-07-14,10,Bombus,Bombus terrestris agg,Ononis,Ononis repens,49.80621,11.40085,23217.300999999999
Kainach,Germany,2010-07-21,10,Bombus,Bombus terrestris agg,Rhinanthus,Rhinanthus serotinus,49.957859999999997,11.2906,2346.23
Kainach,Germany,2010-07-21,25,Bombus,Bombus terrestris agg,Rhinanthus,Rhinanthus serotinus,49.957859999999997,11.2906,2346.23
Kleinziegenfeld,Germany,2010-07-22,5,Bombus,Bombus terrestris agg,Prunella,Prunella grandiflora,50.021439999999998,11.20879,117772
Neubürg,Germany,2010-07-20,45,Bombus,Bombus terrestris agg,Lotus,Lotus corniculatus,49.891959999999997,11.40354,38417
Oberailsfeld,Germany,2010-06-29,20,Bombus,Bombus terrestris agg,Echium,Echium vulgare,49.814570000000003,11.35857,32996.300999999999
Pottenstein,Germany,2010-06-05,40,Bombus,Bombus terrestris agg,Trifolium,Trifolium montanum,49.768210000000003,11.417350000000001,7130.73
Pottenstein,Germany,2010-06-29,15,Bombus,Bombus terrestris agg,Anthyllis,Anthyllis vulneraria,49.768210000000003,11.417350000000001,7130.73
Pottenstein,Germany,2010-08-20,25,Bombus,Bombus terrestris agg,Euphrasia,Euphrasia officinalis,49.768210000000003,11.417350000000001,7130.73
Schirradorf,Germany,2010-07-09,5,Bombus,Bombus terrestris agg,Helianthemum,Helianthemum nummularium,50.016399999999997,11.30677,2314.6100999999999
Schirradorf,Germany,2010-07-09,40,Bombus,Bombus terrestris agg,Helianthemum,Helianthemum nummularium,50.016399999999997,11.30677,2314.6100999999999
Schirradorf,Germany,2010-07-09,40,Bombus,Bombus terrestris agg,Helianthemum,Helianthemum nummularium,50.016399999999997,11.30677,2314.6100999999999
Schützengräben,Germany,2010-06-11,15,Bombus,Bombus terrestris agg,Onobrychis,Onobrychis viciifolia,49.958210000000001,11.63876,48158.601999999999
Schützengräben,Germany,2010-06-28,15,Bombus,Bombus terrestris agg,Genista,Genista tinctoria,49.958210000000001,11.63876,48158.601999999999
Schützengräben,Germany,2010-06-28,40,Bombus,Bombus terrestris agg,Onobrychis,Onobrychis viciifolia,49.958210000000001,11.63876,48158.601999999999
