"Site_ID","Collector","Day","Month","Year","Time","Round","Weather","Temperature","Humidity","Wind","Notes","Transect_number","Plant_genus","Plant_species","Type","Out","Notes_pollinators","Pollinator_id","Specimen_number","Pollinator_genus","Pollinator_species","Pollinator_gen_sp","Subespecies","Pollinator_sex","Morphoespecie","Det","Frequency","Plant_gen_sp","Guild","Family","Order"
"Aznalcazar","CurroMolina",14,2,2017,"12:00:00",1,"nubes",16,67,"sin_viento",NA,NA,"Erodium","primulaceum","generic","out",NA,"*",278,"Andrena","sp","Andrena sp",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",4,"Erodium primulaceum","bee","Andrenidae","Hymenoptera"
"Aznalcazar","CurroMolina",14,2,2017,"12:00:00",1,"nubes",16,67,"sin_viento",NA,NA,"Erodium","primulaceum","generic","out",NA,"*",279,"Andrena","sp","Andrena sp",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",4,"Erodium primulaceum","bee","Andrenidae","Hymenoptera"
"Pinares_de_hinojos","CurroMolina",15,2,2017,"11:10:00",1,"sol",16,54,"moderado",NA,NA,"Cerinthe","gymnandra","generic","out",NA,"no_captured",280,"Andrena","sp","Andrena sp",NA,"unknown",NA,"CurroMolina",5,"Cerinthe gymnandra","bee","Andrenidae","Hymenoptera"
"Pinares_de_hinojos","CurroMolina",15,2,2017,"11:10:00",1,"sol",16,54,"moderado",NA,NA,"Oxalis","pes-caprae","generic","out",NA,"no_captured",281,"Andrena","sp","Andrena sp",NA,"female",NA,"CurroMolina",4,"Oxalis pes-caprae","bee","Andrenidae","Hymenoptera"
"Pinares_de_hinojos","CurroMolina",15,2,2017,"11:10:00",1,"sol",16,54,"moderado",NA,NA,"Oxalis","pes-caprae","generic","out",NA,"no_captured",282,"Andrena","sp","Andrena sp",NA,"female",NA,"CurroMolina",1,"Oxalis pes-caprae","bee","Andrenidae","Hymenoptera"
"Esparragal","CurroMolina",15,2,2017,"13:30:00",1,"nubes",17,51,"fuerte",NA,NA,"Malcolmia","lacera","generic","out",NA,"no_captured",283,"Andrena","sp","Andrena sp",NA,"male",NA,"CurroMolina",1,"Malcolmia lacera","bee","Andrenidae","Hymenoptera"
"Esparragal","CurroMolina",15,2,2017,"13:30:00",1,"nubes",17,51,"fuerte",NA,NA,"Malcolmia","lacera","generic","out",NA,"no_captured",284,"Andrena","sp","Andrena sp",NA,"male",NA,"CurroMolina",3,"Malcolmia lacera","bee","Andrenidae","Hymenoptera"
"Esparragal","CurroMolina",15,2,2017,"13:30:00",1,"nubes",17,51,"fuerte",NA,NA,"Malcolmia","lacera","generic","out",NA,"no_captured",285,"Andrena","sp","Andrena sp",NA,"male",NA,"CurroMolina",1,"Malcolmia lacera","bee","Andrenidae","Hymenoptera"
"La_rocina","CurroMolina",10,5,2018,"10:45:00",5,"sol_y_nubes",22,58,"moderado",NA,NA,"Lavandula","pedunculata","generic","transect",NA,"PERDIDO",286,"Andrena","sp","Andrena sp",NA,"male","tipo flavipes","CurroMolina",3,"Lavandula pedunculata","bee","Andrenidae","Hymenoptera"
"Cotito_de_santa_teresa","CurroMolina",11,5,2018,"11:00:00",5,"nubes",20,63,"suave",NA,NA,"Halimium","halimifolium","generic","transect",NA,"PERDIDO",287,"Andrena","sp","Andrena sp",NA,"male",NA,"CurroMolina",3,"Halimium halimifolium","bee","Andrenidae","Hymenoptera"
"La_rocina","CurroMolina",2,3,2017,"14:45:00",2,"sol",21.2,48,"suave",NA,NA,"Salvia","rosmarinus","generic","transect",NA,"NO ENCONTRADA",288,"Andrena","sp","Andrena sp",NA,"unknown",NA,"CurroMolina",5,"Salvia rosmarinus","bee","Andrenidae","Hymenoptera"
"Laguna_del_ojillo","CurroMolina",14,2,2020,"12:00:00",1,"sol",15,65,"moderado",NA,"2","Salvia","rosmarinus","generic","transect","Agregación de nidos de Andrena, más de 100 machos volando y menos hembras","misma LOT1.1",289,"Andrena","sp","Andrena sp",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",3,"Salvia rosmarinus","bee","Andrenidae","Hymenoptera"
"La_rocina","CurroMolina",2,3,2017,"14:45:00",2,"sol",21.2,48,"suave",NA,NA,"Salvia","rosmarinus","generic","transect",NA,"PERDIDO",290,"Andrena","sp","Andrena sp",NA,"unknown",NA,"CurroMolina",4,"Salvia rosmarinus","bee","Andrenidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",7,3,2017,"12:10:00",2,"sol",22.3,46,"sin_viento",NA,NA,"Narcissus","bulbocodium","generic","out",NA,"PERDIDO",291,"Andrena","sp","Andrena sp",NA,"unknown",NA,"CurroMolina",2,"Narcissus bulbocodium","bee","Andrenidae","Hymenoptera"
"El_pozo","CurroMolina",7,3,2017,"15:40:00",2,"sol",24.8,42,"sin_viento",NA,NA,"Ulex","australis","generic","transect",NA,"no_captured",292,"Andrena","sp","Andrena sp",NA,"female",NA,"CurroMolina",3,"Ulex australis","bee","Andrenidae","Hymenoptera"
"La_rocina","CurroMolina",18,5,2018,"12:50:00",6,"sol",26,25,"moderado",NA,NA,"Leontodon","taraxacoides","generic","transect",NA,"103LR",293,"Andrena","sp","Andrena sp",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",2,"Leontodon taraxacoides","bee","Andrenidae","Hymenoptera"
"El_hongo","CurroMolina",20,3,2017,"10:40:00",3,"sol",19,57,"sin_viento",NA,NA,"Cistus","albidus","generic","out",NA,"BF1056",294,"Andrena","sp","Andrena sp",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",2,"Cistus albidus","bee","Andrenidae","Hymenoptera"
"Bonares","CurroMolina",22,3,2017,"12:20:00",3,"sol_y_nubes",14,50,"fuerte",NA,NA,"Cistus","salviifolius","generic","transect",NA,"no_captured",295,"Andrena","sp","Andrena sp",NA,"unknown",NA,"CurroMolina",1,"Cistus salviifolius","bee","Andrenidae","Hymenoptera"
"La_cunya","CurroMolina",4,4,2017,"10:25:00",4,"sol",21.1,42,"suave",NA,NA,"Cistus","salviifolius","generic","transect","Foto","no_captured",296,"Andrena","sp","Andrena sp",NA,"unknown",NA,"CurroMolina",1,"Cistus salviifolius","bee","Andrenidae","Hymenoptera"
"Esparragal","CurroMolina",17,2,2016,"13:36:00",2,"sol",13,34,"moderado",NA,NA,"Erodium","primulaceum","generic","out",NA,"no_captured",297,"Andrena","sp","Andrena sp",NA,"male","microandrena","CurroMolina",3,"Erodium primulaceum","bee","Andrenidae","Hymenoptera"
"Urbanizaciones","CurroMolina",21,3,2018,"12:00:00",2,"sol",21,54,"suave",NA,NA,"Halimium","calycinum","generic","transect",NA,"NO ENCONTRADA",298,"Andrena","sp","Andrena sp",NA,"male",NA,"CurroMolina",2,"Halimium calycinum","bee","Andrenidae","Hymenoptera"
"Villamanrique_este","CurroMolina",18,4,2017,"11:15:00",5,"sol",24.6,45,"suave",NA,NA,"Cistus","crispus","generic","transect",NA,"PERDIDO",299,"Andrena","sp","Andrena sp",NA,"female",NA,"CurroMolina",3,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Bonares","CurroMolina",20,4,2017,"16:00:00",5,"sol",25.7,25,"fuerte",NA,NA,"Cistus","crispus","generic","transect",NA,"PERDIDO",300,"Andrena","sp","Andrena sp",NA,"female",NA,"CurroMolina",3,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"El_hongo","CurroMolina",3,5,2017,"15:00:00",6,"sol",30,22,"suave",NA,NA,"Cistus","crispus","generic","transect",NA,"BF1047",301,"Andrena","sp","Andrena sp",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",3,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"La_cunya","CurroMolina",26,3,2019,"11:30:00",4,"sol_y_nubes",22.3,31,"fuerte",NA,NA,"Echium","vulgare","generic","transect",NA,NA,302,"Andrena","sp","Andrena sp",NA,"male",NA,"CurroMolina",3,"Echium vulgare","bee","Andrenidae","Hymenoptera"
"Niebla","CurroMolina",9,4,2018,"11:00:00",3,"sol",13,60,"suave",NA,NA,"Lavandula","pedunculata","generic","transect",NA,NA,303,"Andrena","sp","Andrena sp",NA,"female",NA,"CurroMolina",7,"Lavandula pedunculata","bee","Andrenidae","Hymenoptera"
"Niebla","CurroMolina",27,4,2018,"13:30:00",4,"sol",29,30,"sin_viento",NA,NA,"Cistus","monspeliensis","generic","transect",NA,"PERDIDO",304,"Andrena","sp","Andrena sp",NA,"male",NA,"CurroMolina",2,"Cistus monspeliensis","bee","Andrenidae","Hymenoptera"
"Niebla","CurroMolina",27,4,2018,"13:30:00",4,"sol",29,30,"sin_viento",NA,NA,"Cistus","monspeliensis","generic","transect",NA,"PERDIDO",305,"Andrena","sp","Andrena sp",NA,"female",NA,"CurroMolina",1,"Cistus monspeliensis","bee","Andrenidae","Hymenoptera"
"Urbanizaciones","CurroMolina",10,2,2020,"12:00:00",1,"sol",20,52,"sin_viento",NA,"1","Salvia","rosmarinus","generic","transect",NA,"URBT1.1",306,"Andrena","sp","Andrena sp",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",5,"Salvia rosmarinus","bee","Andrenidae","Hymenoptera"
"La_rocina","CurroMolina",10,5,2018,"10:45:00",5,"sol_y_nubes",22,58,"moderado",NA,NA,"Leontodon","taraxacoides","generic","transect",NA,NA,307,"Andrena","sp","Andrena sp",NA,"male",NA,"CurroMolina",3,"Leontodon taraxacoides","bee","Andrenidae","Hymenoptera"
"La_rocina","CurroMolina",10,5,2018,"10:45:00",5,"sol_y_nubes",22,58,"moderado",NA,NA,"Leontodon","taraxacoides","generic","transect",NA,NA,308,"Andrena","sp","Andrena sp",NA,"female",NA,"CurroMolina",2,"Leontodon taraxacoides","bee","Andrenidae","Hymenoptera"
"Laguna_del_ojillo","CurroMolina",14,2,2020,"12:00:00",1,"sol",15,65,"moderado",NA,"2","Salvia","rosmarinus","generic","transect",NA,"misma LOT1.1",309,"Andrena","sp","Andrena sp",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",2,"Salvia rosmarinus","bee","Andrenidae","Hymenoptera"
"Laguna_del_ojillo","CurroMolina",14,2,2020,"12:00:00",1,"sol",15,65,"moderado",NA,"2","Salvia","rosmarinus","generic","transect",NA,"misma LOT1.1",310,"Andrena","sp","Andrena sp",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",1,"Salvia rosmarinus","bee","Andrenidae","Hymenoptera"
"Laguna_del_ojillo","CurroMolina",14,2,2020,"12:00:00",1,"sol",15,65,"moderado",NA,"2","Salvia","rosmarinus","generic","transect",NA,"misma LOT1.1",311,"Andrena","sp","Andrena sp",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",2,"Salvia rosmarinus","bee","Andrenidae","Hymenoptera"
"Laguna_del_ojillo","CurroMolina",14,2,2020,"12:00:00",1,"sol",15,65,"moderado",NA,"2","Salvia","rosmarinus","generic","transect",NA,"misma LOT1.1",312,"Andrena","sp","Andrena sp",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",1,"Salvia rosmarinus","bee","Andrenidae","Hymenoptera"
"El_pozo","CurroMolina",7,5,2020,"15:00:00",8,"sol",25,45,"suave",NA,"1","Andryala","integrifolia","generic","transect",NA,"LRT1.1",313,"Andrena","sp","Andrena sp",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",2,"Andryala integrifolia","bee","Andrenidae","Hymenoptera"
"Laguna_del_ojillo","CurroMolina",21,2,2020,"14:30:00",2,"sol",21,45,"moderado",NA,"1","Salvia","rosmarinus","generic","transect",NA,NA,314,"Andrena","sp","Andrena sp",NA,"female",NA,"CurroMolina",3,"Salvia rosmarinus","bee","Andrenidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",7,6,2018,"11:20:00",8,"sol",24,46,"suave",NA,NA,"Andryala","integrifolia","generic","transect",NA,"080PC",315,"Andrena","sp","Andrena sp",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",3,"Andryala integrifolia","bee","Andrenidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",7,6,2018,"11:20:00",8,"sol",24,46,"suave",NA,NA,"Andryala","integrifolia","generic","transect",NA,"080PC",316,"Andrena","sp","Andrena sp",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",1,"Andryala integrifolia","bee","Andrenidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",7,6,2018,"11:20:00",8,"sol",24,46,"suave",NA,NA,"Andryala","integrifolia","generic","transect",NA,"080PC",317,"Andrena","sp","Andrena sp",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",2,"Andryala integrifolia","bee","Andrenidae","Hymenoptera"
"Convento_de_la_luz","CurroMolina",10,3,2020,"12:00:00",4,"sol",20,NA,"fuerte",NA,"1","Raphanus","raphanistrum","generic","transect",NA,"CLT1.3",318,"Andrena","sp","Andrena sp",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",2,"Raphanus raphanistrum","bee","Andrenidae","Hymenoptera"
"El_pozo","CurroMolina",7,5,2020,"15:00:00",8,"sol",25,45,"suave",NA,"2","Andryala","integrifolia","generic","transect",NA,"mismo LRT1.1",319,"Andrena","sp","Andrena sp",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",1,"Andryala integrifolia","bee","Andrenidae","Hymenoptera"
"El_pozo","CurroMolina",7,5,2020,"15:00:00",8,"sol",25,45,"suave",NA,"2","Andryala","integrifolia","generic","transect",NA,"mismo LRT1.1",320,"Andrena","sp","Andrena sp",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",2,"Andryala integrifolia","bee","Andrenidae","Hymenoptera"
"Villamanrique_este","CurroMolina",25,3,2019,"11:30:00",4,"sol",22,40,"moderado",NA,NA,"Ranunculus","tribbus","generic","transect",NA,"PERDIDO",321,"Andrena","sp","Andrena sp",NA,"female","tipo nigroaenea","CurroMolina",2,"Ranunculus tribbus","bee","Andrenidae","Hymenoptera"
"Villamanrique_este","CurroMolina",2,5,2019,"13:00:00",7,"sol",28,32,"suave",NA,NA,"Cistus","crispus","generic","transect","foto","BF1385",322,"Andrena","sp","Andrena sp",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",1,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Villamanrique_este","CurroMolina",9,3,2020,"13:30:00",4,"sol",23,NA,"suave",NA,"1","Salvia","rosmarinus","generic","transect",NA,"VET1.2",323,"Andrena","sp","Andrena sp",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",2,"Salvia rosmarinus","bee","Andrenidae","Hymenoptera"
"Laguna_del_ojillo","CurroMolina",14,2,2020,"12:00:00",1,"sol",15,65,"moderado",NA,"1","Salvia","rosmarinus","generic","transect",NA,"LOT1.1",324,"Andrena","sp","Andrena sp",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",3,"Salvia rosmarinus","bee","Andrenidae","Hymenoptera"
"Laguna_del_ojillo","CurroMolina",14,2,2020,"12:00:00",1,"sol",15,65,"moderado",NA,"1","Halimium","calycinum","generic","transect",NA,"misma LOT1.1",325,"Andrena","sp","Andrena sp",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",2,"Halimium calycinum","bee","Andrenidae","Hymenoptera"
"La_cunya","CurroMolina",6,5,2020,"10:00:00",8,"sol",21,62,"fuerte",NA,"2","Andryala","integrifolia","generic","transect",NA,"LCT2.1",326,"Andrena","sp","Andrena sp",NA,"unknown",NA,"OscarAguado_TomWood_CurroMolina",1,"Andryala integrifolia","bee","Andrenidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",18,2,2020,"12:30:00",2,"sol",18,46,"fuerte",NA,"1","Salvia","rosmarinus","generic","transect",NA,"misma EPERI2.1",327,"Andrena","sp","Andrena sp",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",5,"Salvia rosmarinus","bee","Andrenidae","Hymenoptera"
"Villamanrique_este","CurroMolina",19,2,2020,"13:30:00",2,"sol",25,40,"moderado",NA,"2","Salvia","rosmarinus","generic","transect",NA,"VET2.1",328,"Andrena","sp","Andrena sp",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",2,"Salvia rosmarinus","bee","Andrenidae","Hymenoptera"
"La_cunya","CurroMolina",21,2,2020,"12:30:00",2,"sol",18,53,"moderado",NA,"1","Salvia","rosmarinus","generic","transect",NA,"LCT1.1",329,"Andrena","sp","Andrena sp",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",2,"Salvia rosmarinus","bee","Andrenidae","Hymenoptera"
"Laguna_del_ojillo","CurroMolina",21,2,2020,"14:30:00",2,"sol",21,45,"moderado",NA,"1","Halimium","calycinum","generic","transect",NA,NA,330,"Andrena","sp","Andrena sp",NA,"female",NA,"CurroMolina",2,"Halimium calycinum","bee","Andrenidae","Hymenoptera"
"Villamanrique_este","CurroMolina",5,5,2020,"14:00:00",8,"sol_y_nubes",25,47,"fuerte",NA,"1","Andryala","integrifolia","generic","transect",NA,"VET1.1",331,"Andrena","sp","Andrena sp",NA,"unknown",NA,"OscarAguado_TomWood_CurroMolina",1,"Andryala integrifolia","bee","Andrenidae","Hymenoptera"
"El_pozo","CurroMolina",7,5,2020,"15:00:00",8,"sol",25,45,"suave",NA,"1","Andryala","integrifolia","generic","transect",NA,"mismo LRT1.1",332,"Andrena","sp","Andrena sp",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",1,"Andryala integrifolia","bee","Andrenidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",25,3,2015,"11:10:00",3,"sol",15,37,"moderado",NA,NA,"Halimium","calycinum","generic","transect",NA,"no_captured",333,"Andrena","sp","Andrena sp",NA,"female",NA,"CurroMolina",1,"Halimium calycinum","bee","Andrenidae","Hymenoptera"
"El_pozo","CurroMolina",7,6,2018,"12:15:00",8,"sol",26,41,"suave",NA,NA,"Cistus","crispus","generic","transect","foto",NA,334,"Andrena","sp","Andrena sp",NA,"female",NA,"CurroMolina",4,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"Aznalcazar","CurroMolina",24,3,2015,"12:30:00",3,"sol",15,50,"suave",NA,NA,"Teucrium","fruticans","generic","transect",NA,"no_captured",335,"Andrena","sp","Andrena sp",NA,"unknown","tipo flavipes","CurroMolina",1,"Teucrium fruticans","bee","Andrenidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",25,3,2015,"11:10:00",3,"sol",15,37,"moderado",NA,NA,"Cistus","ladanifer","generic","transect",NA,"PERDIDO",336,"Andrena","sp","Andrena sp",NA,"unknown",NA,"CurroMolina",1,"Cistus ladanifer","bee","Andrenidae","Hymenoptera"
"Urbanizaciones","CurroMolina",29,3,2015,"12:10:00",4,"sol",22,35,"sin_viento",NA,NA,"Calendula","arvensis","generic","transect",NA,"PERDIDO",337,"Andrena","sp","Andrena sp",NA,"unknown",NA,"CurroMolina",1,"Calendula arvensis","bee","Andrenidae","Hymenoptera"
"La_rocina","CurroMolina",2,6,2016,"10:03:00",9,"sol",25,NA,"suave",NA,NA,"Campanula","dieckii","generic","transect",NA,"*",338,"Andrena","sp","Andrena sp",NA,"unknown",NA,"OscarAguado_TomWood_CurroMolina",5,"Campanula dieckii","bee","Andrenidae","Hymenoptera"
"Pinares_de_hinojos","CurroMolina",1,6,2016,"10:15:00",9,"sol",23,NA,"moderado",NA,NA,"Thapsia","villosa","generic","out",NA,"*",339,"Andrena","sp","Andrena sp",NA,"unknown",NA,"OscarAguado_TomWood_CurroMolina",9,"Thapsia villosa","bee","Andrenidae","Hymenoptera"
"Pino_del_cuervo","CurroMolina",25,3,2015,"11:10:00",3,"sol",15,37,"moderado",NA,NA,"Cistus","ladanifer","generic","out",NA,"PERDIDO",340,"Andrena","sp","Andrena sp",NA,"unknown",NA,"CurroMolina",1,"Cistus ladanifer","bee","Andrenidae","Hymenoptera"
"Bonares","CurroMolina",22,3,2017,"12:20:00",3,"sol_y_nubes",14,50,"fuerte",NA,NA,"Cistus","salviifolius","species","transect",NA,"BF1060",341,"Andrena","suerinensis","Andrena suerinensis",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",3,"Cistus salviifolius","bee","Andrenidae","Hymenoptera"
"Niebla","CurroMolina",26,3,2015,"12:20:00",4,"sol",19.2,36,"suave",NA,NA,"Lavandula","pedunculata","species","transect",NA,"BF44",342,"Andrena","tenuistriata","Andrena tenuistriata",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",1,"Lavandula pedunculata","bee","Andrenidae","Hymenoptera"
"Aznalcazar","CurroMolina",8,5,2015,"13:20:00",7,"sol_y_nubes",29,40,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"BF68",343,"Andrena","tenuistriata","Andrena tenuistriata",NA,"female",NA,"OscarAguado_TomWood_CurroMolina",1,"Cistus crispus","bee","Andrenidae","Hymenoptera"
"El_pinar","CurroMolina",30,4,2015,"10:15:00",6,"sol",22,42,"sin_viento",NA,NA,"Convolvulus","arvensis","species","out",NA,"BF331",344,"Andrena","tenuistriata","Andrena tenuistriata",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",1,"Convolvulus arvensis","bee","Andrenidae","Hymenoptera"
"Convento_de_la_luz","CurroMolina",23,3,2020,"12:00:00",5,"sol_y_nubes",20,45,"moderado",NA,"1","Cistus","ladanifer","species","transect",NA,NA,345,"Andrena","thoracica","Andrena thoracica",NA,"female",NA,"CurroMolina",3,"Cistus ladanifer","bee","Andrenidae","Hymenoptera"
"Convento_de_la_luz","CurroMolina",23,3,2020,"12:00:00",5,"sol_y_nubes",20,45,"moderado",NA,"1","Cistus","ladanifer","species","transect",NA,NA,346,"Andrena","thoracica","Andrena thoracica",NA,"female",NA,"CurroMolina",1,"Cistus ladanifer","bee","Andrenidae","Hymenoptera"
"Convento_de_la_luz","CurroMolina",28,3,2019,"10:30:00",4,"sol",20,35,"moderado",NA,NA,"Lavandula","pedunculata","species","transect",NA,NA,347,"Andrena","thoracica","Andrena thoracica",NA,"female",NA,"CurroMolina",3,"Lavandula pedunculata","bee","Andrenidae","Hymenoptera"
"Las_mulas","CurroMolina",18,4,2017,"12:30:00",5,"sol",29,35,"suave",NA,NA,"Cistus","libanotis","species","out",NA,"no_captured",348,"Andrena","thoracica","Andrena thoracica",NA,"male",NA,"CurroMolina",1,"Cistus libanotis","bee","Andrenidae","Hymenoptera"
"Convento_de_la_luz","CurroMolina",23,3,2020,"12:00:00",5,"sol_y_nubes",20,45,"moderado",NA,"2","Cistus","salviifolius","species","transect",NA,NA,349,"Andrena","thoracica","Andrena thoracica",NA,"female",NA,"CurroMolina",2,"Cistus salviifolius","bee","Andrenidae","Hymenoptera"
"Convento_de_la_luz","CurroMolina",15,2,2016,"15:30:00",2,"sol_y_nubes",19,26,"moderado",NA,NA,"Muscari","comosum","species","out",NA,"BF1038",350,"Andrena","villipes","Andrena villipes",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",5,"Muscari comosum","bee","Andrenidae","Hymenoptera"
"El_pinar","CurroMolina",30,4,2015,"10:15:00",6,"sol",22,42,"sin_viento",NA,NA,"Convolvulus","arvensis","species","out",NA,"BF319",351,"Andrena","vulpecula","Andrena vulpecula",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",1,"Convolvulus arvensis","bee","Andrenidae","Hymenoptera"
"Bonares","CurroMolina",29,4,2015,"13:00:00",6,"sol",23,28,"suave",NA,NA,"Andryala","integrifolia","species","transect",NA,"BF301",352,"Andrena","vulpecula","Andrena vulpecula",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",2,"Andryala integrifolia","bee","Andrenidae","Hymenoptera"
"Urbanizaciones","CurroMolina",26,2,2015,"13:50:00",1,"sol",18,NA,"sin_viento",NA,NA,"Salvia","rosmarinus","species","transect",NA,"BF14",353,"Andrena","vulpecula","Andrena vulpecula",NA,"male",NA,"OscarAguado_TomWood_CurroMolina",1,"Salvia rosmarinus","bee","Andrenidae","Hymenoptera"
"Bonares","CurroMolina",25,2,2015,"16:00:00",1,"sol",16,NA,"moderado",NA,NA,"Cistus","ladanifer","generic","transect",NA,"BF11",354,"Anthaxia","sp","Anthaxia sp",NA,"unknown",NA,"CurroMolina",1,"Cistus ladanifer","beetle","Buprestidae","Coleoptera"
"Pino_del_cuervo","CurroMolina",27,3,2019,"12:00:00",4,"sol",21,29,"fuerte",NA,NA,"Anemone","palmata","generic","transect","este escarabajo estaba presente solo en los C.ladanifer oon spot negro en petalos","BF1352",355,"Anthaxia","sp","Anthaxia sp",NA,"unknown","negra","CurroMolina",1,"Anemone palmate","beetle","Buprestidae","Coleoptera"
"Bonares","CurroMolina",15,4,2019,"15:30:00",5,"sol",29,45,"fuerte",NA,NA,"Lavandula","stoechas","species","transect",NA,NA,356,"Anthidium","manicatum","Anthidium manicatum",NA,"male",NA,"CurroMolina",1,"Lavandula stoechas","bee","Megachilidae","Hymenoptera"
"Convento_de_la_luz","CurroMolina",11,6,2018,"11:00:00",8,"sol",25,40,"moderado",NA,NA,"Cistus","crispus","species","transect",NA,"BF1250",357,"Anthidium","manicatum","Anthidium manicatum",NA,"female",NA,"FelixTorres_OscarAguado_CurroMolina",3,"Cistus crispus","bee","Megachilidae","Hymenoptera"
"Niebla","CurroMolina",27,4,2018,"13:30:00",4,"sol",29,30,"sin_viento",NA,NA,"Cistus","monspeliensis","species","transect",NA,NA,358,"Anthidium","manicatum","Anthidium manicatum",NA,"male",NA,"CurroMolina",2,"Cistus monspeliensis","bee","Megachilidae","Hymenoptera"
"El_hongo","CurroMolina",17,4,2017,"13:30:00",5,"sol",26,46,"suave",NA,NA,"Lavandula","stoechas","species","transect",NA,"no_captured",359,"Anthidium","manicatum","Anthidium manicatum",NA,"unknown",NA,"CurroMolina",15,"Lavandula stoechas","bee","Megachilidae","Hymenoptera"
"Bonares","CurroMolina",29,4,2015,"13:00:00",6,"sol",23,28,"suave",NA,NA,"Cistus","crispus","species","transect",NA,"BF627",360,"Anthidium","septemspinosum","Anthidium septemspinosum",NA,"male",NA,"FelixTorres_OscarAguado_CurroMolina",4,"Cistus crispus","bee","Megachilidae","Hymenoptera"
"Niebla","CurroMolina",29,4,2016,"16:30:00",7,"nubes",19,NA,"suave",NA,NA,"Cistus","monspeliensis","species","transect",NA,"BF984",361,"Anthidium","septemspinosum","Anthidium septemspinosum",NA,"male",NA,"FelixTorres_OscarAguado_CurroMolina",3,"Cistus monspeliensis","bee","Megachilidae","Hymenoptera"
"Pinares_de_hinojos","CurroMolina",14,5,2015,"12:27:00",7,"sol",37,11,"suave",NA,NA,"Phlomis","purpurea","species","out",NA,NA,362,"Anthidium","septemspinosum","Anthidium septemspinosum",NA,"unknown",NA,"CurroMolina",1,"Phlomis purpurea","bee","Megachilidae","Hymenoptera"
"Niebla","CurroMolina",12,5,2015,"10:00:00",7,"sol",21.5,51,"sin_viento",NA,NA,"Convolvulus","arvensis","species","transect",NA,"BF628",363,"Anthidium","septemspinosum","Anthidium septemspinosum",NA,"male",NA,"FelixTorres_OscarAguado_CurroMolina",4,"Convolvulus arvensis","bee","Megachilidae","Hymenoptera"
"Niebla","CurroMolina",3,6,2016,"12:30:00",9,"sol",34,NA,"suave",NA,NA,"Cistus","crispus","generic","transect",NA,"no_captured",364,"Anthidium","sp","Anthidium sp",NA,"unknown",NA,"CurroMolina",4,"Cistus crispus","bee","Megachilidae","Hymenoptera"
"Aznalcazar","CurroMolina",21,3,2017,"10:45:00",3,"sol",18,49,"suave",NA,NA,"Teucrium","fruticans","species","transect",NA,"no_captured",365,"Anthophora","aestivalis","Anthophora aestivalis",NA,"male",NA,"CurroMolina",1,"Teucrium fruticans","bee","Apidae","Hymenoptera"
"Aznalcazar","CurroMolina",3,4,2017,"11:48:00",4,"sol",20,33,"fuerte",NA,NA,"Asphodelus","fistulosus","species","transect",NA,"no_captured",366,"Anthophora","aestivalis","Anthophora aestivalis",NA,"male",NA,"CurroMolina",1,"Asphodelus fistulosus","bee","Apidae","Hymenoptera"
