"","Order","Family","Subfamily","Tribe","Genus","Subgenus","Species","GenusAndSpecies","TaxonomicAuthority"
"1945","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","pastoralis","Nomada pastoralis","Eversmann, 1852"
"1946","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","pectoralis","Nomada pectoralis","Morawitz, 1877"
"1947","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","piccioliana","Nomada piccioliana","Magretti, 1883"
"1948","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","piliventris","Nomada piliventris","Morawitz, 1877 "
"1949","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","pilosa","Nomada pilosa","Schwarz & Gusenleitner, 2017"
"1950","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","platythorax","Nomada platythorax","Schwarz, 1981"
"1951","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","pleurosticta","Nomada pleurosticta","Herrich-Schäffer, 1839"
"1952","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","polemediana","Nomada polemediana","Mavromoustakis, 1957"
"1953","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","posthuma","Nomada posthuma","Blüthgen, 1949"
"1954","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","priesneri","Nomada priesneri","Schwarz, 1965"
"1955","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","propinqua","Nomada propinqua","Schmiedeknecht, 1882"
"1956","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","pruinosa","Nomada pruinosa","Pérez, 1895"
"1957","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","pulchra","Nomada pulchra","Arnold, 1888"
"1958","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","pygidialis","Nomada pygidialis","Schwarz, 1981"
"1959","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","pyrgosica","Nomada pyrgosica","Schwarz & Smit, 2018"
"1960","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","radoszkowskii","Nomada radoszkowskii","Łoziński, 1922"
"1961","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","rhenana","Nomada rhenana","Morawitz, 1872"
"1962","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","roberjeotiana","Nomada roberjeotiana","Panzer, 1799"
"1963","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","rostrata","Nomada rostrata","Herrich-Schäffer, 1839"
"1964","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","rubiginosa","Nomada rubiginosa","Pérez, 1884"
"1965","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","rubricollis","Nomada rubricollis","Schwarz, 1967"
"1966","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","rubricosa","Nomada rubricosa","Eversmann, 1852"
"1967","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","rubricoxa","Nomada rubricoxa","Schwarz, 1977"
"1968","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","rubriventris","Nomada rubriventris","Schwarz, 1981"
"1969","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","ruficornis","Nomada ruficornis","(Linnaeus, 1758)"
"1970","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","rufipes","Nomada rufipes","Fabricius, 1793"
"1971","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","rufoabdominalis","Nomada rufoabdominalis","Schwarz, 1963"
"1972","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","sabulosa","Nomada sabulosa","Radoszkowski, 1876"
"1973","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","sanguinea","Nomada sanguinea","Smith, 1854"
"1974","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","scheuchli","Nomada scheuchli","Schwarz & Standfuss, 2007"
"1975","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","serricornis","Nomada serricornis","Pérez, 1884"
"1976","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","sexfasciata","Nomada sexfasciata","(Panzer, 1799)"
"1977","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","sheppardana","Nomada sheppardana","(Kirby, 1802)"
"1978","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","sicula","Nomada sicula","Schwarz, 1974"
"1979","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","signata","Nomada signata","Jurine, 1807"
"1980","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","similis","Nomada similis","Morawitz, 1872"
"1981","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","simulatrix","Nomada simulatrix","Schwarz & Smit, 2018"
"1982","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","smiti","Nomada smiti","Schwarz, 2018"
"1983","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","standfussi","Nomada standfussi","Schwarz, 2007"
"1984","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","stigma","Nomada stigma","Fabricius, 1805"
"1985","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","stoeckherti","Nomada stoeckherti","Pittioni, 1951"
"1986","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","striata","Nomada striata","Fabricius, 1793"
"1987","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","subcornuta","Nomada subcornuta","(Kirby, 1802)"
"1988","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","succincta","Nomada succincta","Panzer, 1798"
"1989","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","sybarita","Nomada sybarita","Schmiedeknecht, 1882"
"1990","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","symphyti","Nomada symphyti","Stöckhert, 1930"
"1991","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","tarsalis","Nomada tarsalis","Schwarz & Smit, 2018"
"1992","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","tenella","Nomada tenella","Mocsáry, 1883"
"1993","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","teunisseni","Nomada teunisseni","Schwarz & Smit, 2018"
"1994","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","thersites","Nomada thersites","Schmiedeknecht, 1882"
"1995","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","tormentillae","Nomada tormentillae","Alfken, 1901 "
"1996","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","trapeziformis","Nomada trapeziformis","Schmiedeknecht, 1882"
"1997","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","tridentirostris","Nomada tridentirostris","Dours, 1873"
"1998","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","trispinosa","Nomada trispinosa","Schmiedeknecht, 1882"
"1999","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","tuberculifera","Nomada tuberculifera","Schwarz & Smit, 2018"
"2000","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","umbrosa","Nomada umbrosa","Schmiedeknecht, 1882"
"2001","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","unica","Nomada unica","Schwarz & Smit, 2018"
"2002","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","unispinosa","Nomada unispinosa","Schwarz, 1981"
"2003","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","verna","Nomada verna","Schmiedeknecht, 1882"
"2004","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","villosa","Nomada villosa","Thomson, 1870"
"2005","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","warnckei","Nomada warnckei","Schwarz & Smit, 2018"
"2006","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","yarrowi","Nomada yarrowi","Schwarz, 1981"
"2007","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","yermasoyiae","Nomada yermasoyiae","Schwarz, Smit & Gusenleitner, 2018"
"2008","Hymenoptera","Apidae","Nomadinae","Nomadini","Nomada","","zonata","Nomada zonata","Panzer, 1798"
"2009","Hymenoptera","Apidae","Nomadinae","Ammobatini","Parammobatodes","","maroccanus","Parammobatodes maroccanus","(Warncke, 1983)"
"2010","Hymenoptera","Apidae","Nomadinae","Ammobatini","Parammobatodes","","minutus","Parammobatodes minutus","(Mocsáry, 1878)"
"2011","Hymenoptera","Apidae","Nomadinae","Ammobatini","Pasites","","maculatus","Pasites maculatus","Jurine, 1807"
"2012","Hymenoptera","Apidae","Nomadinae","Ammobatoidini","Schmiedeknechtia","","oraniensis","Schmiedeknechtia oraniensis","Friese, 1896"
"2013","Hymenoptera","Apidae","Eucerinae","Ancylaini","Tarsalia","","ancyliformis","Tarsalia ancyliformis","Popov, 1935"
"2014","Hymenoptera","Apidae","Eucerinae","Ancylaini","Tarsalia","","hirtipes","Tarsalia hirtipes","Morawitz, 1895"
"2015","Hymenoptera","Apidae","Eucerinae","Eucerini","Tetralonia","Tetralonia","alticincta","Tetralonia alticincta","(Lepeletier, 1841)"
"2016","Hymenoptera","Apidae","Eucerinae","Eucerini","Tetralonia","Tetralonia","cinctella","Tetralonia cinctella","Saunders, 1908"
"2017","Hymenoptera","Apidae","Eucerinae","Eucerini","Tetralonia","Tetralonia","dentata","Tetralonia dentata","(Germar, 1839)"
"2018","Hymenoptera","Apidae","Eucerinae","Eucerini","Tetralonia","Tetralonia","fulvescens","Tetralonia fulvescens","Giraud, 1863"
"2019","Hymenoptera","Apidae","Eucerinae","Eucerini","Tetralonia","Tetralonia","gennargentui","Tetralonia gennargentui","(Nobile, Catania & Bella, 2021)"
"2020","Hymenoptera","Apidae","Eucerinae","Eucerini","Tetralonia","Tetralonia","glauca","Tetralonia glauca","(Fabricius, 1775)"
"2021","Hymenoptera","Apidae","Eucerinae","Eucerini","Tetralonia","Tetralonia","graja","Tetralonia graja","(Eversmann, 1852)"
"2022","Hymenoptera","Apidae","Eucerinae","Eucerini","Tetralonia","Tetralonia","hohmanni","Tetralonia hohmanni","Tkalců, 1993"
"2023","Hymenoptera","Apidae","Eucerinae","Eucerini","Tetralonia","Tetralonia","iberica","Tetralonia iberica","Dusmet y Alonso, 1926"
"2024","Hymenoptera","Apidae","Eucerinae","Eucerini","Tetralonia","Tetralonia","inulae","Tetralonia inulae","Tkalců, 1979"
"2025","Hymenoptera","Apidae","Eucerinae","Eucerini","Tetralonia","Tetralonia","julliani","Tetralonia julliani","(Pérez, 1879)"
"2026","Hymenoptera","Apidae","Eucerinae","Eucerini","Tetralonia","Tetralonia","lanzarotensis","Tetralonia lanzarotensis","Tkalců, 1993"
"2027","Hymenoptera","Apidae","Eucerinae","Eucerini","Tetralonia","Tetralonia","lyncea","Tetralonia lyncea","Mocsáry, 1879"
"2028","Hymenoptera","Apidae","Eucerinae","Eucerini","Tetralonia","Tetralonia","malvae","Tetralonia malvae","(Rossi, 1790)"
"2029","Hymenoptera","Apidae","Eucerinae","Eucerini","Tetralonia","Tetralonia","nana","Tetralonia nana","Morawitz, 1874"
"2030","Hymenoptera","Apidae","Eucerinae","Eucerini","Tetralonia","Tetralonia","pollinosa","Tetralonia pollinosa","(Lepeletier, 1841)"
"2031","Hymenoptera","Apidae","Eucerinae","Eucerini","Tetralonia","Tetralonia","ruficornis","Tetralonia ruficornis","(Fabricius, 1804)"
"2032","Hymenoptera","Apidae","Eucerinae","Eucerini","Tetralonia","Tetralonia","salicariae","Tetralonia salicariae","(Lepeletier, 1841)"
"2033","Hymenoptera","Apidae","Eucerinae","Eucerini","Tetralonia","Tetralonia","scabiosae","Tetralonia scabiosae","Mocsáry, 1881"
"2034","Hymenoptera","Apidae","Eucerinae","Eucerini","Tetralonia","Tetralonia ","strigata","Tetralonia strigata","(Lepeletier, 1841)"
"2035","Hymenoptera","Apidae","Eucerinae","Eucerini","Tetralonia","Tetralonia ","vicina","Tetralonia vicina","Morawitz, 1876"
"2036","Hymenoptera","Apidae","Nomadinae","Melectini","Thyreus","","affinis","Thyreus affinis","(Morawitz, 1874)"
"2037","Hymenoptera","Apidae","Nomadinae","Melectini","Thyreus","","elegans","Thyreus elegans","(Morawitz, 1877)"
"2038","Hymenoptera","Apidae","Nomadinae","Melectini","Thyreus","","hellenicus","Thyreus hellenicus","Lieftinck, 1968"
"2039","Hymenoptera","Apidae","Nomadinae","Melectini","Thyreus","","hirtus","Thyreus hirtus","(De Beaumont, 1940)"
"2040","Hymenoptera","Apidae","Nomadinae","Melectini","Thyreus","","histrionicus","Thyreus histrionicus","(Illiger, 1806)"
"2041","Hymenoptera","Apidae","Nomadinae","Melectini","Thyreus","","hohmanni","Thyreus hohmanni","Schwarz, 1993"
"2042","Hymenoptera","Apidae","Nomadinae","Melectini","Thyreus","","orbatus","Thyreus orbatus","(Lepeletier, 1841)"
"2043","Hymenoptera","Apidae","Nomadinae","Melectini","Thyreus","","picaron","Thyreus picaron","Lieftinck, 1968"
"2044","Hymenoptera","Apidae","Nomadinae","Melectini","Thyreus","","ramosus","Thyreus ramosus","(Lepeletier, 1841)"
"2045","Hymenoptera","Apidae","Nomadinae","Melectini","Thyreus","","scutellaris","Thyreus scutellaris","(Fabricius, 1781)"
"2046","Hymenoptera","Apidae","Nomadinae","Melectini","Thyreus","","truncatus","Thyreus truncatus","(Pérez, 1883)"
"2047","Hymenoptera","Apidae","Nomadinae","Epeolini","Triepeolus","","tristis","Triepeolus tristis","(Smith, 1854)"
"2048","Hymenoptera","Apidae","Xylocopinae","Xylocopini","Xylocopa","Rhysoxylocopa ","amedaei","Xylocopa amedaei","Lepeletier, 1841"
"2049","Hymenoptera","Apidae","Xylocopinae","Xylocopini","Xylocopa","Rhysoxylocopa ","cantabrita","Xylocopa cantabrita","Lepeletier, 1841"
"2050","Hymenoptera","Apidae","Xylocopinae","Xylocopini","Xylocopa","Copoxyla ","iris","Xylocopa iris","(Christ, 1791)"
"2051","Hymenoptera","Apidae","Xylocopinae","Xylocopini","Xylocopa","Mesotrichia","nigrita","Xylocopa nigrita","(Fabricius, 1775)"
"2052","Hymenoptera","Apidae","Xylocopinae","Xylocopini","Xylocopa","Proxylocopa ","olivieri","Xylocopa olivieri","Lepeletier, 1841"
"2053","Hymenoptera","Apidae","Xylocopinae","Xylocopini","Xylocopa","Koptortosoma ","pubescens","Xylocopa pubescens","Spinola, 1838"
"2054","Hymenoptera","Apidae","Xylocopinae","Xylocopini","Xylocopa","Xylocopa ","valga","Xylocopa valga","Gerstaecker 1872"
"2055","Hymenoptera","Apidae","Xylocopinae","Xylocopini","Xylocopa","Xylocopa ","violacea","Xylocopa violacea","Linnaeus, 1758"
"2056","Hymenoptera","Apidae","Xylocopinae","Xylocopini","Xylocopa","Xylocopoides","virginica","Xylocopa virginica","(Linnaeus, 1771)"
"2057","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","abeillei","Colletes abeillei","Pérez, 1903"
"2058","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","acutiformis","Colletes acutiformis","Noskiewicz, 1936"
"2059","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","acutus","Colletes acutus","Pérez, 1903"
"2060","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","albomaculatus","Colletes albomaculatus","(Lucas, 1849)"
"2061","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","anceps","Colletes anceps","Radoszkowski, 1891"
"2062","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","anchusae","Colletes anchusae","Noskiewicz, 1924"
"2063","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","brevigena","Colletes brevigena","Noskiewicz, 1936"
"2064","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","canescens","Colletes canescens","Smith, 1853"
"2065","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","carinatus","Colletes carinatus","Radoszkowski, 1891"
"2066","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","cariniger","Colletes cariniger","Pérez, 1903"
"2067","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","caskanus","Colletes caskanus","(Strand, 1919)"
"2068","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","caspicus","Colletes caspicus","Morawitz, 1874"
"2069","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","chengtehensis","Colletes chengtehensis","Yasumatsu, 1935"
"2070","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","collaris","Colletes collaris","Dours, 1872"
"2071","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","conradti","Colletes conradti","Noskiewicz, 1936"
"2072","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","creticus","Colletes creticus","Noskiewicz, 1936"
"2073","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","cunicularius","Colletes cunicularius","(Linnaeus, 1761)"
"2074","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","cyprius","Colletes cyprius","Noskiewicz, 1936"
"2075","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","daviesanus","Colletes daviesanus","Smith, 1846"
"2076","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","dimidiatus","Colletes dimidiatus","Brullé, 1840"
"2077","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","dinizi","Colletes dinizi","Kuhlmann, Ortiz & Ornosa, 2001"
"2078","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","dusmeti","Colletes dusmeti","Noskiewicz, 1936"
"2079","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","eous","Colletes eous","Morice, 1904"
"2080","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","escalerai","Colletes escalerai","Noskiewicz, 1936"
"2081","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","floralis","Colletes floralis","Eversmann, 1852"
"2082","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","fodiens","Colletes fodiens","(Fourcroy, 1785)"
"2083","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","foveolaris","Colletes foveolaris","Pérez, 1903"
"2084","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","gallicus","Colletes gallicus","Radoszkowski, 1891"
"2085","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","graeffei","Colletes graeffei","Alfken, 1900"
"2086","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","halophilus","Colletes halophilus","Verhoeff, 1944"
"2087","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","hederae","Colletes hederae","Schmidt & Westrich, 1993"
"2088","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","hethiticus","Colletes hethiticus","Warncke, 1978"
"2089","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","hylaeiformis","Colletes hylaeiformis","Eversmann, 1852"
"2090","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","impunctatus","Colletes impunctatus","Nylander, 1852"
"2091","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","inexpectatus","Colletes inexpectatus","Noskiewicz, 1936"
"2092","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","intricans","Colletes intricans","Spinola, 1838"
"2093","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","jansmiti","Colletes jansmiti","Kuhlmann, 2018"
"2094","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","kozlovi","Colletes kozlovi","Friese, 1913"
"2095","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","ligatus","Colletes ligatus","Erichson, 1835"
"2096","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","maidli","Colletes maidli","Noskiewicz, 1936"
"2097","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","marginatus","Colletes marginatus","Smith, 1846"
"2098","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","merceti","Colletes merceti","Noskiewicz, 1936"
"2099","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","meyeri","Colletes meyeri","Noskiewicz, 1936"
"2100","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","mlokossewiczi","Colletes mlokossewiczi","Radoszkowski, 1891"
"2101","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","moricei","Colletes moricei","Saunders, 1904"
"2102","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","nasutus","Colletes nasutus","Smith, 1853"
"2103","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","nigricans","Colletes nigricans","Gistel, 1857"
"2104","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","noskiewiczi ","Colletes noskiewiczi","Cockerell, 1942"
"2105","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","pannonicus","Colletes pannonicus","Hölzler & Mazzucco, 2011"
"2106","Hymenoptera","Colletidae","Colletinae","Colletini","Colletes","","perezi","Colletes perezi","Morice, 1904 "
