id	taxonID	scientificName	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	scientificNameAuthorship	nomenclaturalCode	language	license	rightsHolder	accessRights	datasetID	datasetName
eurobutt-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a	eurobutt-checklist:taxon:a79700f8e51941c3c1e1a2c2dee7514a	Plebejus argus	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus	argus	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:c8cb32b8fb95eec0b21016972abef698	eurobutt-checklist:taxon:c8cb32b8fb95eec0b21016972abef698	Plebejus argyrognomon	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus	argyrognomon	species	(Bergsträsser, 1779)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:e0f3ba14c5de1c51c7069e2c6ddf1edc	eurobutt-checklist:taxon:e0f3ba14c5de1c51c7069e2c6ddf1edc	Plebejus bellieri	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus	bellieri	species	(Oberthür, 1910)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:98487d0a47960ad00b5f3a742281aa91	eurobutt-checklist:taxon:98487d0a47960ad00b5f3a742281aa91	Plebejus idas	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Plebejus	idas	species	(Linnaeus, 1760)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:87758b6759abeeabb6c823a59ac546e1	eurobutt-checklist:taxon:87758b6759abeeabb6c823a59ac546e1	Polygonia c-album	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Polygonia	c-album	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:7cae22d4965057f1522abe468934916b	eurobutt-checklist:taxon:7cae22d4965057f1522abe468934916b	Polygonia egea	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Polygonia	egea	species	(Cramer, 1775)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:1767e648c84e8d26b72079a003a3cb51	eurobutt-checklist:taxon:1767e648c84e8d26b72079a003a3cb51	Polyommatus admetus	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	admetus	species	(Esper, 1783)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:7d6bf0e66dedae9002236624635ddc6e	eurobutt-checklist:taxon:7d6bf0e66dedae9002236624635ddc6e	Polyommatus amandus	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	amandus	species	(Schneider, 1792)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:6722ac7618b4ce30b8aaa0bb4e4c8ded	eurobutt-checklist:taxon:6722ac7618b4ce30b8aaa0bb4e4c8ded	Polyommatus aroaniensis	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	aroaniensis	species	(Brown, 1976)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:c68a82238a66d52fd1538388d6a6b516	eurobutt-checklist:taxon:c68a82238a66d52fd1538388d6a6b516	Polyommatus celina	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	celina	species	(Austaut, 1879)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:179938cb9f5a5285fcffa362e66e29dc	eurobutt-checklist:taxon:179938cb9f5a5285fcffa362e66e29dc	Polyommatus damocles	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	damocles	species	(Herrich-Schäffer, 1844)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:16f7a4e3425f82458faad02f79cb9283	eurobutt-checklist:taxon:16f7a4e3425f82458faad02f79cb9283	Polyommatus damon	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	damon	species	([Denis & Schiffermüller], 1775)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:776ef137bfb81d8b69c8587bf54f2b50	eurobutt-checklist:taxon:776ef137bfb81d8b69c8587bf54f2b50	Polyommatus damone	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	damone	species	(Eversmann, 1841)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:600335a3b8a02db044b8f8e083936899	eurobutt-checklist:taxon:600335a3b8a02db044b8f8e083936899	Polyommatus daphnis	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	daphnis	species	([Denis & Schiffermüller], 1775)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:e4c306e139d2dca74ab82348976e5020	eurobutt-checklist:taxon:e4c306e139d2dca74ab82348976e5020	Polyommatus dolus	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	dolus	species	(Hübner, 1823)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:c66d9de29bc21507f72fee3989e818b7	eurobutt-checklist:taxon:c66d9de29bc21507f72fee3989e818b7	Polyommatus dorylas	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	dorylas	species	([Denis & Schiffermüller], 1775)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:c40ba2d274167336c23904c40357b781	eurobutt-checklist:taxon:c40ba2d274167336c23904c40357b781	Polyommatus eros	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	eros	species	(Ochsenheimer, 1808)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:ea17e905f23e72cc67369d7a2c5327a3	eurobutt-checklist:taxon:ea17e905f23e72cc67369d7a2c5327a3	Polyommatus escheri	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	escheri	species	(Hübner, 1823)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:7d1a9dedbc46906264037876422d29a1	eurobutt-checklist:taxon:7d1a9dedbc46906264037876422d29a1	Polyommatus fabressei	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	fabressei	species	(Oberthür, 1910)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:58b50fb055a0489fdca896198dda78ed	eurobutt-checklist:taxon:58b50fb055a0489fdca896198dda78ed	Polyommatus fulgens	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	fulgens	species	(Sagarra, 1925)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:72bcb75962410b7bd95670fa21ef5a05	eurobutt-checklist:taxon:72bcb75962410b7bd95670fa21ef5a05	Polyommatus golgus	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	golgus	species	(Hübner, 1813)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:ef7d04ffa1e961bf7adbc03597de1614	eurobutt-checklist:taxon:ef7d04ffa1e961bf7adbc03597de1614	Polyommatus humedasae	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	humedasae	species	(Toso & Balletto, 1976)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:1453f459ae7c14cbeca31be251558190	eurobutt-checklist:taxon:1453f459ae7c14cbeca31be251558190	Polyommatus icarus	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	icarus	species	(Rottemburg, 1775)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:bd6d6b00a8831cf8be48fcb35b7e43c1	eurobutt-checklist:taxon:bd6d6b00a8831cf8be48fcb35b7e43c1	Polyommatus iphigenia	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	iphigenia	species	(Herrich-Schäffer, 1847)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:9f4253fd6a6ef3b7bede441fbc9f2d87	eurobutt-checklist:taxon:9f4253fd6a6ef3b7bede441fbc9f2d87	Polyommatus nephohiptamenos	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	nephohiptamenos	species	(Brown & Coutsis, 1978)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:51721eadaf3ca01883f7795be997166f	eurobutt-checklist:taxon:51721eadaf3ca01883f7795be997166f	Polyommatus nivescens	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	nivescens	species	(Keferstein, 1851)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:6484c26271c97ea23675a246967a6bb0	eurobutt-checklist:taxon:6484c26271c97ea23675a246967a6bb0	Polyommatus orphicus	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	orphicus	species	Kolev, 2005	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:f7161ed86b743cf385739b5821a14e41	eurobutt-checklist:taxon:f7161ed86b743cf385739b5821a14e41	Polyommatus ripartii	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	ripartii	species	(Freyer, 1830)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:eb9d4ce42c8e75a30a4bb601dde07d0e	eurobutt-checklist:taxon:eb9d4ce42c8e75a30a4bb601dde07d0e	Polyommatus thersites	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	thersites	species	(Cantener, 1835)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:a5ebbfde106c2d9d4e0397735383e09d	eurobutt-checklist:taxon:a5ebbfde106c2d9d4e0397735383e09d	Polyommatus timfristos	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	timfristos	species	Lukhtanov, Vishnevskaya & Shapoval, 2016	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:cc0e49629120ce05f3bc7a1b89b9c096	eurobutt-checklist:taxon:cc0e49629120ce05f3bc7a1b89b9c096	Polyommatus violetae	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	violetae	species	(Gómez-Bustillo, Expósito & Martínez, 1979)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:6f18b115bfc009704af82906abc43b77	eurobutt-checklist:taxon:6f18b115bfc009704af82906abc43b77	Pontia callidice	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pontia	callidice	species	(Hübner, 1800)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:cc5de81a1887382ca64e706d9365465e	eurobutt-checklist:taxon:cc5de81a1887382ca64e706d9365465e	Pontia chloridice	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pontia	chloridice	species	(Hübner, 1813)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:41fe87fb17246df90582d7f805a53a76	eurobutt-checklist:taxon:41fe87fb17246df90582d7f805a53a76	Pontia daplidice	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pontia	daplidice	species	(Linnaeus, 1758)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:edee0ad7d8fcd9814152a8de342a61a6	eurobutt-checklist:taxon:edee0ad7d8fcd9814152a8de342a61a6	Pontia edusa	Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pontia	edusa	species	(Fabricius, 1777)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:eed0bd2cadcc823580134e3a9f581411	eurobutt-checklist:taxon:eed0bd2cadcc823580134e3a9f581411	Praephilotes anthracias	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Praephilotes	anthracias	species	(Christoph, 1877)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:73e4dbceaf65881ded1fb0a276e23c75	eurobutt-checklist:taxon:73e4dbceaf65881ded1fb0a276e23c75	Proterebia phegea	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Proterebia	phegea	species	(Borkhausen, 1788)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:4729bb0a4e2c51b7b8776c9a297e9b64	eurobutt-checklist:taxon:4729bb0a4e2c51b7b8776c9a297e9b64	Pseudochazara amalthea	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pseudochazara	amalthea	species	(Frivaldszky, 1845)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:db0f064abf1cb205917c91ba7e0c2bbf	eurobutt-checklist:taxon:db0f064abf1cb205917c91ba7e0c2bbf	Pseudochazara amymone	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pseudochazara	amymone	species	Brown, 1976	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:6e13e1e187026ab84fcad546d48684ce	eurobutt-checklist:taxon:6e13e1e187026ab84fcad546d48684ce	Pseudochazara anthelea	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pseudochazara	anthelea	species	(Hübner, 1824)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:26d2b7556934659886a8581d2763a419	eurobutt-checklist:taxon:26d2b7556934659886a8581d2763a419	Pseudochazara cingovskii	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pseudochazara	cingovskii	species	(Gross, 1973)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:0ec17d04f44cff241e9a5e6e8b9181a1	eurobutt-checklist:taxon:0ec17d04f44cff241e9a5e6e8b9181a1	Pseudochazara euxina	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pseudochazara	euxina	species	(Kuznetsov, 1909)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:8b59bbfa683103c15cffc05930abc013	eurobutt-checklist:taxon:8b59bbfa683103c15cffc05930abc013	Pseudochazara geyeri	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pseudochazara	geyeri	species	(Herrich-Schäffer, 1846)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:477d7d3591c120562e8ffbdd7c6a1aa2	eurobutt-checklist:taxon:477d7d3591c120562e8ffbdd7c6a1aa2	Pseudochazara graeca	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pseudochazara	graeca	species	(Staudinger, 1870)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:c18615f7663efd8ac3a1608df84eee45	eurobutt-checklist:taxon:c18615f7663efd8ac3a1608df84eee45	Pseudochazara mercurius	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pseudochazara	mercurius	species	(Staudinger, 1887)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:2204604c2acc8d44f4451fd602d3a654	eurobutt-checklist:taxon:2204604c2acc8d44f4451fd602d3a654	Pseudochazara orestes	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pseudochazara	orestes	species	De Prins & van der Poorten, 1981	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:3c4d5497cd0ec3116a8a8476e6a3197e	eurobutt-checklist:taxon:3c4d5497cd0ec3116a8a8476e6a3197e	Pseudochazara tisiphone	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pseudochazara	tisiphone	species	Brown, [1981]	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:083fcea39eb6f194518b7e2566756ca7	eurobutt-checklist:taxon:083fcea39eb6f194518b7e2566756ca7	Pseudochazara williamsi	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pseudochazara	williamsi	species	(Romei, 1927)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:6868878c4d3d94903c061d9f2d99909a	eurobutt-checklist:taxon:6868878c4d3d94903c061d9f2d99909a	Pseudophilotes abencerragus	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Pseudophilotes	abencerragus	species	(Pierret, 1837)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:235cb45e96d05c8695cf1c00f1311d17	eurobutt-checklist:taxon:235cb45e96d05c8695cf1c00f1311d17	Pseudophilotes barbagiae	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Pseudophilotes	barbagiae	species	De Prins & van der Poorten, 1982	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:9d21b488ae62d8ab443e85ac41fdccff	eurobutt-checklist:taxon:9d21b488ae62d8ab443e85ac41fdccff	Pseudophilotes baton	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Pseudophilotes	baton	species	(Bergsträsser, 1779)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:022fa64e81828144746f4386c4ed4098	eurobutt-checklist:taxon:022fa64e81828144746f4386c4ed4098	Pseudophilotes bavius	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Pseudophilotes	bavius	species	(Eversmann, 1832)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:5a5e0fecee3f3db5a3aab17cf5f16f09	eurobutt-checklist:taxon:5a5e0fecee3f3db5a3aab17cf5f16f09	Pseudophilotes panoptes	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Pseudophilotes	panoptes	species	(Hübner, 1813)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:a83fb17754c84d618bc88aaa60afff99	eurobutt-checklist:taxon:a83fb17754c84d618bc88aaa60afff99	Pseudophilotes vicrama	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Pseudophilotes	vicrama	species	(Moore, 1865)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:a168f6324736bb354ba64ae059c4cd27	eurobutt-checklist:taxon:a168f6324736bb354ba64ae059c4cd27	Pyrgus alveus	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Pyrgus	alveus	species	(Hübner, 1803)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:4c11f03f10a38bb741ef98b718645ae1	eurobutt-checklist:taxon:4c11f03f10a38bb741ef98b718645ae1	Pyrgus andromedae	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Pyrgus	andromedae	species	(Wallengren, 1853)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:01d0e63a335769975e4cb95a1ad2302e	eurobutt-checklist:taxon:01d0e63a335769975e4cb95a1ad2302e	Pyrgus armoricanus	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Pyrgus	armoricanus	species	(Oberthür, 1910)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:502dafb968fed420a22386d23250355a	eurobutt-checklist:taxon:502dafb968fed420a22386d23250355a	Pyrgus cacaliae	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Pyrgus	cacaliae	species	(Rambur, 1839)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:eed656f34187c52cfc4fd46880e611be	eurobutt-checklist:taxon:eed656f34187c52cfc4fd46880e611be	Pyrgus carlinae	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Pyrgus	carlinae	species	(Rambur, 1839)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
eurobutt-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb	eurobutt-checklist:taxon:dd66f764213e552a5bcc22c54e95e3bb	Pyrgus carthami	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Pyrgus	carthami	species	(Hübner, 1813)	ICZN	en	http://creativecommons.org/publicdomain/zero/1.0/	INBO	https://www.inbo.be/en/norms-data-use	https://doi.org/10.15468/ye7whj	National checklists and red lists for European butterflies
