Site,Period,Habitat.EUNIS,Flower.species,Inflorescence.Type.counted,Floral.abundance,Country,Time..s.,Distance..m.,Weighted.floral.ab
FR_VDI,C,Park.lawns,Geum.urbanum,single.flower,3,FR,5161,720.7093982,216.21281946
FR_VDI,C,Park.lawns,Hibiscus.sp,single.flower,16,FR,5161,720.7093982,1153.13503712
FR_VDI,C,Park.lawns,Hypericum.perforatum,single.flower,9,FR,5161,720.7093982,648.63845838
FR_VDI,C,Park.lawns,Jacobaea.vulgaris,capitulum,100,FR,5161,720.7093982,7207.093982
FR_VDI,C,Park.lawns,Linaria.vulgaris,single.flower,3,FR,5161,720.7093982,216.21281946
FR_VDI,C,Park.lawns,Linum.usitatissimum,single.flower,21,FR,5161,720.7093982,1513.48973622
FR_VDI,C,Park.lawns,Lotus.corniculatus,flower.head,8,FR,5161,720.7093982,576.56751856
FR_VDI,C,Park.lawns,Medicago.lupulina,flower.head,39.25,FR,5161,720.7093982,2828.784387935
FR_VDI,C,Park.lawns,Plantago.lanceolata,flower.head,14.5,FR,5161,720.7093982,1045.0286273899999
FR_VDI,C,Park.lawns,Prunella.vulgaris,flower.head,7,FR,5161,720.7093982,504.49657874
FR_VDI,C,Park.lawns,Sherardia.arvensis,flower.head,4,FR,5161,720.7093982,288.28375928
FR_VDI,C,Park.lawns,Torilis.arvensis,umbel,16,FR,5161,720.7093982,1153.13503712
FR_VDI,C,Park.lawns,Trifolium.pratense,flower.head,5,FR,5161,720.7093982,360.3546991
FR_VDI,C,Park.lawns,Xeranthemum.sp,capitulum,6.5,FR,5161,720.7093982,468.46110883
FR_VDI,C,Small.scale.ornamental.and.domestic.garden.areas,Bellis.perennis,capitulum,2.5,FR,2000,279.2906019,69.822650475
FR_VDI,C,Small.scale.ornamental.and.domestic.garden.areas,Convolvulus.arvensis,single.flower,6,FR,2000,279.2906019,167.57436114
FR_VDI,C,Small.scale.ornamental.and.domestic.garden.areas,Convolvulus.sepium,single.flower,2,FR,2000,279.2906019,55.85812038
FR_VDI,C,Small.scale.ornamental.and.domestic.garden.areas,Cota.tinctoria,capitulum,17,FR,2000,279.2906019,474.79402323000005
FR_VDI,C,Small.scale.ornamental.and.domestic.garden.areas,Crepis.sp,capitulum,7,FR,2000,279.2906019,195.50342133
FR_VDI,C,Small.scale.ornamental.and.domestic.garden.areas,Cyanus.segetum,capitulum,31,FR,2000,279.2906019,865.8008658900001
FR_VDI,C,Small.scale.ornamental.and.domestic.garden.areas,Eschscholzia.californica,single.flower,1,FR,2000,279.2906019,27.92906019
FR_VDI,C,Small.scale.ornamental.and.domestic.garden.areas,Geum.urbanum,single.flower,1,FR,2000,279.2906019,27.92906019
FR_VDI,C,Small.scale.ornamental.and.domestic.garden.areas,Hibiscus.sp,single.flower,23,FR,2000,279.2906019,642.3683843700001
FR_VDI,C,Small.scale.ornamental.and.domestic.garden.areas,Lavandula.sp,flower.head,12,FR,2000,279.2906019,335.14872228
FR_VDI,C,Small.scale.ornamental.and.domestic.garden.areas,Lysimachia.arvensis,single.flower,12,FR,2000,279.2906019,335.14872228
FR_VDI,C,Small.scale.ornamental.and.domestic.garden.areas,Medicago.lupulina,flower.head,28,FR,2000,279.2906019,782.01368532
FR_VDI,C,Small.scale.ornamental.and.domestic.garden.areas,Nigella.sp,single.flower,22,FR,2000,279.2906019,614.4393241800001
FR_VDI,C,Small.scale.ornamental.and.domestic.garden.areas,Origanum.vulgare,flower.head,150,FR,2000,279.2906019,4189.3590285
FR_VDI,C,Small.scale.ornamental.and.domestic.garden.areas,Torilis.arvensis,umbel,26,FR,2000,279.2906019,726.15556494
FR_VNU,A,Bare.tilled.fallow.or.recently.abandoned.arable.land,Scandix.pecten-veneris,umbel,30,FR,798,110.8333333,332.49999990000003
FR_VNU,A,Bare.tilled.fallow.or.recently.abandoned.arable.land,Sinapis.sp,flower.head,20,FR,798,110.8333333,221.6666666
FR_VNU,A,Bare.tilled.fallow.or.recently.abandoned.arable.land,Veronica.persica,single.flower,6,FR,798,110.8333333,66.49999998000001
FR_VNU,A,Park.lawns,Anthyllis.vulneraria,flower.head,28,FR,5512,765.5555556,2143.55555568
FR_VNU,A,Park.lawns,Bellis.perennis,capitulum,71.16666666666667,FR,5512,765.5555556,5448.20370402
FR_VNU,A,Park.lawns,Crepis.sp,capitulum,30,FR,5512,765.5555556,2296.6666668000003
FR_VNU,A,Park.lawns,Draba.verna,flower.head,12,FR,5512,765.5555556,918.6666667200001
FR_VNU,A,Park.lawns,Erodium.cicutarium,single.flower,54,FR,5512,765.5555556,4134.00000024
FR_VNU,A,Park.lawns,Geranium.molle,single.flower,22.416666666666668,FR,5512,765.5555556,1716.1203704700001
FR_VNU,A,Park.lawns,Hieracium.sp,capitulum,4,FR,5512,765.5555556,306.22222224
FR_VNU,A,Park.lawns,Medicago.arabica,flower.head,90,FR,5512,765.5555556,6890.0000004
FR_VNU,A,Park.lawns,Muscari.neglectum,flower.head,3,FR,5512,765.5555556,229.66666668000002
FR_VNU,A,Park.lawns,Myosotis.sp,cyme,150,FR,5512,765.5555556,11483.333334
FR_VNU,A,Park.lawns,Ribes.nigrum.andega,raceme,150,FR,5512,765.5555556,11483.333334
FR_VNU,A,Park.lawns,Ribes.nigrum.blackdown,raceme,250,FR,5512,765.5555556,19138.888890000002
FR_VNU,A,Park.lawns,Sherardia.arvensis,flower.head,49.333333333333336,FR,5512,765.5555556,3776.7407409600005
FR_VNU,A,Park.lawns,Taraxacum.officinale,capitulum,7.666666666666667,FR,5512,765.5555556,586.9259259600001
FR_VNU,A,Park.lawns,Valerianella.sp,umbel,13,FR,5512,765.5555556,995.2222222800001
FR_VNU,A,Park.lawns,Veronica.arvensis,single.flower,144.25,FR,5512,765.5555556,11043.13888953
FR_VNU,A,Park.lawns,Veronica.chamaedrys,single.flower,77,FR,5512,765.5555556,5894.77777812
FR_VNU,A,Park.lawns,Veronica.persica,single.flower,1.75,FR,5512,765.5555556,133.97222223
FR_VNU,A,Park.lawns,Viola.sp,single.flower,1,FR,5512,765.5555556,76.55555556
FR_VNU,A,Small.scale.ornamental.and.domestic.garden.areas,Crepis.sp,capitulum,2,FR,890,123.6111111,24.72222222
FR_VNU,A,Small.scale.ornamental.and.domestic.garden.areas,Cydonia.sp,single.flower,250,FR,890,123.6111111,3090.2777775000004
FR_VNU,A,Small.scale.ornamental.and.domestic.garden.areas,Lamium.purpureum,whorl,15.5,FR,890,123.6111111,191.597222205
FR_VNU,A,Small.scale.ornamental.and.domestic.garden.areas,Senecio.vulgaris,capitulum,8,FR,890,123.6111111,98.88888888
FR_VNU,A,Small.scale.ornamental.and.domestic.garden.areas,Veronica.arvensis,single.flower,35.5,FR,890,123.6111111,438.819444405
FR_VNU,A,Small.scale.ornamental.and.domestic.garden.areas,Veronica.persica,single.flower,1,FR,890,123.6111111,12.36111111
FR_VNU,A,Small.scale.ornamental.and.domestic.garden.areas,Vinca.major,single.flower,4,FR,890,123.6111111,49.44444444
FR_VNU,B,Bare.tilled.fallow.or.recently.abandoned.arable.land,Geranium.dissectum,single.flower,4,FR,1200,166.6666667,66.66666668
FR_VNU,B,Bare.tilled.fallow.or.recently.abandoned.arable.land,Onobrychis.viciifolia,flower.head,6,FR,1200,166.6666667,100.00000002
FR_VNU,B,Bare.tilled.fallow.or.recently.abandoned.arable.land,Silene.latifolia,single.flower,24,FR,1200,166.6666667,400.00000008
FR_VNU,B,Highly.artificial.broadleaved.deciduous.forestry.plantations,Bellis.perennis,capitulum,18,FR,705,97.91666667,176.250000006
FR_VNU,B,Highly.artificial.broadleaved.deciduous.forestry.plantations,Geranium.dissectum,single.flower,1,FR,705,97.91666667,9.791666667
FR_VNU,B,Highly.artificial.broadleaved.deciduous.forestry.plantations,Geranium.rotundifolium,single.flower,3,FR,705,97.91666667,29.375000001
FR_VNU,B,Highly.artificial.broadleaved.deciduous.forestry.plantations,Hypochaeris.sp,capitulum,12,FR,705,97.91666667,117.500000004
FR_VNU,B,Highly.artificial.broadleaved.deciduous.forestry.plantations,Medicago.lupulina,flower.head,3,FR,705,97.91666667,29.375000001
FR_VNU,B,Highly.artificial.broadleaved.deciduous.forestry.plantations,Sherardia.arvensis,flower.head,6,FR,705,97.91666667,58.750000002
FR_VNU,B,Highly.artificial.broadleaved.deciduous.forestry.plantations,Trifolium.repens,flower.head,19,FR,705,97.91666667,186.04166667299998
FR_VNU,B,Highly.artificial.broadleaved.deciduous.forestry.plantations,Vicia.sativa,single.flower,44,FR,705,97.91666667,430.833333348
FR_VNU,B,Park.lawns,Arenaria.serpyllifolia,flower.head,10,FR,4102,569.7222222,569.7222222
FR_VNU,B,Park.lawns,Bellis.perennis,capitulum,54.125,FR,4102,569.7222222,3083.6215276575003
FR_VNU,B,Park.lawns,Cerastium.sp,single.flower,19.333333333333332,FR,4102,569.7222222,1101.46296292
FR_VNU,B,Park.lawns,Erodium.cicutarium,single.flower,24,FR,4102,569.7222222,1367.33333328
FR_VNU,B,Park.lawns,Eschscholzia.californica,single.flower,17,FR,4102,569.7222222,968.52777774
FR_VNU,B,Park.lawns,Geranium.columbinum,single.flower,3.5,FR,4102,569.7222222,199.40277777
FR_VNU,B,Park.lawns,Geranium.dissectum,single.flower,7.666666666666667,FR,4102,569.7222222,436.78703702
FR_VNU,B,Park.lawns,Geranium.molle,single.flower,150,FR,4102,569.7222222,8545.833333
FR_VNU,B,Park.lawns,Geranium.rotundifolium,single.flower,4,FR,4102,569.7222222,227.88888888000002
FR_VNU,B,Park.lawns,Hieracium.sp,capitulum,6,FR,4102,569.7222222,341.83333332
FR_VNU,B,Park.lawns,Hypochaeris.sp,capitulum,3,FR,4102,569.7222222,170.91666666
FR_VNU,B,Park.lawns,Onobrychis.viciifolia,flower.head,6,FR,4102,569.7222222,341.83333332
FR_VNU,B,Park.lawns,Plantago.lanceolata,flower.head,19,FR,4102,569.7222222,1082.47222218
FR_VNU,B,Park.lawns,Sherardia.arvensis,flower.head,33.25,FR,4102,569.7222222,1894.3263888150002
FR_VNU,B,Park.lawns,Taraxacum.officinale,capitulum,1,FR,4102,569.7222222,56.972222220000006
FR_VNU,B,Park.lawns,Trifolium.campestre,flower.head,34.6,FR,4102,569.7222222,1971.2388888120004
FR_VNU,B,Park.lawns,Trifolium.dubium,flower.head,476.75,FR,4102,569.7222222,27161.506943385
FR_VNU,B,Park.lawns,Trifolium.repens,flower.head,1,FR,4102,569.7222222,56.972222220000006
FR_VNU,B,Park.lawns,Veronica.arvensis,single.flower,3,FR,4102,569.7222222,170.91666666
FR_VNU,B,Park.lawns,Veronica.persica,single.flower,4,FR,4102,569.7222222,227.88888888000002
FR_VNU,B,Small.scale.ornamental.and.domestic.garden.areas,Cerastium.tomentosum,single.flower,550,FR,638,88.61111111,4873.61111105
FR_VNU,B,Small.scale.ornamental.and.domestic.garden.areas,Photinia.serrulata,umbel,150,FR,638,88.61111111,1329.16666665
FR_VNU,B,Vineyards,Crepis.sancta,capitulum,1,FR,555,77.08333333,7.708333333000001
FR_VNU,B,Vineyards,Erodium.cicutarium,single.flower,21,FR,555,77.08333333,161.87499999300002
FR_VNU,B,Vineyards,Geranium.columbinum,single.flower,1,FR,555,77.08333333,7.708333333000001
FR_VNU,B,Vineyards,Sonchus.asper,capitulum,1,FR,555,77.08333333,7.708333333000001
FR_VNU,B,Vineyards,Veronica.persica,single.flower,2,FR,555,77.08333333,15.416666666000001
FR_VNU,C,Bare.tilled.fallow.or.recently.abandoned.arable.land,Linaria.vulgaris,single.flower,7,FR,1982,275.1631265,192.61418854999997
FR_VNU,C,Bare.tilled.fallow.or.recently.abandoned.arable.land,Medicago.sativa,flower.head,39,FR,1982,275.1631265,1073.1361933499998
FR_VNU,C,Bare.tilled.fallow.or.recently.abandoned.arable.land,Silene.latifolia,single.flower,7,FR,1982,275.1631265,192.61418854999997
FR_VNU,C,Bare.tilled.fallow.or.recently.abandoned.arable.land,Trifolium.pratense,flower.head,13,FR,1982,275.1631265,357.71206444999996
FR_VNU,C,Highly.artificial.broadleaved.deciduous.forestry.plantations,Cerastium.sp,single.flower,2,FR,598,83.02096349,16.604192698
FR_VNU,C,Highly.artificial.broadleaved.deciduous.forestry.plantations,Convolvulus.arvensis,single.flower,1,FR,598,83.02096349,8.302096349
FR_VNU,C,Highly.artificial.broadleaved.deciduous.forestry.plantations,Crepis.sp,capitulum,3.5,FR,598,83.02096349,29.0573372215
FR_VNU,C,Highly.artificial.broadleaved.deciduous.forestry.plantations,Medicago.lupulina,flower.head,31.75,FR,598,83.02096349,263.59155908075
FR_VNU,C,Highly.artificial.broadleaved.deciduous.forestry.plantations,Plantago.lanceolata,flower.head,3,FR,598,83.02096349,24.906289047
FR_VNU,C,Highly.artificial.broadleaved.deciduous.forestry.plantations,Prunella.vulgaris,flower.head,6,FR,598,83.02096349,49.812578094
FR_VNU,C,Highly.artificial.broadleaved.deciduous.forestry.plantations,Trifolium.repens,flower.head,13,FR,598,83.02096349,107.927252537
FR_VNU,C,Highly.artificial.broadleaved.deciduous.forestry.plantations,Veronica.persica,single.flower,1,FR,598,83.02096349,8.302096349
FR_VNU,C,Park.lawns,Arenaria.leptoclados,flower.head,20,FR,3653,507.1497987,1014.2995974000002
FR_VNU,C,Park.lawns,Bellis.perennis,capitulum,3,FR,3653,507.1497987,152.14493961
FR_VNU,C,Park.lawns,Cerastium.pumilum,single.flower,3,FR,3653,507.1497987,152.14493961
FR_VNU,C,Park.lawns,Cerastium.semidecandrum,single.flower,4,FR,3653,507.1497987,202.85991948
FR_VNU,C,Park.lawns,Cerastium.sp,single.flower,4.5,FR,3653,507.1497987,228.21740941500002
FR_VNU,C,Park.lawns,Convolvulus.arvensis,single.flower,3,FR,3653,507.1497987,152.14493961
FR_VNU,C,Park.lawns,Crepis.sp,capitulum,3.5,FR,3653,507.1497987,177.50242954499998
FR_VNU,C,Park.lawns,Eschscholzia.californica,single.flower,20,FR,3653,507.1497987,1014.2995974000002
FR_VNU,C,Park.lawns,Geranium.dissectum,single.flower,14.5,FR,3653,507.1497987,735.367208115
FR_VNU,C,Park.lawns,Geranium.molle,single.flower,7.5,FR,3653,507.1497987,380.362349025
FR_VNU,C,Park.lawns,Lysimachia.arvensis,single.flower,23,FR,3653,507.1497987,1166.44453701
FR_VNU,C,Park.lawns,Medicago.lupulina,flower.head,7.166666666666667,FR,3653,507.1497987,363.457355735
FR_VNU,C,Park.lawns,Plantago.lanceolata,flower.head,20.375,FR,3653,507.1497987,1033.31771485125
FR_VNU,C,Park.lawns,Prunella.vulgaris,flower.head,25.833333333333332,FR,3653,507.1497987,1310.136979975
FR_VNU,C,Park.lawns,Sherardia.arvensis,flower.head,75.5,FR,3653,507.1497987,3828.980980185
FR_VNU,C,Park.lawns,Torilis.nodosa,umbel,1,FR,3653,507.1497987,50.71497987
FR_VNU,C,Park.lawns,Trifolium.aureum,flower.head,94,FR,3653,507.1497987,4767.20810778
FR_VNU,C,Park.lawns,Trifolium.campestre,flower.head,3,FR,3653,507.1497987,152.14493961
FR_VNU,C,Park.lawns,Trifolium.repens,flower.head,28.5,FR,3653,507.1497987,1445.376926295
FR_VNU,C,Small.scale.ornamental.and.domestic.garden.areas,Geum.urbanum,single.flower,3,FR,538,74.69110093,22.407330279
FR_VNU,C,Small.scale.ornamental.and.domestic.garden.areas,Lysimachia.arvensis,single.flower,52,FR,538,74.69110093,388.393724836
FR_VNU,C,Small.scale.ornamental.and.domestic.garden.areas,Medicago.lupulina,flower.head,21,FR,538,74.69110093,156.851311953
FR_VNU,C,Small.scale.ornamental.and.domestic.garden.areas,Papaver.rhoeas,single.flower,11,FR,538,74.69110093,82.16021102300002
FR_VNU,C,Small.scale.ornamental.and.domestic.garden.areas,Rosa.sp,single.flower,7.5,FR,538,74.69110093,56.0183256975
FR_VNU,C,Small.scale.ornamental.and.domestic.garden.areas,Torilis.arvensis,umbel,9,FR,538,74.69110093,67.22199083699999
FR_VNU,C,Vineyards,Convolvulus.arvensis,single.flower,5,FR,432,59.97501041,29.987505205
FR_VNU,C,Vineyards,Medicago.lupulina,flower.head,50.5,FR,432,59.97501041,302.8738025705
FR_VNU,C,Vineyards,Trifolium.repens,flower.head,2,FR,432,59.97501041,11.995002082000001
FR_VQU,A,Park.lawns,Bellis.perennis,capitulum,208,FR,4810,668.0555556,13895.555556480002
FR_VQU,A,Park.lawns,Draba.verna,flower.head,2,FR,4810,668.0555556,133.61111112
FR_VQU,A,Park.lawns,Erodium.cicutarium,single.flower,13,FR,4810,668.0555556,868.4722222800001
FR_VQU,A,Park.lawns,Glechoma.hederacea,single.flower,150,FR,4810,668.0555556,10020.833334
FR_VQU,A,Park.lawns,Medicago.arabica,flower.head,7,FR,4810,668.0555556,467.63888892000006
FR_VQU,A,Park.lawns,Photinia.serrulata,umbel,92,FR,4810,668.0555556,6146.11111152
FR_VQU,A,Park.lawns,Plantago.major,flower.head,1,FR,4810,668.0555556,66.80555556
FR_VQU,A,Park.lawns,Stellaria.media,single.flower,5,FR,4810,668.0555556,334.0277778
FR_VQU,A,Park.lawns,Taraxacum.officinale,capitulum,22,FR,4810,668.0555556,1469.7222223200001
FR_VQU,A,Park.lawns,Veronica.arvensis,single.flower,24.5,FR,4810,668.0555556,1636.73611122
FR_VQU,A,Park.lawns,Veronica.persica,single.flower,3.5,FR,4810,668.0555556,233.81944446000003
FR_VQU,A,Pavements.and.recreation.areas,Bellis.perennis,capitulum,16,FR,480,66.66666667,106.66666667199999
FR_VQU,A,Pavements.and.recreation.areas,Cerastium.sp,single.flower,1,FR,480,66.66666667,6.666666666999999
FR_VQU,A,Pavements.and.recreation.areas,Erodium.cicutarium,single.flower,1,FR,480,66.66666667,6.666666666999999
FR_VQU,A,Pavements.and.recreation.areas,Taraxacum.officinale,capitulum,9,FR,480,66.66666667,60.000000003000004
FR_VQU,A,Small.scale.ornamental.and.domestic.garden.areas,Acer.sp,flower.head,1,FR,1910,265.2777778,26.52777778
FR_VQU,A,Small.scale.ornamental.and.domestic.garden.areas,Bellis.perennis,capitulum,45,FR,1910,265.2777778,1193.7500001
FR_VQU,A,Small.scale.ornamental.and.domestic.garden.areas,Cardamine.hirsuta,single.flower,15,FR,1910,265.2777778,397.91666670000006
FR_VQU,A,Small.scale.ornamental.and.domestic.garden.areas,Cydonia.oblonga,single.flower,150,FR,1910,265.2777778,3979.1666670000004
FR_VQU,A,Small.scale.ornamental.and.domestic.garden.areas,Glechoma.hederacea,single.flower,70,FR,1910,265.2777778,1856.9444446000002
FR_VQU,A,Small.scale.ornamental.and.domestic.garden.areas,Muscari.neglectum,flower.head,3.5,FR,1910,265.2777778,92.84722223000001
FR_VQU,A,Small.scale.ornamental.and.domestic.garden.areas,Primula.vulgaris,single.flower,12,FR,1910,265.2777778,318.33333336000004
FR_VQU,A,Small.scale.ornamental.and.domestic.garden.areas,Prunus.cerasus,single.flower,1500,FR,1910,265.2777778,39791.666670000006
FR_VQU,A,Small.scale.ornamental.and.domestic.garden.areas,Senecio.vulgaris,capitulum,1,FR,1910,265.2777778,26.52777778
FR_VQU,A,Small.scale.ornamental.and.domestic.garden.areas,Stellaria.media,single.flower,52,FR,1910,265.2777778,1379.4444445600002
FR_VQU,A,Small.scale.ornamental.and.domestic.garden.areas,Syringia.vulgaris,flower.head,150,FR,1910,265.2777778,3979.1666670000004
FR_VQU,A,Small.scale.ornamental.and.domestic.garden.areas,Taraxacum.officinale,capitulum,2,FR,1910,265.2777778,53.05555556
FR_VQU,A,Small.scale.ornamental.and.domestic.garden.areas,Veronica.arvensis,single.flower,21.5,FR,1910,265.2777778,570.34722227
FR_VQU,A,Small.scale.ornamental.and.domestic.garden.areas,Veronica.persica,single.flower,11.5,FR,1910,265.2777778,305.06944447
FR_VQU,A,Small.scale.ornamental.and.domestic.garden.areas,Vinca.minor,single.flower,10,FR,1910,265.2777778,265.2777778
FR_VQU,B,Park.lawns,Bellis.perennis,capitulum,60,FR,4800,667.5938805,4005.5632829999995
FR_VQU,B,Park.lawns,Capsella.bursa-pastoris,single.flower,1,FR,4800,667.5938805,66.75938805
FR_VQU,B,Park.lawns,Geranium.dissectum,single.flower,14,FR,4800,667.5938805,934.6314327
FR_VQU,B,Park.lawns,Photinia.serrulata,umbel,150,FR,4800,667.5938805,10013.9082075
FR_VQU,B,Park.lawns,Ranunculus.acris,single.flower,3,FR,4800,667.5938805,200.27816414999998
FR_VQU,B,Park.lawns,Sherardia.arvensis,flower.head,42,FR,4800,667.5938805,2803.8942980999996
FR_VQU,B,Park.lawns,Taraxacum.officinale,capitulum,1.5,FR,4800,667.5938805,100.13908207499999
FR_VQU,B,Park.lawns,Veronica.arvensis,single.flower,3,FR,4800,667.5938805,200.27816414999998
FR_VQU,B,Park.lawns,Veronica.persica,single.flower,1,FR,4800,667.5938805,66.75938805
FR_VQU,B,Pavements.and.recreation.areas,Eschscholzia.californica,single.flower,20,FR,480,66.75938804,133.51877608
FR_VQU,B,Pavements.and.recreation.areas,Medicago.lupulina,flower.head,56,FR,480,66.75938804,373.85257302400004
FR_VQU,B,Pavements.and.recreation.areas,Sedum.acre,umbel,2,FR,480,66.75938804,13.351877608
FR_VQU,B,Pavements.and.recreation.areas,Tilia.sp,highbush,150,FR,480,66.75938804,1001.3908206
FR_VQU,B,Small.scale.ornamental.and.domestic.garden.areas,Aubrieta.sp,single.flower,150,FR,1910,265.6467316,3984.7009740000003
FR_VQU,B,Small.scale.ornamental.and.domestic.garden.areas,Bellis.perennis,capitulum,5.333333333333333,FR,1910,265.6467316,141.67825685333332
FR_VQU,B,Small.scale.ornamental.and.domestic.garden.areas,Choisya.ternata,single.flower,250,FR,1910,265.6467316,6641.16829
FR_VQU,B,Small.scale.ornamental.and.domestic.garden.areas,Glechoma.hederacea,single.flower,1,FR,1910,265.6467316,26.56467316
FR_VQU,B,Small.scale.ornamental.and.domestic.garden.areas,Hieracium.sp,capitulum,57,FR,1910,265.6467316,1514.18637012
FR_VQU,B,Small.scale.ornamental.and.domestic.garden.areas,Iris.germanica,single.flower,15,FR,1910,265.6467316,398.47009740000004
FR_VQU,B,Small.scale.ornamental.and.domestic.garden.areas,Lamium.purpureum,single.flower,10,FR,1910,265.6467316,265.6467316
FR_VQU,B,Small.scale.ornamental.and.domestic.garden.areas,Ranunculus.sp,single.flower,72,FR,1910,265.6467316,1912.65646752
FR_VQU,B,Small.scale.ornamental.and.domestic.garden.areas,Rosmarinus.officinalis,single.flower,250,FR,1910,265.6467316,6641.16829
FR_VQU,B,Small.scale.ornamental.and.domestic.garden.areas,Salvia.sp,single.flower,5,FR,1910,265.6467316,132.8233658
FR_VQU,B,Small.scale.ornamental.and.domestic.garden.areas,Stellaria.media,single.flower,4,FR,1910,265.6467316,106.25869264
FR_VQU,B,Small.scale.ornamental.and.domestic.garden.areas,Syringia.vulgaris,flower.head,150,FR,1910,265.6467316,3984.7009740000003
FR_VQU,B,Small.scale.ornamental.and.domestic.garden.areas,Veronica.arvensis,single.flower,1,FR,1910,265.6467316,26.56467316
FR_VQU,B,Small.scale.ornamental.and.domestic.garden.areas,Veronica.chamaedrys,single.flower,29,FR,1910,265.6467316,770.37552164
FR_VQU,B,Small.scale.ornamental.and.domestic.garden.areas,Veronica.persica,single.flower,3,FR,1910,265.6467316,79.69401948
FR_VQU,C,Park.lawns,Bellis.perennis,capitulum,7,FR,4739,662.8899146,464.02294021999995
FR_VQU,C,Park.lawns,Cerastium.semidecandrum,single.flower,3.6666666666666665,FR,4739,662.8899146,243.0596353533333
FR_VQU,C,Park.lawns,Crepis.sp,capitulum,12.333333333333332,FR,4739,662.8899146,817.5642280066666
FR_VQU,C,Park.lawns,Erodium.cicutarium,single.flower,11,FR,4739,662.8899146,729.17890606
FR_VQU,C,Park.lawns,Geranium.dissectum,single.flower,7.5,FR,4739,662.8899146,497.16743594999997
FR_VQU,C,Park.lawns,Geranium.molle,single.flower,2,FR,4739,662.8899146,132.57798292
FR_VQU,C,Park.lawns,Geranium.pusillum,single.flower,2,FR,4739,662.8899146,132.57798292
FR_VQU,C,Park.lawns,Medicago.lupulina,flower.head,72,FR,4739,662.8899146,4772.807385120001
FR_VQU,C,Park.lawns,Plantago.lanceolata,flower.head,14.5,FR,4739,662.8899146,961.1903761699999
FR_VQU,C,Park.lawns,Prunella.vulgaris,flower.head,19.166666666666668,FR,4739,662.8899146,1270.5390029833334
FR_VQU,C,Park.lawns,Rosa.sp,single.flower,9,FR,4739,662.8899146,596.6009231400001
FR_VQU,C,Park.lawns,Scorzoneroides.autumnalis,capitulum,3,FR,4739,662.8899146,198.86697438000002
FR_VQU,C,Park.lawns,Sherardia.arvensis,flower.head,12.5,FR,4739,662.8899146,828.6123932500001
FR_VQU,C,Park.lawns,Spiraea.sp,flower.head,150,FR,4739,662.8899146,9943.348719
FR_VQU,C,Park.lawns,Trifolium.fragiferum,flower.head,14,FR,4739,662.8899146,928.0458804399999
FR_VQU,C,Park.lawns,Trifolium.repens,flower.head,44.888888888888886,FR,4739,662.8899146,2975.639172204444
FR_VQU,C,Pavements.and.recreation.areas,Crepis.sp,capitulum,3,FR,490,68.54105469,20.562316406999997
FR_VQU,C,Pavements.and.recreation.areas,Medicago.lupulina,flower.head,26,FR,490,68.54105469,178.206742194
FR_VQU,C,Pavements.and.recreation.areas,Petrorhagia.saxifraga,single.flower,40,FR,490,68.54105469,274.16421876
FR_VQU,C,Pavements.and.recreation.areas,Picris.hieracioides,capitulum,4.5,FR,490,68.54105469,30.8434746105
FR_VQU,C,Pavements.and.recreation.areas,Sedum.album,umbel,40,FR,490,68.54105469,274.16421876
FR_VQU,C,Pavements.and.recreation.areas,Trifolium.repens,flower.head,31,FR,490,68.54105469,212.47726953900002
FR_VQU,C,Small.scale.ornamental.and.domestic.garden.areas,Bellis.perennis,capitulum,3,FR,1920,268.5690306,80.57070918000001
FR_VQU,C,Small.scale.ornamental.and.domestic.garden.areas,Cosmos.sp,capitulum,1,FR,1920,268.5690306,26.85690306
FR_VQU,C,Small.scale.ornamental.and.domestic.garden.areas,Crepis.sp,capitulum,4,FR,1920,268.5690306,107.42761224
FR_VQU,C,Small.scale.ornamental.and.domestic.garden.areas,Cymbalaria.muralis,single.flower,4,FR,1920,268.5690306,107.42761224
FR_VQU,C,Small.scale.ornamental.and.domestic.garden.areas,Dianthus.sp,single.flower,17,FR,1920,268.5690306,456.56735202
FR_VQU,C,Small.scale.ornamental.and.domestic.garden.areas,Erigeron.annuus,capitulum,150,FR,1920,268.5690306,4028.535459
FR_VQU,C,Small.scale.ornamental.and.domestic.garden.areas,Geranium.dissectum,single.flower,2,FR,1920,268.5690306,53.71380612
FR_VQU,C,Small.scale.ornamental.and.domestic.garden.areas,Helianthus.annuus,capitulum,1,FR,1920,268.5690306,26.85690306
FR_VQU,C,Small.scale.ornamental.and.domestic.garden.areas,Hibiscus.sp,single.flower,7,FR,1920,268.5690306,187.99832142
FR_VQU,C,Small.scale.ornamental.and.domestic.garden.areas,Lapsana.communis,capitulum,15,FR,1920,268.5690306,402.85354590000003
FR_VQU,C,Small.scale.ornamental.and.domestic.garden.areas,Lavandula.sp,flower.head,200,FR,1920,268.5690306,5371.380612
FR_VQU,C,Small.scale.ornamental.and.domestic.garden.areas,Lysimachia.arvensis,single.flower,21,FR,1920,268.5690306,563.9949642600001
FR_VQU,C,Small.scale.ornamental.and.domestic.garden.areas,Nerium.oleander,single.flower,12,FR,1920,268.5690306,322.28283672000003
FR_VQU,C,Small.scale.ornamental.and.domestic.garden.areas,Origanum.vulgare,flower.head,10,FR,1920,268.5690306,268.5690306
FR_VQU,C,Small.scale.ornamental.and.domestic.garden.areas,Plantago.lanceolata,flower.head,2,FR,1920,268.5690306,53.71380612
