network_ID,network_subsample,interaction_ID,animal-order,animal-family,animal-group,plant-family,animal,plant,animal_sex,real_pollinator,number of records,animal_identification,plant_identification
23,1,532,Hymenoptera,Apidae,Bombus,Orobanchaceae,Bombus_terrestris,Odontites_vernus,,1,1,Daniel Benda,"Filip Kolář, Martin Hanzl"
23,1,533,Hymenoptera,Halictidae,Halictus,Asteraceae,Halictus_scabiosae,Cirsium_vulgare,,1,1,Daniel Benda,Martin Hanzl
23,1,534,Hymenoptera,Apidae,,Asteraceae,Apis_mellifera,Cirsium_vulgare,,1,1,Daniel Benda,Martin Hanzl
23,2,535,Hymenoptera,Apidae,Bombus,Asteraceae,Bombus_terrestris,Cirsium_vulgare,,1,1,Daniel Benda,Martin Hanzl
23,2,536,Lepidoptera,Nymphalidae,Heliconiinae,Asteraceae,Argynnis_pandora,Cirsium_vulgare,,1,1,Daniel Leština,Martin Hanzl
24,1,537,Lepidoptera,Sphingidae,,Plantaginaceae,Macroglossum_stellatarum,Linaria_genistifolia,,1,1,Tereza Garbová,Filip Kolář
24,1,538,Lepidoptera,Lycaenidae,,Lamiaceae,Polyommatus_icarus,Salvia_nemorosa,,1,1,Tereza Garbová,Filip Kolář
24,2,539,Hymenoptera,Apidae,,Plantaginaceae,Amegilla_quadrifasciata,Linaria_genistifolia,,1,2,Daniel Benda,Filip Kolář
24,2,540,Diptera,Tachinidae,Tachininae,Apiaceae,Tachina_fera,Daucus_carota,,1,1,Petr Heřman,Jiří Hadrava
25,1,541,Coleoptera,Chrysomelidae,,Asteraceae,Cryptocephalus_sericeus,Taraxacum_serotinum,,1,1,"Albert Damaška, Ondřej Kouklík",Martin Hanzl
25,1,542,Hymenoptera,Halictidae,Halictus,Asteraceae,Halictus_simplex,Helichrysum_arenarium,,1,1,Daniel Benda,Tomáš Figura
25,1,543,Hymenoptera,Colletidae,,Asteraceae,Colletes_similis,Helichrysum_arenarium,,1,1,Jakub Straka,Tomáš Figura
25,1,544,Diptera,Tachinidae,Phasiinae,Asteraceae,Eriothrix_sp2,Helichrysum_arenarium,,1,1,Petr Heřman,Tomáš Figura
25,1,545,Diptera,Tachinidae,,Asteraceae,Tachinidae_sp6,Helichrysum_arenarium,,1,1,Petr Heřman,Tomáš Figura
25,1,546,Diptera,Syrphidae,Sphaerophorini,Asteraceae,Sphaerophoria_scripta,Helichrysum_arenarium,f,1,1,Jiří Hadrava,Tomáš Figura
25,1,547,Pulmonata,Hygromiidae,,Rubiaceae,Candidula_unifasciata,Sideritis_montana,,0,1,"Anna Holubová, Ondřej Korábek",Martin Hanzl
25,1,548,Hymenoptera,Halictidae,Halictus,Asteraceae,Halictus_simplex,Taraxacum_serotinum,,1,1,Daniel Benda,Martin Hanzl
25,2,549,Hymenoptera,Colletidae,,Asteraceae,Colletes_similis,Helichrysum_arenarium,,1,1,Jakub Straka,Tomáš Figura
25,2,550,Hymenoptera,Halictidae,Lasioglossum,Asteraceae,Lasioglossum_malachurum,Taraxacum_serotinum,,1,1,Jakub Straka,Martin Hanzl
25,2,551,Hymenoptera,Halictidae,Halictus,Asteraceae,Halictus_simplex,Taraxacum_serotinum,,1,1,Jakub Straka,Martin Hanzl
25,2,552,Diptera,Syrphidae,Eristalis,Asteraceae,Eristalis_interruptus,Taraxacum_serotinum,f,1,1,Jiří Hadrava,Martin Hanzl
26,1,553,Hymenoptera,Apidae,,Plantaginaceae,Apis_mellifera,Linaria_genistifolia,,1,1,Daniel Benda,"Filip Kolář, Martin Hanzl"
26,1,554,Diptera,Syrphidae,Eristalis,Asteraceae,Eristalis_tenax,Centaurea_apiculata,f,1,2,Jiří Hadrava,Martin Hanzl
26,1,555,Diptera,Bombyliidae,Bombylius,Asteraceae,Bombylius_sp1,Centaurea_apiculata,,1,1,Petr Heřman,Martin Hanzl
26,1,556,Diptera,Calliphoridae,,Asteraceae,Rhyncomya_peusi,Centaurea_apiculata,f,1,1,Hana Šuláková,Martin Hanzl
26,1,557,Diptera,Bombyliidae,Bombylius,Zygophyllaceae,Bombylius_sp1,Tribulus_terrestris,,1,1,Petr Heřman,"Filip Kolář, Tomáš Figura, Martin Hanzl, Jan Rydlo"
26,1,558,Lepidoptera,,,Linaceae,larva_Lepidoptera_sp1,Linum_austriacum,,0,1,Jiří Hadrava,"Filip Kolář, Martin Hanzl"
26,2,559,Hymenoptera,Scoliidae,,Asteraceae,Scolia_flava,Centaurea_apiculata,,1,1,"Jiří Hadrava, Petr Janšta",Martin Hanzl
26,2,560,Diptera,Syrphidae,Eristalis,Asteraceae,Eristalis_tenax,Centaurea_apiculata,f,1,2,Jiří Hadrava,Martin Hanzl
26,2,561,Lepidoptera,Lycaenidae,,Asteraceae,Polyommatus_icarus,Centaurea_apiculata,f,1,2,Tereza Garbová,Martin Hanzl
26,2,562,Lepidoptera,Lycaenidae,,Asteraceae,Polyommatus_icarus,Centaurea_apiculata,m,1,1,Tereza Garbová,Martin Hanzl
26,2,563,Diptera,Bombyliidae,Bombylius,Asteraceae,Bombylius_sp1,Centaurea_apiculata,,1,1,Petr Heřman,Martin Hanzl
26,2,564,Lepidoptera,,,Plantaginaceae,larva_Lepidoptera_sp2,Linaria_genistifolia,,0,1,Jiří Hadrava,"Filip Kolář, Martin Hanzl"
26,2,565,Hymenoptera,Megachilidae,,Plantaginaceae,Megachile_pilidens,Linaria_genistifolia,,1,1,Jakub Straka,"Filip Kolář, Martin Hanzl"
26,2,566,Lepidoptera,Lycaenidae,,Plantaginaceae,Polyommatus_icarus,Linaria_genistifolia,m,1,1,Tereza Garbová,"Filip Kolář, Martin Hanzl"
27,2,567,Diptera,Tachinidae,,Apiaceae,Tachinidae_sp7,Seseli_campestre,,1,1,Petr Heřman,Jiří Hadrava
27,2,568,Diptera,Tachinidae,,Apiaceae,Tachina_fera,Seseli_campestre,,1,1,Petr Heřman,Jiří Hadrava
27,2,569,Hemiptera,Pentatomidae,,Apiaceae,Graphosoma_lineatum,Seseli_campestre,,0,2,Jiří Hadrava,Jiří Hadrava
28,1,570,Hemiptera,Miridae,,Fabaceae,Adelphocoris_lineolatus,Medicago_sativa,,0,1,"Petra Křížková, Jitka Vilímová",Jiří Hadrava
28,2,571,Hemiptera,Miridae,,Fabaceae,Adelphocoris_lineolatus,Medicago_sativa,,0,1,"Petra Křížková, Jitka Vilímová",Jiří Hadrava
29,1,572,Lepidoptera,Nymphalidae,Nymphalinae,Asteraceae,Araschnia_levana,Inula_britannica,,1,1,"Jiří Hadrava, Tereza Garbová",Jiří Hadrava
29,1,573,Diptera,Syrphidae,Eristalis,Asteraceae,Eristalis_interruptus,Inula_britannica,,1,1,Jiří Hadrava,Jiří Hadrava
29,1,574,Hymenoptera,Halictidae,Halictus,Asteraceae,Halictus_simplex,Centaurea_apiculata,,1,1,Daniel Benda,Jiří Hadrava
29,1,575,Hymenoptera,Apidae,,Asteraceae,Epeolus_variegatus,Inula_britannica,,1,1,Jakub Straka,Jiří Hadrava
29,2,576,Diptera,Syrphidae,Helophilus,Asteraceae,Helophilus_pendulus,Inula_britannica,f,1,1,Jiří Hadrava,Jiří Hadrava
29,2,577,Hymenoptera,,,Asteraceae,Apoidea_sp7,Achillea_millefolium,,1,1,Jiří Hadrava,Jiří Hadrava
29,2,578,Diptera,Syrphidae,Eristalis,Asteraceae,Eristalis_tenax,Cichorium_intybus,f,1,1,Jiří Hadrava,Petr Janšta
29,2,579,Diptera,Syrphidae,Eristalis,Asteraceae,Eristalis_tenax,Centaurea_apiculata,m,1,1,Jiří Hadrava,Jiří Hadrava
30,1,580,Diptera,Syrphidae,Syrphini,Asteraceae,Syrphus_vitripennis,Sonchus_arvensis,f,1,2,Jiří Hadrava,Martin Hanzl
30,1,581,Diptera,Syrphidae,Eristalis,Asteraceae,Eristalis_tenax,Sonchus_arvensis,m,1,1,Jiří Hadrava,Martin Hanzl
30,1,582,Hymenoptera,Halictidae,Halictus,Fabaceae,Halictus_gavarnicus,Medicago_falcata,,1,1,Jakub Straka,"Filip Kolář, Martin Hanzl"
30,1,583,Hymenoptera,Halictidae,Halictus,Asteraceae,Halictus_simplex,Inula_britannica,,1,1,Daniel Benda,Martin Hanzl
30,2,584,Diptera,Syrphidae,Syrphini,Asteraceae,Syrphus_vitripennis,Sonchus_arvensis,f,1,3,Jiří Hadrava,Martin Hanzl
30,2,585,Diptera,Syrphidae,Helophilus,Asteraceae,Helophilus_pendulus,Sonchus_arvensis,,1,1,Jiří Hadrava,Martin Hanzl
30,2,586,Diptera,Tephritidae,,Asteraceae,Dioxyna_bidentis,Sonchus_arvensis,,1,1,Petr Heřman,Martin Hanzl
30,2,587,Hymenoptera,Apidae,Bombus,Lamiaceae,Bombus_sylvarum,Mentha_verticillata,,1,1,Daniel Benda,Tomáš Figura
30,2,588,Diptera,,,Fabaceae,Diptera_sp10,Trifolium_rubens,,1,1,Jiří Hadrava,Martin Hanzl
31,1,589,Hymenoptera,Ichneumonidae,,Apiaceae,Diplazontinae_sp1,Daucus_carota,m,1,1,Kamil Holý,Jiří Hadrava
31,1,590,Hymenoptera,Ichneumonidae,,Apiaceae,Glypta_sp1,Daucus_carota,f,1,1,Kamil Holý,Jiří Hadrava
31,1,591,Hymenoptera,Melittidae,,Orobanchaceae,Melitta_tricincta,Odontites_vernus,,1,1,Jakub Straka,Jiří Hadrava
31,2,592,Diptera,,,Apiaceae,Diptera_sp11,Daucus_carota,,1,1,Jiří Hadrava,Jiří Hadrava
31,2,593,Diptera,,,Apiaceae,Diptera_sp12,Daucus_carota,,1,1,Jiří Hadrava,Jiří Hadrava
31,2,594,Diptera,Sepsidae,,Apiaceae,Ortalischema_albitarse,Daucus_carota,,1,1,Jiří Hadrava,Jiří Hadrava
31,2,595,Hymenoptera,Halictidae,Lasioglossum,Asteraceae,Lasioglossum_glabriusculum,Leontodon_autumnalis,,1,1,Jakub Straka,Tomáš Figura
31,2,596,Diptera,Tachinidae,,Apiaceae,Tachinidae_sp8,Daucus_carota,,1,1,Petr Heřman,Jiří Hadrava
32,1,597,Hymenoptera,Apidae,,Orobanchaceae,Apis_mellifera,Odontites_vernus,,1,1,Jiří Hadrava,Jiří Hadrava
32,1,598,Lepidoptera,Nymphalidae,Satyrinae,Asteraceae,Coenonympha_pamphilus,Senecio_erraticus,,1,2,Jiří Hadrava,Martin Hanzl
32,1,599,Lepidoptera,Nymphalidae,Satyrinae,Asteraceae,Maniola_jurtina,Senecio_erraticus,,1,1,Jiří Hadrava,Martin Hanzl
32,1,600,Hymenoptera,Ichneumonidae,,Apiaceae,Pimpla_contemplator,Daucus_carota,f,1,1,Kamil Holý,Jiří Hadrava
32,1,601,Diptera,Syrphidae,,Asteraceae,Paragus_sp1,Senecio_erraticus,m,1,1,Jiří Hadrava,Martin Hanzl
32,1,602,Hymenoptera,Formicidae,,Asteraceae,spp_Lasius,Senecio_erraticus,,0,1,Jiří Hadrava,Martin Hanzl
32,1,603,Hymenoptera,Halictidae,Halictus,Asteraceae,Halictidae_sp3,Senecio_erraticus,,1,2,Jiří Hadrava,Martin Hanzl
32,1,604,Diptera,Tephritidae,,Asteraceae,Dioxyna_bidentis,Senecio_erraticus,,1,1,Petr Heřman,Martin Hanzl
32,1,605,Hymenoptera,Halictidae,Lasioglossum,Asteraceae,Lasioglossum_glabriusculum,Senecio_erraticus,,1,2,Jakub Straka,Martin Hanzl
32,2,606,Hymenoptera,Formicidae,,Apiaceae,spp_Lasius,Daucus_carota,,0,4,Jiří Hadrava,Jiří Hadrava
32,2,607,Araneae,Thomisidae,,Asteraceae,Thomisidae_sp2,Cichorium_intybus,,0,1,Jiří Hadrava,Jiří Hadrava
32,2,608,Hymenoptera,Crabronidae,,Asteraceae,Crabronidae_sp1,Senecio_erraticus,,1,1,Jiří Hadrava,Martin Hanzl
32,2,609,Hymenoptera,Halictidae,Halictus,Asteraceae,Halictidae_sp3,Senecio_jacobaea,,1,3,Jiří Hadrava,Martin Hanzl
32,2,610,Lepidoptera,Lycaenidae,,Fabaceae,Lycaenidae_sp2,Lotus_corniculatus,m,1,1,Jiří Hadrava,Jiří Hadrava
32,2,611,Hymenoptera,Apidae,,Asteraceae,Apis_mellifera,Senecio_erraticus,,1,1,Jiří Hadrava,Martin Hanzl
33,1,612,Diptera,Chaoboridae,,Brassicaceae,Chaoboridae_sp1,Cardamine_pratensis,,1,2,Michal Tkoč,Martin Hanzl
33,1,613,Coleoptera,Coccinellidae,,Ranunculaceae,Anisosticta_novemdecimpunctata,Ranunculus_repens,,1,1,Ondřej Kouklík,Martin Hanzl
33,1,614,Diptera,Muscidae,,Asteraceae,Helina_pubiseta,Taraxacum,f,1,1,Hana Šuláková,Jiří Hadrava
33,1,615,Coleoptera,Elateridae,,Ranunculaceae,Elateridae_sp5,Ranunculus_repens,,0,1,Ondřej Kouklík,Martin Hanzl
33,1,616,Diptera,Chaoboridae,,Asteraceae,Chaoboridae_sp1,Taraxacum,,1,1,Michal Tkoč,Jiří Hadrava
33,2,617,Hymenoptera,Apidae,,Asteraceae,Apis_mellifera,Taraxacum,,1,2,Jiří Hadrava,Jiří Hadrava
33,2,618,Diptera,,,Asteraceae,Diptera_sp13,Taraxacum,,1,2,Jiří Hadrava,Jiří Hadrava
33,2,619,Diptera,Anthomyiidae,,Asteraceae,Anthomyiidae_sp3,Taraxacum,,1,1,Hana Šuláková,Jiří Hadrava
33,2,620,Diptera,Chaoboridae,,Asteraceae,Chaoboridae_sp1,Taraxacum,,1,1,Michal Tkoč,Jiří Hadrava
33,2,621,Coleoptera,Elateridae,,Ranunculaceae,Elateridae_sp5,Ranunculus_repens,,1,1,Ondřej Kouklík,Martin Hanzl
33,2,622,Diptera,Syrphidae,Syrphini,Asteraceae,Eupeodes_corollae,Bellis_perennis,m,1,1,Jiří Hadrava,Jiří Hadrava
33,2,623,Hymenoptera,Apidae,,Brassicaceae,Apis_mellifera,Cardamine_pratensis,,1,2,Jiří Hadrava,Jiří Hadrava
34,1,624,Coleoptera,Nitidulidae,,Asteraceae,Meligethes_sp1,Taraxacum,,1,1,Ondřej Kouklík,Jiří Hadrava
34,1,625,Hymenoptera,Apidae,Bombus,Lamiaceae,Bombus_pascuorum,Glechoma_hederacea,,1,1,Jakub Straka,"Tomáš Figura, Martin Hanzl"
34,1,626,Diptera,Anthomyiidae,,Asteraceae,Anthomyiidae_sp4,Taraxacum,,1,1,Hana Šuláková,Jiří Hadrava
34,2,627,Diptera,Anthomyiidae,,Asteraceae,Anthomyiidae_sp4,Taraxacum,,1,1,Hana Šuláková,Jiří Hadrava
34,2,628,Coleoptera,Curculionidae,,Asteraceae,Curculionidae_sp1,Taraxacum,,1,1,Ondřej Kouklík,Jiří Hadrava
35,1,629,Coleoptera,Nitidulidae,,Ranunculaceae,Meligethes_aeneus,Ranunculus_acris,,1,4,Ondřej Kouklík,Jiří Hadrava
35,1,630,Diptera,Muscidae,,Ranunculaceae,Phaonia_palpata,Ranunculus_acris,f,1,1,Hana Šuláková,Jiří Hadrava
35,1,631,Diptera,Syrphidae,Pipizini,Ranunculaceae,Heringia_heringi,Ranunculus_acris,f,1,2,Jiří Hadrava,Jiří Hadrava
35,1,632,Hymenoptera,Apidae,Bombus,Fabaceae,Bombus_hortorum,Vicia_sativa,,1,2,Jakub Straka,Martin Hanzl
35,1,633,Coleoptera,Nitidulidae,,Asteraceae,Meligethes_aeneus,Taraxacum,,1,1,Ondřej Kouklík,Jiří Hadrava
35,1,634,Diptera,Empididae,Empis,Ranunculaceae,Empis_sp3,Ranunculus_acris,,1,1,Milan Chvála,Jiří Hadrava
35,2,635,Hymenoptera,Apidae,Bombus,Fabaceae,Bombus_pascuorum,Vicia_sativa,,1,1,Jiří Hadrava,Martin Hanzl
35,2,636,Coleoptera,Nitidulidae,,Asteraceae,Meligethes_aeneus,Taraxacum,,1,2,Ondřej Kouklík,Jiří Hadrava
35,2,637,Hymenoptera,Apidae,Bombus,Fabaceae,Bombus_lapidarius,Vicia_sativa,,1,1,Jiří Hadrava,Martin Hanzl
35,2,638,Coleoptera,Nitidulidae,,Fabaceae,Meligethes_aeneus,Vicia_sativa,,1,2,Ondřej Kouklík,Martin Hanzl
35,2,639,Diptera,Empididae,Empis,Ranunculaceae,Empis_sp3,Ranunculus_acris,,1,8,Milan Chvála,Jiří Hadrava
35,2,640,Coleoptera,Nitidulidae,,Ranunculaceae,Meligethes_aeneus,Ranunculus_acris,,1,10,Ondřej Kouklík,Jiří Hadrava
35,2,641,Hymenoptera,Braconidae,,Ranunculaceae,Rogas_sp1,Ranunculus_acris,,1,1,Kamil Holý,Jiří Hadrava
36,1,642,Hymenoptera,Apidae,,Plantaginaceae,Apis_mellifera,Veronica_chamaedrys,,1,1,Daniel Benda,"Tomáš Figura, Martin Hanzl"
36,1,643,Hymenoptera,Apidae,Bombus,Caryophyllaceae,Bombus_pascuorum,Lychnis_flos-cuculi,,1,1,Jakub Straka,"Tomáš Figura, Martin Hanzl"
36,1,644,Diptera,Empididae,Empis,Ranunculaceae,Coptophlebia_sp2,Ranunculus_acris,,1,2,Milan Chvála,Jiří Hadrava
36,1,645,Hymenoptera,Braconidae,,Ranunculaceae,Braconidae_sp1,Ranunculus_acris,,1,1,Jiří Hadrava,Jiří Hadrava
36,1,646,Diptera,Syrphidae,,Ranunculaceae,Cheilosia_albitarsis,Ranunculus_acris,m,1,1,Jiří Hadrava,Jiří Hadrava
36,1,647,Diptera,Syrphidae,,Ranunculaceae,Melanogaster_nuda,Ranunculus_acris,,1,1,"Jiří Hadrava, Martina Pecharová",Jiří Hadrava
36,2,648,Diptera,Bombyliidae,Bombylius,Caryophyllaceae,Bombylius_major,Lychnis_flos-cuculi,,1,1,Jiří Hadrava,"Tomáš Figura, Martin Hanzl"
36,2,649,Hymenoptera,Apidae,Bombus,Caryophyllaceae,Bombus_pratorum,Lychnis_flos-cuculi,,1,1,Daniel Benda,"Tomáš Figura, Martin Hanzl"
37,1,650,Diptera,Syrphidae,Sphaerophorini,Rosaceae,Sphaerophoria_scripta,Potentilla_argentea,m,1,2,Jiří Hadrava,"Věra Hroudová, Martin Hanzl"
37,1,651,Coleoptera,Nitidulidae,,Rosaceae,Meligethes_aeneus,Potentilla_argentea,,1,5,Ondřej Kouklík,"Věra Hroudová, Martin Hanzl"
37,2,652,Coleoptera,Nitidulidae,,Rosaceae,Meligethes_aeneus,Potentilla_argentea,,1,2,Ondřej Kouklík,"Věra Hroudová, Martin Hanzl"
37,2,653,Lepidoptera,Zygaenidae,,Apiaceae,Procridinae_sp1,Orlaya_grandiflora,,1,1,Tereza Garbová,"Albert Damaška, Martin Hanzl"
38,1,654,Orthoptera,Tettigoniidae,,Ranunculaceae,spp_Tettigoniidae,Ranunculus_nemorosus,,0,2,Jiří Hadrava,Lubomír Hrouda
38,1,655,Orthoptera,Acrididae,,Ranunculaceae,spp_Acrididae,Ranunculus_nemorosus,,0,4,Jiří Hadrava,Lubomír Hrouda
38,1,656,Diptera,Dolichopodidae,,Ranunculaceae,Dolichopodinae_sp2,Ranunculus_nemorosus,,1,1,Jiří Hadrava,Lubomír Hrouda
38,1,657,Hymenoptera,Andrenidae,,Ranunculaceae,Andrena_alfkenella,Ranunculus_nemorosus,,1,2,Jakub Straka,Lubomír Hrouda
38,1,658,Diptera,Syrphidae,Eristalis,Ranunculaceae,Eristalis_similis,Ranunculus_nemorosus,f,1,1,Jiří Hadrava,Lubomír Hrouda
38,1,659,Hymenoptera,Argidae,,Euphorbiaceae,Arge_nigripes,Euphorbia_cyparissias,f,1,1,Kamil Holý,"Radek Lučan, Martin Hanzl"
38,1,660,Diptera,Asilidae,,Ranunculaceae,Dioctria_atricapilla,Ranunculus_nemorosus,,1,1,Petr Heřman,Lubomír Hrouda
38,1,661,Hymenoptera,Apidae,,Ranunculaceae,Apis_mellifera,Ranunculus_nemorosus,,1,4,Jiří Hadrava,Lubomír Hrouda
38,1,662,Diptera,Anthomyiidae,,Ranunculaceae,Anthomyiidae_sp5,Ranunculus_nemorosus,,1,1,Hana Šuláková,Lubomír Hrouda
38,1,663,Diptera,Syrphidae,,Ranunculaceae,Chrysogaster_mediterraneus,Ranunculus_acris,m,1,1,"Ante Vujić, Jiří Hadrava, Martina Pecharová",Martin Hanzl
38,1,664,Coleoptera,Elateridae,,Ranunculaceae,Elateridae_sp6,Ranunculus_nemorosus,,1,1,Ondřej Kouklík,Lubomír Hrouda
38,1,665,Orthoptera,Acrididae,,Ranunculaceae,spp_Acrididae,Ranunculus_nemorosus,,0,2,Jiří Hadrava,Lubomír Hrouda
38,1,666,Hymenoptera,Halictidae,Halictus,Ranunculaceae,Halictus_tumulorum,Ranunculus_nemorosus,,1,1,Daniel Benda,Lubomír Hrouda
38,1,667,Diptera,Syrphidae,Sphaerophorini,Ranunculaceae,Sphaerophoria_scripta,Ranunculus_nemorosus,m,1,1,Jiří Hadrava,Lubomír Hrouda
38,1,668,Diptera,Syrphidae,,Ranunculaceae,Pipiza_bimaculata,Ranunculus_nemorosus,f,1,1,Jiří Hadrava,Lubomír Hrouda
38,1,669,Hymenoptera,Apidae,,Fabaceae,Apis_mellifera,Trifolium_repens,,1,1,Jiří Hadrava,Martin Hanzl
38,1,670,Hymenoptera,Formicidae,,Ranunculaceae,spp_Formica,Ranunculus_nemorosus,,0,2,Jiří Hadrava,Lubomír Hrouda
38,1,671,Hymenoptera,Formicidae,,Euphorbiaceae,spp_Formica,Euphorbia_cyparissias,,0,1,Jiří Hadrava,"Radek Lučan, Martin Hanzl"
38,1,672,Hymenoptera,Apidae,,Ranunculaceae,Apis_mellifera,Ranunculus_nemorosus,,1,2,Jiří Hadrava,Lubomír Hrouda
38,2,673,Orthoptera,Acrididae,,Ranunculaceae,spp_Acrididae,Ranunculus_nemorosus,,0,8,Jiří Hadrava,Lubomír Hrouda
38,2,674,Orthoptera,Tettigoniidae,,Ranunculaceae,spp_Tettigoniidae,Ranunculus_nemorosus,,0,2,Jiří Hadrava,Lubomír Hrouda
38,2,675,Hymenoptera,Andrenidae,,Ranunculaceae,Andrena_alfkenella,Ranunculus_nemorosus,,1,1,Jakub Straka,Lubomír Hrouda
38,2,676,Diptera,Syrphidae,Eristalis,Ranunculaceae,Eristalis_interruptus,Ranunculus_nemorosus,f,1,1,Jiří Hadrava,Lubomír Hrouda
38,2,677,Diptera,Syrphidae,,Ranunculaceae,Pipiza_bimaculata,Ranunculus_nemorosus,m,1,1,Jiří Hadrava,Lubomír Hrouda
38,2,678,Coleoptera,Meloidae,,Ranunculaceae,Malachius_bipustulatus,Ranunculus_nemorosus,,1,2,Ondřej Kouklík,Lubomír Hrouda
38,2,679,Diptera,Syrphidae,Sphaerophorini,Ranunculaceae,Sphaerophoria_scripta,Ranunculus_nemorosus,f,1,1,Jiří Hadrava,Lubomír Hrouda
38,2,680,Diptera,Syrphidae,Eristalis,Ranunculaceae,Eristalis_arbustorum,Ranunculus_nemorosus,m,1,1,Jiří Hadrava,Lubomír Hrouda
38,2,681,Diptera,Syrphidae,Melanostomini,Plantaginaceae,Melanostoma_mellinum,Plantago_lanceolata,f,1,1,Jiří Hadrava,Jiří Hadrava
38,2,682,Hymenoptera,Apidae,,Ranunculaceae,Apis_mellifera,Ranunculus_nemorosus,,1,3,Jiří Hadrava,Lubomír Hrouda
38,2,683,Hymenoptera,Halictidae,Lasioglossum,Ranunculaceae,Lasioglossum_calceatum,Ranunculus_nemorosus,,1,2,Daniel Benda,Lubomír Hrouda
38,2,684,Orthoptera,Acrididae,,Plantaginaceae,spp_Acrididae,Plantago_lanceolata,,0,1,Jiří Hadrava,Jiří Hadrava
38,2,685,Hymenoptera,Apidae,,Fabaceae,Apis_mellifera,Trifolium_repens,,1,2,Jiří Hadrava,Martin Hanzl
38,2,686,Coleoptera,Chrysomelidae,,Ranunculaceae,Cryptocephalus_sp1,Ranunculus_nemorosus,,1,1,"Albert Damaška, Ondřej Kouklík",Lubomír Hrouda
38,2,687,Diptera,Syrphidae,,Ranunculaceae,Chrysogaster_mediterraneus,Ranunculus_nemorosus,m,1,1,"Ante Vujić, Jiří Hadrava, Martina Pecharová",Lubomír Hrouda
38,2,688,Coleoptera,Carabidae,,Orchidaceae,Amara_sp1,Orchis_ustulata,,0,1,Ondřej Kouklík,"Radek Lučan, Jan Rydlo"
39,1,689,Diptera,Syrphidae,Sphaerophorini,Asteraceae,Sphaerophoria_scripta,Crepis_sp1,m,1,1,Jiří Hadrava,Filip Kolář
39,1,690,Diptera,Tachinidae,,Fabaceae,Tachinidae_sp9,Trifolium_hirtum,,0,1,Petr Heřman,Filip Kolář
39,1,691,Hymenoptera,Andrenidae,,Asteraceae,Andrena_humilis,Crepis_sp1,,1,2,Daniel Benda,Filip Kolář
39,1,692,Diptera,Syrphidae,Sphaerophorini,Asteraceae,Sphaerophoria_scripta,Anthemis_sp1,f,1,1,Jiří Hadrava,"Filip Kolář, Martin Hanzl"
39,1,693,Diptera,Syrphidae,Sphaerophorini,Asteraceae,Sphaerophoria_scripta,Crepis_sp1,f,1,1,Jiří Hadrava,Filip Kolář
39,1,694,Coleoptera,Coccinellidae,,Fabaceae,Coccinella_septempunctata,Anthyllis_vulneraria,,1,1,Jiří Hadrava,Filip Kolář
39,1,695,Diptera,Empididae,Empis,Asteraceae,Empis_sp4,Crepis_sp1,f,1,1,Milan Chvála,Filip Kolář
39,1,696,Diptera,Bombyliidae,Bombylius,Asteraceae,Bombylius_sp2,Crepis_sp1,,1,1,Petr Heřman,Filip Kolář
39,1,697,Hymenoptera,Apidae,Bombus,Fabaceae,Bombus_lapidarius,Trifolium_hirtum,,1,1,Daniel Benda,Filip Kolář
39,1,698,Lepidoptera,Lycaenidae,,Fabaceae,Lycaenidae_sp3,Anthyllis_vulneraria,,1,1,Tereza Garbová,"Filip Kolář, Martin Hanzl"
39,1,699,Diptera,Stratiomyidae,,Fabaceae,Lasiopa_sp1,Anthyllis_vulneraria,,0,1,Michal Tkoč,"Filip Kolář, Martin Hanzl"
39,1,700,Hymenoptera,Apidae,Xylocopinae,Fabaceae,Xylocopa_sp1,Anthyllis_vulneraria,,1,1,Jiří Hadrava,"Filip Kolář, Martin Hanzl"
39,1,701,Diptera,Syrphidae,Eristalis,Lamiaceae,Eristalis_tenax,Thymus_sp1,,1,1,Jiří Hadrava,"Filip Kolář, Martin Hanzl"
39,2,702,Diptera,,,Fabaceae,Diptera_sp14,Anthyllis_vulneraria,,0,1,Jiří Hadrava,"Filip Kolář, Martin Hanzl"
39,2,703,Diptera,Empididae,Empis,Fabaceae,Anacrostichus_sp1,Anthyllis_vulneraria,m,1,1,Milan Chvála,"Filip Kolář, Martin Hanzl"
39,2,704,Coleoptera,Meloidae,,Asteraceae,Malachius_bipustulatus,Leontodon_crispus,,1,1,Ondřej Kouklík,Filip Kolář
39,2,705,Diptera,Syrphidae,Sphaerophorini,Caryophyllaceae,Sphaerophoria_scripta,Minuartia_glaucina,m,1,1,Jiří Hadrava,Filip Kolář
39,2,706,Coleoptera,Coccinellidae,,Fabaceae,Coccinella_septempunctata,Anthyllis_vulneraria,,1,1,Jiří Hadrava,"Filip Kolář, Martin Hanzl"
39,2,707,Araneae,Thomisidae,,Fabaceae,Thomisidae_sp3,Anthyllis_vulneraria,,0,1,Jiří Hadrava,"Filip Kolář, Martin Hanzl"
39,2,708,Orthoptera,Acrididae,,Fabaceae,spp_Acrididae,Anthyllis_vulneraria,,0,1,Jiří Hadrava,"Filip Kolář, Martin Hanzl"
39,2,709,Orthoptera,Tettigoniidae,,Asteraceae,spp_Tettigoniidae,Leontodon_crispus,,0,1,Jiří Hadrava,Filip Kolář
39,2,710,Diptera,Bombyliidae,Bombylius,Caryophyllaceae,Bombylius_sp2,Minuartia_glaucina,,1,1,Petr Heřman,Filip Kolář
