Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Comments
19,4,2018,SonSali_2018,Cistus monspeliensis,74,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Cistus monspeliensis,102,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Cistus monspeliensis,28,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Cistus monspeliensis,56,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Allium subvillosum,7,Reproductive Units/30 m2,inflorescence
19,4,2018,SonSali_2018,Cistus monspeliensis,20,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Asphodelus aestivus,13,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Cistus monspeliensis,8,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Asphodelus aestivus,7,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Allium subvillosum,5,Reproductive Units/30 m2,inflorescence
19,4,2018,SonSali_2018,Cistus monspeliensis,48,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Gladiolus illyricus,1,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Cistus monspeliensis,83,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Gladiolus illyricus,1,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Cistus monspeliensis,106,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Gladiolus illyricus,3,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Cistus monspeliensis,216,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Gladiolus illyricus,2,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Asphodelus aestivus,2,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Cistus monspeliensis,12,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Asphodelus aestivus,1,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Cistus monspeliensis,16,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Cistus monspeliensis,32,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Gladiolus illyricus,3,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Asphodelus aestivus,34,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Allium subvillosum,2,Reproductive Units/30 m2,inflorescence
19,4,2018,SonSali_2018,Allium subvillosum,18,Reproductive Units/30 m2,inflorescence
19,4,2018,SonSali_2018,Cistus monspeliensis,28,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Cistus monspeliensis,3,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Cistus monspeliensis,20,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Cistus monspeliensis,30,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Cistus monspeliensis,9,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Cistus monspeliensis,6,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Gladiolus illyricus,10,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Gladiolus illyricus,3,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Gladiolus illyricus,1,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Gladiolus illyricus,5,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Gladiolus illyricus,6,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Gladiolus illyricus,1,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Gladiolus illyricus,1,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Gladiolus illyricus,2,Reproductive Units/30 m2,flower
19,4,2018,SonSali_2018,Asphodelus aestivus,11,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Hypochaeris achyrophorus,16,Reproductive Units/30 m2,inflorescence
2,5,2018,SonSali_2018,Hypochaeris achyrophorus,3,Reproductive Units/30 m2,inflorescence
2,5,2018,SonSali_2018,Cistus monspeliensis,8,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Gladiolus illyricus,4,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Hypochaeris achyrophorus,1,Reproductive Units/30 m2,inflorescence
2,5,2018,SonSali_2018,Cistus monspeliensis,24,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Cistus monspeliensis,14,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Gladiolus illyricus,1,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Cistus monspeliensis,21,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Cistus monspeliensis,11,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Cistus monspeliensis,16,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Cistus monspeliensis,46,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Gladiolus illyricus,1,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Cistus monspeliensis,5,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Gladiolus illyricus,21,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Gladiolus illyricus,6,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Cistus monspeliensis,1,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Gladiolus illyricus,6,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Cistus monspeliensis,34,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Gladiolus illyricus,2,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Cistus monspeliensis,96,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Gladiolus illyricus,3,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Cistus monspeliensis,26,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Gladiolus illyricus,6,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Cistus monspeliensis,5,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Gladiolus illyricus,3,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Asphodelus aestivus,1,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Cistus monspeliensis,28,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Gladiolus illyricus,3,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Cistus monspeliensis,14,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Cistus monspeliensis,3,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Gladiolus illyricus,7,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Gladiolus illyricus,7,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Cistus monspeliensis,5,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Gladiolus illyricus,2,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Cistus monspeliensis,18,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Gladiolus illyricus,1,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Cistus monspeliensis,24,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Gladiolus illyricus,5,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Cistus monspeliensis,13,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Cistus monspeliensis,18,Reproductive Units/30 m2,flower
2,5,2018,SonSali_2018,Cistus monspeliensis,20,Reproductive Units/30 m2,flower
22,5,2018,SonSali_2018,Teucrium capitatum,120,Reproductive Units/30 m2,inflorescence
22,5,2018,SonSali_2018,Teucrium capitatum,10,Reproductive Units/30 m2,inflorescence
22,5,2018,SonSali_2018,Teucrium capitatum,6,Reproductive Units/30 m2,inflorescence
22,5,2018,SonSali_2018,Teucrium capitatum,10,Reproductive Units/30 m2,inflorescence
22,5,2018,SonSali_2018,Teucrium capitatum,12,Reproductive Units/30 m2,inflorescence
22,5,2018,SonSali_2018,Teucrium capitatum,7,Reproductive Units/30 m2,inflorescence
22,5,2018,SonSali_2018,Teucrium capitatum,58,Reproductive Units/30 m2,inflorescence
11,6,2018,SonSali_2018,Teucrium capitatum,314,Reproductive Units/30 m2,inflorescence
11,6,2018,SonSali_2018,Teucrium capitatum,82,Reproductive Units/30 m2,inflorescence
11,6,2018,SonSali_2018,Teucrium capitatum,1,Reproductive Units/30 m2,inflorescence
11,6,2018,SonSali_2018,Teucrium capitatum,9,Reproductive Units/30 m2,inflorescence
11,6,2018,SonSali_2018,Teucrium capitatum,31,Reproductive Units/30 m2,inflorescence
11,6,2018,SonSali_2018,Linum trigynum,1,Reproductive Units/30 m2,flower
11,6,2018,SonSali_2018,Teucrium capitatum,17,Reproductive Units/30 m2,inflorescence
11,6,2018,SonSali_2018,Teucrium capitatum,114,Reproductive Units/30 m2,inflorescence
11,6,2018,SonSali_2018,Linum trigynum,1,Reproductive Units/30 m2,flower
11,6,2018,SonSali_2018,Teucrium capitatum,208,Reproductive Units/30 m2,inflorescence
11,6,2018,SonSali_2018,Teucrium capitatum,3,Reproductive Units/30 m2,inflorescence
25,10,2018,SonSali_2018,Merendera filifolia,30,Reproductive Units/30 m2,flower
25,10,2018,SonSali_2018,Merendera filifolia,3,Reproductive Units/30 m2,flower
25,10,2018,SonSali_2018,Merendera filifolia,29,Reproductive Units/30 m2,flower
25,10,2018,SonSali_2018,Merendera filifolia,68,Reproductive Units/30 m2,flower
25,10,2018,SonSali_2018,Merendera filifolia,62,Reproductive Units/30 m2,flower
25,10,2018,SonSali_2018,Merendera filifolia,88,Reproductive Units/30 m2,flower
25,10,2018,SonSali_2018,Merendera filifolia,296,Reproductive Units/30 m2,flower
25,10,2018,SonSali_2018,Merendera filifolia,115,Reproductive Units/30 m2,flower
25,10,2018,SonSali_2018,Merendera filifolia,75,Reproductive Units/30 m2,flower
25,10,2018,SonSali_2018,Merendera filifolia,46,Reproductive Units/30 m2,flower
25,10,2018,SonSali_2018,Merendera filifolia,8,Reproductive Units/30 m2,flower
25,10,2018,SonSali_2018,Merendera filifolia,98,Reproductive Units/30 m2,flower
25,10,2018,SonSali_2018,Merendera filifolia,90,Reproductive Units/30 m2,flower
25,10,2018,SonSali_2018,Merendera filifolia,43,Reproductive Units/30 m2,flower
25,10,2018,SonSali_2018,Prospero autumnale,3,Reproductive Units/30 m2,flower
25,10,2018,SonSali_2018,Merendera filifolia,18,Reproductive Units/30 m2,flower
25,10,2018,SonSali_2018,Prospero autumnale,2,Reproductive Units/30 m2,flower
25,10,2018,SonSali_2018,Merendera filifolia,43,Reproductive Units/30 m2,flower
25,10,2018,SonSali_2018,Merendera filifolia,2,Reproductive Units/30 m2,flower
25,10,2018,SonSali_2018,Merendera filifolia,4,Reproductive Units/30 m2,flower
25,10,2018,SonSali_2018,Prospero autumnale,2,Reproductive Units/30 m2,flower
25,10,2018,SonSali_2018,Merendera filifolia,1,Reproductive Units/30 m2,flower
6,11,2018,SonSali_2018,Merendera filifolia,46,Reproductive Units/30 m2,flower
6,11,2018,SonSali_2018,Merendera filifolia,11,Reproductive Units/30 m2,flower
6,11,2018,SonSali_2018,Merendera filifolia,3,Reproductive Units/30 m2,flower
6,11,2018,SonSali_2018,Merendera filifolia,109,Reproductive Units/30 m2,flower
6,11,2018,SonSali_2018,Merendera filifolia,74,Reproductive Units/30 m2,flower
6,11,2018,SonSali_2018,Merendera filifolia,3,Reproductive Units/30 m2,flower
6,11,2018,SonSali_2018,Merendera filifolia,2,Reproductive Units/30 m2,flower
6,11,2018,SonSali_2018,Merendera filifolia,8,Reproductive Units/30 m2,flower
29,3,2018,sAlzinar_2018,Calicotome spinosa,324,Reproductive Units/30 m2,flower
29,3,2018,sAlzinar_2018,Calicotome spinosa,13,Reproductive Units/30 m2,flower
29,3,2018,sAlzinar_2018,Calicotome spinosa,28,Reproductive Units/30 m2,flower
29,3,2018,sAlzinar_2018,Calicotome spinosa,72,Reproductive Units/30 m2,flower
29,3,2018,sAlzinar_2018,Calicotome spinosa,58,Reproductive Units/30 m2,flower
29,3,2018,sAlzinar_2018,Calicotome spinosa,22,Reproductive Units/30 m2,flower
29,3,2018,sAlzinar_2018,Calicotome spinosa,2,Reproductive Units/30 m2,flower
29,3,2018,sAlzinar_2018,Calicotome spinosa,12,Reproductive Units/30 m2,flower
29,3,2018,sAlzinar_2018,Calicotome spinosa,16,Reproductive Units/30 m2,flower
29,3,2018,sAlzinar_2018,Calicotome spinosa,42,Reproductive Units/30 m2,flower
29,3,2018,sAlzinar_2018,Asphodelus aestivus,1,Reproductive Units/30 m2,flower
18,4,2018,sAlzinar_2018,Lotus ornithopodioides,162,Reproductive Units/30 m2,flower
18,4,2018,sAlzinar_2018,Calicotome spinosa,2,Reproductive Units/30 m2,flower
18,4,2018,sAlzinar_2018,Calicotome spinosa,88,Reproductive Units/30 m2,flower
18,4,2018,sAlzinar_2018,Lotus ornithopodioides,6,Reproductive Units/30 m2,flower
18,4,2018,sAlzinar_2018,Lotus ornithopodioides,66,Reproductive Units/30 m2,flower
18,4,2018,sAlzinar_2018,Allium roseum,1,Reproductive Units/30 m2,inflorescence
18,4,2018,sAlzinar_2018,Calicotome spinosa,136,Reproductive Units/30 m2,flower
18,4,2018,sAlzinar_2018,Calicotome spinosa,28,Reproductive Units/30 m2,flower
18,4,2018,sAlzinar_2018,Calicotome spinosa,196,Reproductive Units/30 m2,flower
18,4,2018,sAlzinar_2018,Gladiolus illyricus,5,Reproductive Units/30 m2,flower
18,4,2018,sAlzinar_2018,Allium subvillosum,1,Reproductive Units/30 m2,inflorescence
18,4,2018,sAlzinar_2018,Calicotome spinosa,324,Reproductive Units/30 m2,flower
18,4,2018,sAlzinar_2018,Allium subvillosum,2,Reproductive Units/30 m2,inflorescence
18,4,2018,sAlzinar_2018,Calicotome spinosa,35,Reproductive Units/30 m2,flower
18,4,2018,sAlzinar_2018,Calicotome spinosa,288,Reproductive Units/30 m2,flower
7,5,2018,sAlzinar_2018,Galactites tomentosa,8,Reproductive Units/30 m2,inflorescence
7,5,2018,sAlzinar_2018,Hypochaeris achyrophorus,7,Reproductive Units/30 m2,inflorescence
7,5,2018,sAlzinar_2018,Hypochaeris achyrophorus,1,Reproductive Units/30 m2,inflorescence
7,5,2018,sAlzinar_2018,Galactites tomentosa,2,Reproductive Units/30 m2,inflorescence
7,5,2018,sAlzinar_2018,Hypochaeris achyrophorus,9,Reproductive Units/30 m2,inflorescence
7,5,2018,sAlzinar_2018,Hypochaeris achyrophorus,1,Reproductive Units/30 m2,inflorescence
7,5,2018,sAlzinar_2018,Hypochaeris achyrophorus,2,Reproductive Units/30 m2,inflorescence
7,5,2018,sAlzinar_2018,Allium roseum,1,Reproductive Units/30 m2,inflorescence
7,5,2018,sAlzinar_2018,Hypochaeris achyrophorus,11,Reproductive Units/30 m2,inflorescence
24,5,2018,sAlzinar_2018,Galactites tomentosa,16,Reproductive Units/30 m2,inflorescence
24,5,2018,sAlzinar_2018,Hypochaeris achyrophorus,10,Reproductive Units/30 m2,inflorescence
24,5,2018,sAlzinar_2018,Linum strictum,3,Reproductive Units/30 m2,flower
24,5,2018,sAlzinar_2018,Linum strictum,3,Reproductive Units/30 m2,flower
24,5,2018,sAlzinar_2018,Linum strictum,3,Reproductive Units/30 m2,flower
24,5,2018,sAlzinar_2018,Galactites tomentosa,15,Reproductive Units/30 m2,inflorescence
24,5,2018,sAlzinar_2018,Hypochaeris achyrophorus,13,Reproductive Units/30 m2,inflorescence
24,5,2018,sAlzinar_2018,Galactites tomentosa,1,Reproductive Units/30 m2,inflorescence
24,5,2018,sAlzinar_2018,Hypochaeris achyrophorus,4,Reproductive Units/30 m2,inflorescence
24,5,2018,sAlzinar_2018,Galactites tomentosa,1,Reproductive Units/30 m2,inflorescence
24,5,2018,sAlzinar_2018,Linum strictum,5,Reproductive Units/30 m2,flower
24,5,2018,sAlzinar_2018,Teucrium capitatum,10,Reproductive Units/30 m2,inflorescence
24,5,2018,sAlzinar_2018,Linum strictum,1,Reproductive Units/30 m2,flower
24,5,2018,sAlzinar_2018,Teucrium capitatum,2,Reproductive Units/30 m2,inflorescence
24,5,2018,sAlzinar_2018,Scabiosa atropurpurea,1,Reproductive Units/30 m2,inflorescence
24,5,2018,sAlzinar_2018,Scabiosa atropurpurea,1,Reproductive Units/30 m2,inflorescence
24,5,2018,sAlzinar_2018,Galactites tomentosa,1,Reproductive Units/30 m2,inflorescence
24,5,2018,sAlzinar_2018,Hypochaeris achyrophorus,1,Reproductive Units/30 m2,inflorescence
24,5,2018,sAlzinar_2018,Hypochaeris achyrophorus,1,Reproductive Units/30 m2,inflorescence
24,5,2018,sAlzinar_2018,Linum strictum,1,Reproductive Units/30 m2,flower
24,5,2018,sAlzinar_2018,Linum strictum,9,Reproductive Units/30 m2,flower
24,5,2018,sAlzinar_2018,Galactites tomentosa,7,Reproductive Units/30 m2,inflorescence
14,6,2018,sAlzinar_2018,Galactites tomentosa,1,Reproductive Units/30 m2,inflorescence
14,6,2018,sAlzinar_2018,Daucus carota,4,Reproductive Units/30 m2,inflorescence
14,6,2018,sAlzinar_2018,Galactites tomentosa,34,Reproductive Units/30 m2,inflorescence
14,6,2018,sAlzinar_2018,Scabiosa atropurpurea,1,Reproductive Units/30 m2,inflorescence
14,6,2018,sAlzinar_2018,Teucrium capitatum,132,Reproductive Units/30 m2,inflorescence
14,6,2018,sAlzinar_2018,Scabiosa atropurpurea,4,Reproductive Units/30 m2,inflorescence
14,6,2018,sAlzinar_2018,Teucrium capitatum,4,Reproductive Units/30 m2,inflorescence
14,6,2018,sAlzinar_2018,Daucus carota,1,Reproductive Units/30 m2,inflorescence
14,6,2018,sAlzinar_2018,Scabiosa atropurpurea,2,Reproductive Units/30 m2,inflorescence
14,6,2018,sAlzinar_2018,Teucrium capitatum,11,Reproductive Units/30 m2,inflorescence
14,6,2018,sAlzinar_2018,Scabiosa atropurpurea,4,Reproductive Units/30 m2,inflorescence
22,10,2018,sAlzinar_2018,Bellis sylvestris,7,Reproductive Units/30 m2,inflorescence
22,10,2018,sAlzinar_2018,Bellis sylvestris,3,Reproductive Units/30 m2,inflorescence
22,10,2018,sAlzinar_2018,Bellis sylvestris,4,Reproductive Units/30 m2,inflorescence
22,10,2018,sAlzinar_2018,Bellis sylvestris,3,Reproductive Units/30 m2,inflorescence
22,10,2018,sAlzinar_2018,Bellis sylvestris,1,Reproductive Units/30 m2,inflorescence
22,10,2018,sAlzinar_2018,Bellis sylvestris,3,Reproductive Units/30 m2,inflorescence
5,11,2018,sAlzinar_2018,Bellis sylvestris,6,Reproductive Units/30 m2,inflorescence
5,11,2018,sAlzinar_2018,Bellis sylvestris,3,Reproductive Units/30 m2,inflorescence
5,11,2018,sAlzinar_2018,Bellis sylvestris,3,Reproductive Units/30 m2,inflorescence
5,11,2018,sAlzinar_2018,Bellis sylvestris,2,Reproductive Units/30 m2,inflorescence
5,11,2018,sAlzinar_2018,Bellis sylvestris,2,Reproductive Units/30 m2,inflorescence
5,11,2018,sAlzinar_2018,Bellis sylvestris,13,Reproductive Units/30 m2,inflorescence
5,11,2018,sAlzinar_2018,Bellis sylvestris,7,Reproductive Units/30 m2,inflorescence
5,11,2018,sAlzinar_2018,Bellis sylvestris,14,Reproductive Units/30 m2,inflorescence
5,11,2018,sAlzinar_2018,Bellis sylvestris,2,Reproductive Units/30 m2,inflorescence
5,11,2018,sAlzinar_2018,Bellis sylvestris,1,Reproductive Units/30 m2,inflorescence
5,11,2018,sAlzinar_2018,Reichardia picroides,1,Reproductive Units/30 m2,inflorescence
5,11,2018,sAlzinar_2018,Bellis sylvestris,1,Reproductive Units/30 m2,inflorescence
3,4,2018,SaRitxola_2018,Asphodelus aestivus,12,Reproductive Units/30 m2,flower
3,4,2018,SaRitxola_2018,Calicotome spinosa,29,Reproductive Units/30 m2,flower
3,4,2018,SaRitxola_2018,Cistus monspeliensis,1,Reproductive Units/30 m2,flower
3,4,2018,SaRitxola_2018,Calicotome spinosa,100,Reproductive Units/30 m2,flower
3,4,2018,SaRitxola_2018,Cistus monspeliensis,1,Reproductive Units/30 m2,flower
3,4,2018,SaRitxola_2018,Cistus monspeliensis,5,Reproductive Units/30 m2,flower
3,4,2018,SaRitxola_2018,Cistus monspeliensis,1,Reproductive Units/30 m2,flower
3,4,2018,SaRitxola_2018,Calicotome spinosa,94,Reproductive Units/30 m2,flower
3,4,2018,SaRitxola_2018,Calicotome spinosa,20,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,22,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,112,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,58,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,25,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,102,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,18,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,168,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,14,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,6,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,14,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,60,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,19,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,20,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,37,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,14,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,60,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,24,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,212,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,260,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,172,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,2,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,12,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,40,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,7,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,29,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,14,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,38,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,32,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,10,Reproductive Units/30 m2,flower
23,4,2018,SaRitxola_2018,Cistus monspeliensis,46,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,36,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,80,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,18,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,44,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,4,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Galactites tomentosa,1,Reproductive Units/30 m2,inflorescence
8,5,2018,SaRitxola_2018,Cistus monspeliensis,24,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,2,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,40,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,68,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Allium roseum,4,Reproductive Units/30 m2,inflorescence
8,5,2018,SaRitxola_2018,Cistus monspeliensis,44,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Allium roseum,2,Reproductive Units/30 m2,inflorescence
8,5,2018,SaRitxola_2018,Cistus monspeliensis,58,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Allium roseum,1,Reproductive Units/30 m2,inflorescence
8,5,2018,SaRitxola_2018,Cistus monspeliensis,12,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Convolvulus althaeoides,1,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,4,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,58,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,26,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,124,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Lonicera implexa,21,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,4,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,6,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,288,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,192,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Allium roseum,1,Reproductive Units/30 m2,inflorescence
8,5,2018,SaRitxola_2018,Cistus monspeliensis,14,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,54,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,80,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,24,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,16,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,6,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,1,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Cistus monspeliensis,8,Reproductive Units/30 m2,flower
8,5,2018,SaRitxola_2018,Daucus carota,1,Reproductive Units/30 m2,inflorescence
28,5,2018,SaRitxola_2018,Galactites tomentosa,1,Reproductive Units/30 m2,inflorescence
28,5,2018,SaRitxola_2018,Hypochaeris achyrophorus,2,Reproductive Units/30 m2,inflorescence
28,5,2018,SaRitxola_2018,Blackstonia perfoliata,11,Reproductive Units/30 m2,flower
28,5,2018,SaRitxola_2018,Blackstonia perfoliata,1,Reproductive Units/30 m2,flower
28,5,2018,SaRitxola_2018,Daucus carota,1,Reproductive Units/30 m2,inflorescence
28,5,2018,SaRitxola_2018,Galactites tomentosa,1,Reproductive Units/30 m2,inflorescence
28,5,2018,SaRitxola_2018,Galactites tomentosa,1,Reproductive Units/30 m2,inflorescence
28,5,2018,SaRitxola_2018,Convolvulus althaeoides,1,Reproductive Units/30 m2,flower
28,5,2018,SaRitxola_2018,Daucus carota,7,Reproductive Units/30 m2,inflorescence
28,5,2018,SaRitxola_2018,Galactites tomentosa,3,Reproductive Units/30 m2,inflorescence
28,5,2018,SaRitxola_2018,Hypochaeris achyrophorus,2,Reproductive Units/30 m2,inflorescence
28,5,2018,SaRitxola_2018,Blackstonia perfoliata,9,Reproductive Units/30 m2,flower
28,5,2018,SaRitxola_2018,Galactites tomentosa,1,Reproductive Units/30 m2,inflorescence
