Pollinator_accepted_name,Interaction_percent,Cumulative_percentage
Merodon femoratus,1.778446473651871e-4,99.78684116341016
Merodon ruficornis,1.778446473651871e-4,99.78747462206273
Merodon serrulatus,1.778446473651871e-4,99.7881080807153
Micropterix calthella,1.778446473651871e-4,99.78874153936786
Mintho rufiventris,1.778446473651871e-4,99.78937499802043
Musca tempestiva,1.778446473651871e-4,99.79000845667301
Mydaea corni,1.778446473651871e-4,99.79064191532558
Myopa testacea,1.778446473651871e-4,99.79127537397815
Nemophora metallica,1.778446473651871e-4,99.79190883263072
Nemoptera sinuata,1.778446473651871e-4,99.79254229128328
Nemorilla maculosa,1.778446473651871e-4,99.79317574993586
Nomada fulvicornis,1.778446473651871e-4,99.79380920858843
Nomada sheppardana,1.778446473651871e-4,99.794442667241
Nomiapis equestris,1.778446473651871e-4,99.79507612589357
Nomiapis monstrosa,1.778446473651871e-4,99.79570958454615
Notoxus monoceros,1.778446473651871e-4,99.7963430431987
Odontomyia argentata,1.778446473651871e-4,99.79697650185128
Oplodontha viridula,1.778446473651871e-4,99.79760996050385
Osmia labialis,1.778446473651871e-4,99.79824341915642
Osmia mustelina,1.778446473651871e-4,99.798876877809
Oxyna flavipennis,1.778446473651871e-4,99.79951033646157
Palmodes occitanicus,1.778446473651871e-4,99.80014379511412
Palomena prasina,1.778446473651871e-4,99.8007772537667
Pangonius micans,1.778446473651871e-4,99.80141071241927
Panzeria rudis,1.778446473651871e-4,99.80204417107184
Paragus constrictus,1.778446473651871e-4,99.80267762972441
Paragus flammeus,1.778446473651871e-4,99.80331108837699
Paragus strigatus,1.778446473651871e-4,99.80394454702954
Pararge petropolitana,1.778446473651871e-4,99.80457800568212
Parnassius mnemosyne,1.778446473651871e-4,99.80521146433469
Pegoplata infirma,1.778446473651871e-4,99.80584492298726
Phaonia consobrina,1.778446473651871e-4,99.80647838163983
Phasia aurulans,1.778446473651871e-4,99.80711184029241
Phasia obesa,1.778446473651871e-4,99.80774529894497
Philhelius marginalis,1.778446473651871e-4,99.80837875759754
Phora holosericea,1.778446473651871e-4,99.80901221625011
Phratora vulgatissima,1.778446473651871e-4,99.80964567490268
Pipiza luteitarsis,1.778446473651871e-4,99.81027913355526
Platycheirus amplus,1.778446473651871e-4,99.81091259220783
Platycheirus parmatus,1.778446473651871e-4,99.81154605086039
Platypygus ridibundus,1.778446473651871e-4,99.81217950951296
Plebicula dorylas,1.778446473651871e-4,99.81281296816553
Polistes semenowi,1.778446473651871e-4,99.8134464268181
Pollenia angustigena,1.778446473651871e-4,99.81407988547068
Protapion trifolii,1.778446473651871e-4,99.81471334412325
Psenulus pallipes,1.778446473651871e-4,99.8153468027758
Purpuricenus desfontainii,1.778446473651871e-4,99.81598026142838
Pyrausta aerealis,1.778446473651871e-4,99.81661372008095
Rhagonycha lignosa,1.778446473651871e-4,99.81724717873352
Rhamphomyia galactoptera,1.778446473651871e-4,99.8178806373861
Rhamphomyia strobli,1.778446473651871e-4,99.81851409603867
Sarcophaga carnaria,1.778446473651871e-4,99.81914755469123
Sarcophaga emdeni,1.778446473651871e-4,99.8197810133438
Sarcophaga okaliana,1.778446473651871e-4,99.82041447199637
Sarcophaga villeneuvei,1.778446473651871e-4,99.82104793064894
Scathophaga lutaria,1.778446473651871e-4,99.82168138930152
Sceliphron caementarium,1.778446473651871e-4,99.82231484795409
Sermylassa halensis,1.778446473651871e-4,99.82294830660665
Siphona variata,1.778446473651871e-4,99.82358176525922
Sitona obsoletus,1.778446473651871e-4,99.82421522391179
Solieria fenestrata,1.778446473651871e-4,99.82484868256437
Solieria inanis,1.778446473651871e-4,99.82548214121694
Solieria vacua,1.778446473651871e-4,99.82611559986951
Sphaerocera curvipes,1.778446473651871e-4,99.82674905852207
Sphaerophoria bankowskae,1.778446473651871e-4,99.82738251717464
Sphaerophoria infuscata,1.778446473651871e-4,99.82801597582721
Sphecodes majalis,1.778446473651871e-4,99.82864943447979
Sphecodes rubicundus,1.778446473651871e-4,99.82928289313236
Sphex flavipennis,1.778446473651871e-4,99.82991635178493
Sphex pruinosus,1.778446473651871e-4,99.83054981043749
Sphiximorpha subsessilis,1.778446473651871e-4,99.83118326909006
Stelis ornatula,1.778446473651871e-4,99.83181672774263
Stelis signata,1.778446473651871e-4,99.8324501863952
Stevenia atramentaria,1.778446473651871e-4,99.83308364504778
Sympycnus aeneicoxa,1.778446473651871e-4,99.83371710370035
Syrphus admirandus,1.778446473651871e-4,99.83435056235291
Syrphus sexmaculatus,1.778446473651871e-4,99.83498402100548
Tabanus bovinus,1.778446473651871e-4,99.83561747965805
Tachina grossa,1.778446473651871e-4,99.83625093831063
Tenthredo olivacea,1.778446473651871e-4,99.8368843969632
Tettigonia viridissima,1.778446473651871e-4,99.83751785561577
Thyreus ramosus,1.778446473651871e-4,99.83815131426833
Tilloidea transversalis,1.778446473651871e-4,99.8387847729209
Tipula vernalis,1.778446473651871e-4,99.83941823157348
Trichius fasciatus,1.778446473651871e-4,99.84005169022605
Trixa conspersa,1.778446473651871e-4,99.84068514887862
Volucella inanis,1.778446473651871e-4,99.84131860753119
Xylocopa valga,1.778446473651871e-4,99.84195206618375
Xylota sylvarum,1.778446473651871e-4,99.84258552483632
Zygaena ephialtes,1.778446473651871e-4,99.8432189834889
Abia fasciata,8.892232368259355e-5,99.84353571281518
Abia nitens,8.892232368259355e-5,99.84385244214147
Abia sericea,8.892232368259355e-5,99.84416917146775
Acanthiophilus helianthi,8.892232368259355e-5,99.84448590079404
Acmaeodera crinita,8.892232368259355e-5,99.84480263012033
Acmaeodera cylindrica,8.892232368259355e-5,99.84511935944661
Actina chalybea,8.892232368259355e-5,99.84543608877289
Acupalpus exiguus,8.892232368259355e-5,99.84575281809917
Adalia bipunctata,8.892232368259355e-5,99.84606954742546
Alliopsis silvestris,8.892232368259355e-5,99.84638627675174
Altica oleracea,8.892232368259355e-5,99.84670300607803
Amegilla ochroleuca,8.892232368259355e-5,99.84701973540432
Amegilla salviae,8.892232368259355e-5,99.8473364647306
Ammobates punctatus,8.892232368259355e-5,99.84765319405689
Ampedus balteatus,8.892232368259355e-5,99.84796992338318
Anasimyia lunulata,8.892232368259355e-5,99.84828665270946
Anaspis frontalis,8.892232368259355e-5,99.84860338203575
Ancistrocerus biphaleratus,8.892232368259355e-5,99.84892011136203
Ancistrocerus claripennis,8.892232368259355e-5,99.8492368406883
Ancistrocerus parietum,8.892232368259355e-5,99.84955357001459
Ancylolomia tentaculella,8.892232368259355e-5,99.84987029934088
Andrena albopunctata,8.892232368259355e-5,99.85018702866716
Andrena asiatica,8.892232368259355e-5,99.85050375799345
Andrena biarmica,8.892232368259355e-5,99.85082048731974
Andrena chrysopyga,8.892232368259355e-5,99.85113721664602
Andrena clypella,8.892232368259355e-5,99.85145394597231
Andrena coitana,8.892232368259355e-5,99.8517706752986
Andrena congruens,8.892232368259355e-5,99.85208740462488
Andrena crassana,8.892232368259355e-5,99.85240413395117
Andrena decipiens,8.892232368259355e-5,99.85272086327745
Andrena enslinella,8.892232368259355e-5,99.85303759260373
Andrena ferrugineicrus,8.892232368259355e-5,99.85335432193001
Andrena florentina,8.892232368259355e-5,99.8536710512563
Andrena gelriae,8.892232368259355e-5,99.85398778058259
Andrena granulosa,8.892232368259355e-5,99.85430450990887
Andrena hyemala,8.892232368259355e-5,99.85462123923516
Andrena livens,8.892232368259355e-5,99.85493796856144
Andrena mitis,8.892232368259355e-5,99.85525469788773
Andrena pallitarsis,8.892232368259355e-5,99.85557142721402
Andrena pareklisiae,8.892232368259355e-5,99.8558881565403
Andrena paucisquama,8.892232368259355e-5,99.85620488586659
Andrena schencki,8.892232368259355e-5,99.85652161519288
Andrena spreta,8.892232368259355e-5,99.85683834451915
Andrena trimmerana,8.892232368259355e-5,99.85715507384543
Andrena vocifera,8.892232368259355e-5,99.85747180317172
Anogcodes melanurus,8.892232368259355e-5,99.857788532498
Anthaxia brevis,8.892232368259355e-5,99.85810526182429
Anthaxia praeclara,8.892232368259355e-5,99.85842199115058
Anthaxia scutellaris,8.892232368259355e-5,99.85873872047686
Anthaxia thalassophila,8.892232368259355e-5,99.85905544980315
Anthidium spiniventre,8.892232368259355e-5,99.85937217912944
Anthomyia monilis,8.892232368259355e-5,99.85968890845572
Anthophora atriceps,8.892232368259355e-5,99.86000563778201
Anthophora balneorum,8.892232368259355e-5,99.8603223671083
Anthophora crassipes,8.892232368259355e-5,99.86063909643457
Anthophora larvata,8.892232368259355e-5,99.86095582576085
Anthophora socia,8.892232368259355e-5,99.86127255508714
Anthrax trifasciatus,8.892232368259355e-5,99.86158928441343
Anthrenus coloratus,8.892232368259355e-5,99.86190601373971
Aporia crataegi,8.892232368259355e-5,99.862222743066
Araschnia levana,8.892232368259355e-5,99.86253947239229
Arge cyanocrocea,8.892232368259355e-5,99.86285620171857
Arge ochropus,8.892232368259355e-5,99.86317293104486
Argogorytes fargeii,8.892232368259355e-5,99.86348966037114
Athetis pallustris,8.892232368259355e-5,99.86380638969743
Athous flavipennis,8.892232368259355e-5,99.86412311902372
Autographa bractea,8.892232368259355e-5,99.86443984834999
Azelia gibbera,8.892232368259355e-5,99.86475657767627
Bellardia stricta,8.892232368259355e-5,99.86507330700256
Beris clavipes,8.892232368259355e-5,99.86539003632885
Bibio marci,8.892232368259355e-5,99.86570676565513
Bibio nigriventris,8.892232368259355e-5,99.86602349498142
Boloria napaea,8.892232368259355e-5,99.8663402243077
Bombus laesus,8.892232368259355e-5,99.86665695363399
Botanophila cordifrons,8.892232368259355e-5,99.86697368296028
Botanophila discreta,8.892232368259355e-5,99.86729041228656
Brachypalpus valgus,8.892232368259355e-5,99.86760714161285
Callicera aurata,8.892232368259355e-5,99.86792387093914
Calliopum aeneum,8.892232368259355e-5,99.86824060026541
Calliphora subalpina,8.892232368259355e-5,99.8685573295917
Calythea nigricans,8.892232368259355e-5,99.86887405891798
Camptopoeum friesei,8.892232368259355e-5,99.86919078824427
Camptopus lateralis,8.892232368259355e-5,99.86950751757055
Cantharis obscura,8.892232368259355e-5,99.86982424689684
Capsodes gothicus,8.892232368259355e-5,99.87014097622313
Carcharodus alceae,8.892232368259355e-5,99.87045770554941
Carcharodus lavatherae,8.892232368259355e-5,99.8707744348757
Carpocoris mediterraneus,8.892232368259355e-5,99.87109116420199
Carpocoris purpureipennis,8.892232368259355e-5,99.87140789352827
Cephalops obtusinervis,8.892232368259355e-5,99.87172462285456
Ceratina bispinosa,8.892232368259355e-5,99.87204135218083
Ceratina nigroaenea,8.892232368259355e-5,99.87235808150712
Cerceris media,8.892232368259355e-5,99.8726748108334
Cerceris rubida,8.892232368259355e-5,99.87299154015969
Cerceris tenuivittata,8.892232368259355e-5,99.87330826948597
Ceromasia rubrifrons,8.892232368259355e-5,99.87362499881226
Ceropales maculata,8.892232368259355e-5,99.87394172813855
Cheilosia ahenea,8.892232368259355e-5,99.87425845746483
Cheilosia griseiventris,8.892232368259355e-5,99.87457518679112
Cheilosia hercyniae,8.892232368259355e-5,99.8748919161174
Cheilosia lasiopa,8.892232368259355e-5,99.87520864544369
Cheilosia loewi,8.892232368259355e-5,99.87552537476998
Cheilosia melanopa,8.892232368259355e-5,99.87584210409625
Cheilosia nebulosa,8.892232368259355e-5,99.87615883342254
Cheilosia semifasciata,8.892232368259355e-5,99.87647556274882
Chiasmia clathrata,8.892232368259355e-5,99.87679229207511
Chiastocheta rotundiventris,8.892232368259355e-5,99.8771090214014
Chirosia flavipennis,8.892232368259355e-5,99.87742575072768
Chrysanthia flavipes,8.892232368259355e-5,99.87774248005397
Chrysis ignita,8.892232368259355e-5,99.87805920938025
Chrysis kolazyi,8.892232368259355e-5,99.87837593870654
Chrysoesthia drurella,8.892232368259355e-5,99.87869266803283
Chrysogaster cemiteriorum,8.892232368259355e-5,99.87900939735911
Chrysomela collaris,8.892232368259355e-5,99.8793261266854
Chrysomela populi,8.892232368259355e-5,99.87964285601167
Chrysopilus asiliformis,8.892232368259355e-5,99.87995958533796
Chrysura graja,8.892232368259355e-5,99.88027631466424
Clairvillia pninae,8.892232368259355e-5,99.88059304399053
Clytiomya sola,8.892232368259355e-5,99.88090977331682
Coelioxys aurolimbatus,8.892232368259355e-5,99.8812265026431
Coelioxys brevis,8.892232368259355e-5,99.88154323196939
Coelioxys haemorrhoa,8.892232368259355e-5,99.88185996129567
Coenosia verralli,8.892232368259355e-5,99.88217669062196
Colias phicomone,8.892232368259355e-5,99.88249341994825
Colletes cariniger,8.892232368259355e-5,99.88281014927453
Colletes collaris,8.892232368259355e-5,99.88312687860082
Colletes eous,8.892232368259355e-5,99.88344360792709
Colletes gallicus,8.892232368259355e-5,99.88376033725338
Conops flavifrons,8.892232368259355e-5,99.88407706657966
Conops strigatus,8.892232368259355e-5,99.88439379590595
Conops vesicularis,8.892232368259355e-5,99.88471052523224
Cordylepherus viridis,8.892232368259355e-5,99.88502725455852
Coremacera marginata,8.892232368259355e-5,99.88534398388481
Criorhina floccosa,8.892232368259355e-5,99.8856607132111
Crossocerus assimilis,8.892232368259355e-5,99.88597744253738
Crossocerus cinxius,8.892232368259355e-5,99.88629417186367
Crossocerus distinguendus,8.892232368259355e-5,99.88661090118995
Cryptocephalus moraei,8.892232368259355e-5,99.88692763051624
Cteniopus sulphureus,8.892232368259355e-5,99.88724435984251
Culex pipiens,8.892232368259355e-5,99.8875610891688
Cydia nigricana,8.892232368259355e-5,99.88787781849508
Cylindromyia pusilla,8.892232368259355e-5,99.88819454782137
Cyrtophleba ruricola,8.892232368259355e-5,99.88851127714766
Cyzenis jucunda,8.892232368259355e-5,99.88882800647394
Dalopius marginatus,8.892232368259355e-5,99.88914473580023
Delia cardui,8.892232368259355e-5,99.88946146512652
Delia diluta,8.892232368259355e-5,99.8897781944528
Delia pseudofugax,8.892232368259355e-5,99.89009492377909
Delina nigrita,8.892232368259355e-5,99.89041165310537
Delta unguiculatum,8.892232368259355e-5,99.89072838243166
Demoticus plebejus,8.892232368259355e-5,99.89104511175793
Dichrorampha petiverella,8.892232368259355e-5,99.89136184108422
Dilophus femoratus,8.892232368259355e-5,99.8916785704105
Dilophus minor,8.892232368259355e-5,99.89199529973679
Dinera fuscata,8.892232368259355e-5,99.89231202906308
Dinera grisescens,8.892232368259355e-5,99.89262875838936
Dionaea aurifrons,8.892232368259355e-5,99.89294548771565
Discomyza incurva,8.892232368259355e-5,99.89326221704194
Dolichopus rupestris,8.892232368259355e-5,99.89357894636822
Eana argentana,8.892232368259355e-5,99.89389567569451
Ectemnius fossorius,8.892232368259355e-5,99.8942124050208
Ectemnius lapidarius,8.892232368259355e-5,99.89452913434708
Ectophasia leucoptera,8.892232368259355e-5,99.89484586367335
Eliozeta pellucens,8.892232368259355e-5,99.89516259299964
Eloceria delecta,8.892232368259355e-5,99.89547932232593
Elomya lateralis,8.892232368259355e-5,99.89579605165221
Empis aestiva,8.892232368259355e-5,99.8961127809785
Empis contigua,8.892232368259355e-5,99.89642951030478
Empis hirta,8.892232368259355e-5,99.89674623963107
Empis lutea,8.892232368259355e-5,99.89706296895736
Empis monticola,8.892232368259355e-5,99.89737969828364
Empis nitida,8.892232368259355e-5,99.89769642760993
Empis picipes,8.892232368259355e-5,99.89801315693622
Empis stercorea,8.892232368259355e-5,99.8983298862625
Empis syrovatkai,8.892232368259355e-5,99.89864661558877
Empis testacea,8.892232368259355e-5,99.89896334491506
Empis vitripennis,8.892232368259355e-5,99.89928007424135
Enicopus pilosus,8.892232368259355e-5,99.89959680356763
Entomophaga nigrohalterata,8.892232368259355e-5,99.89991353289392
Epeoloides coecutiens,8.892232368259355e-5,99.9002302622202
Epistrophe diaphana,8.892232368259355e-5,99.90054699154649
Erebia pandrose,8.892232368259355e-5,99.90086372087278
Eriothrix prolixa,8.892232368259355e-5,99.90118045019906
Eristalis gomojunovae,8.892232368259355e-5,99.90149717952535
Erycia fatua,8.892232368259355e-5,99.90181390885164
Eucera barbiventris,8.892232368259355e-5,99.90213063817792
Eucera breviceps,8.892232368259355e-5,99.9024473675042
Eucera hispana,8.892232368259355e-5,99.90276409683048
Eucera nigrifacies,8.892232368259355e-5,99.90308082615677
Eucera parvicornis,8.892232368259355e-5,99.90339755548305
Eucera penicillata,8.892232368259355e-5,99.90371428480934
Eucera proxima,8.892232368259355e-5,99.90403101413563
Eucera squamosa,8.892232368259355e-5,99.90434774346191
Eucera vulpes,8.892232368259355e-5,99.9046644727882
Eulabidogaster setifacies,8.892232368259355e-5,99.90498120211448
Euleia rotundiventris,8.892232368259355e-5,99.90529793144077
Eumerus clavatus,8.892232368259355e-5,99.90561466076706
Eumerus crassus,8.892232368259355e-5,99.90593139009334
Eumerus flavitarsis,8.892232368259355e-5,99.90624811941962
Eumerus sabulonum,8.892232368259355e-5,99.9065648487459
Eupeodes lundbecki,8.892232368259355e-5,99.90688157807219
Eupeodes tirolensis,8.892232368259355e-5,99.90719830739847
Euphydryas aurinia,8.892232368259355e-5,99.90751503672476
Eurithia connivens,8.892232368259355e-5,99.90783176605105
Eurithia vivida,8.892232368259355e-5,99.90814849537733
Eurydema oleracea,8.892232368259355e-5,99.90846522470362
Everes sebrus,8.892232368259355e-5,99.9087819540299
Exoprosopa grandis,8.892232368259355e-5,99.90909868335619
Fannia fuscula,8.892232368259355e-5,99.90941541268248
Fannia mollissima,8.892232368259355e-5,99.90973214200876
Fannia rondanii,8.892232368259355e-5,99.91004887133504
Gastrolepta anthracina,8.892232368259355e-5,99.91036560066132
Gastrophysa polygoni,8.892232368259355e-5,99.91068232998761
Gillmeria pallidactyla,8.892232368259355e-5,99.9109990593139
Glaucopsyche alexis,8.892232368259355e-5,99.91131578864018
Gymnodia humilis,8.892232368259355e-5,99.91163251796647
Gymnomerus laevipes,8.892232368259355e-5,99.91194924729275
Haematobosca stimulans,8.892232368259355e-5,99.91226597661904
Halictus cochlearitarsis,8.892232368259355e-5,99.91258270594533
Hamearis lucina,8.892232368259355e-5,99.91289943527161
Hebecnema nigricolor,8.892232368259355e-5,99.9132161645979
Helina annosa,8.892232368259355e-5,99.91353289392418
Helina impuncta,8.892232368259355e-5,99.91384962325046
Helina maculipennis,8.892232368259355e-5,99.91416635257674
Helina quadrum,8.892232368259355e-5,99.91448308190303
Heliotaurus sanguinicollis,8.892232368259355e-5,99.91479981122932
Heliothis nubigera,8.892232368259355e-5,99.9151165405556
Helorus ruficornis,8.892232368259355e-5,99.91543326988189
Hemipenthes velutina,8.892232368259355e-5,99.91574999920817
Heriades punctulifera,8.892232368259355e-5,99.91606672853446
Herina nigrina,8.892232368259355e-5,99.91638345786075
Herina paludum,8.892232368259355e-5,99.91670018718703
Herina palustris,8.892232368259355e-5,99.91701691651332
Heterocapillus tigripes,8.892232368259355e-5,99.9173336458396
Heteropterus morpheus,8.892232368259355e-5,99.91765037516588
Heterostylodes pratensis,8.892232368259355e-5,99.91796710449216
Hippodamia variegata,8.892232368259355e-5,99.91828383381845
Hofferia schmiedeknechti,8.892232368259355e-5,99.91860056314474
Holopyga fastuosa,8.892232368259355e-5,99.91891729247102
Hoplitis villosa,8.892232368259355e-5,99.91923402179731
Hoplodrina octogenaria,8.892232368259355e-5,99.9195507511236
Hyalesthes scotti,8.892232368259355e-5,99.91986748044988
Hyalurgus cruciger,8.892232368259355e-5,99.92018420977617
Hyalurgus tomostethi,8.892232368259355e-5,99.92050093910245
Hybos culiciformis,8.892232368259355e-5,99.92081766842874
Hydrophoria ruralis,8.892232368259355e-5,99.92113439775503
Hydrotaea capensis,8.892232368259355e-5,99.9214511270813
Hydrotaea ignava,8.892232368259355e-5,99.92176785640758
Hydrotaea pandellei,8.892232368259355e-5,99.92208458573387
Hylaea fasciaria,8.892232368259355e-5,99.92240131506016
Hylaeus crassanus,8.892232368259355e-5,99.92271804438644
Hylaeus nigrifacies,8.892232368259355e-5,99.92303477371273
Hylaeus pictus,8.892232368259355e-5,99.92335150303902
Hylaeus rubicola,8.892232368259355e-5,99.9236682323653
Hylemya nigrimanus,8.892232368259355e-5,99.92398496169159
Ichneumon sarcitorius,8.892232368259355e-5,99.92430169101787
Icteranthidium laterale,8.892232368259355e-5,99.92461842034416
Isodontia mexicana,8.892232368259355e-5,99.92493514967045
Larinus iaceae,8.892232368259355e-5,99.92525187899672
Lasioglossum bavaricum,8.892232368259355e-5,99.925568608323
Lasioglossum bluethgeni,8.892232368259355e-5,99.92588533764929
Lasioglossum crassepunctatum,8.892232368259355e-5,99.92620206697558
Lasioglossum dolichocephalum,8.892232368259355e-5,99.92651879630186
Lasioglossum dusmeti,8.892232368259355e-5,99.92683552562815
Lasioglossum haesitans,8.892232368259355e-5,99.92715225495444
Lasioglossum laterale,8.892232368259355e-5,99.92746898428072
Lasioglossum longirostre,8.892232368259355e-5,99.92778571360701
Lasioglossum maurusium,8.892232368259355e-5,99.9281024429333
Lasioglossum smeathmanellum,8.892232368259355e-5,99.92841917225958
Lasioglossum sphecodimorphum,8.892232368259355e-5,99.92873590158587
Lasiomma strigilatum,8.892232368259355e-5,99.92905263091214
Leucospis gigas,8.892232368259355e-5,99.92936936023843
Leucostoma anthracina,8.892232368259355e-5,99.92968608956471
Leucostoma tetrapterum,8.892232368259355e-5,99.930002818891
Limenitis reducta,8.892232368259355e-5,99.93031954821728
Linnaemya impudica,8.892232368259355e-5,99.93063627754357
Linnaemya lythosiophaga,8.892232368259355e-5,99.93095300686986
Linnaemya zachvatkini,8.892232368259355e-5,99.93126973619614
Lithurgus cornutus,8.892232368259355e-5,99.93158646552243
Litophasia hyalipennis,8.892232368259355e-5,99.93190319484872
Loboptera decipiens,8.892232368259355e-5,99.932219924175
Lochmaea suturalis,8.892232368259355e-5,99.93253665350129
Loewia brevifrons,8.892232368259355e-5,99.93285338282756
Loewia nudigena,8.892232368259355e-5,99.93317011215385
Lomachantha parra,8.892232368259355e-5,99.93348684148013
Lydina aenea,8.892232368259355e-5,99.93380357080642
Macquartia grisea,8.892232368259355e-5,99.9341203001327
Macrophya postica,8.892232368259355e-5,99.93443702945899
Maculinea teleius,8.892232368259355e-5,99.93475375878528
Megachile deceptoria,8.892232368259355e-5,99.93507048811156
Megachile genalis,8.892232368259355e-5,99.93538721743785
Megachile giraudi,8.892232368259355e-5,99.93570394676414
Megachile opacifrons,8.892232368259355e-5,99.93602067609042
Meigenia mutabilis,8.892232368259355e-5,99.93633740541671
Melangyna arctica,8.892232368259355e-5,99.93665413474298
Melanomya acerba,8.892232368259355e-5,99.93697086406927
Melanosoma bicolor,8.892232368259355e-5,99.93728759339555
Melecta leucorhyncha,8.892232368259355e-5,99.93760432272184
Meligethes nigrescens,8.892232368259355e-5,99.93792105204813
Meligethes subrugosus,8.892232368259355e-5,99.93823778137441
Meligramma triangulifera,8.892232368259355e-5,99.9385545107007
Melitaea phoebe,8.892232368259355e-5,99.93887124002698
Melitaea trivia,8.892232368259355e-5,99.93918796935327
Melitturga caudata,8.892232368259355e-5,99.93950469867956
Meria tripunctata,8.892232368259355e-5,99.93982142800584
Merodon megavidus,8.892232368259355e-5,99.94013815733213
Merodon natans,8.892232368259355e-5,99.9404548866584
Microchrysa polita,8.892232368259355e-5,99.94077161598469
Microdon analis,8.892232368259355e-5,99.94108834531097
Microdynerus exilis,8.892232368259355e-5,99.94140507463726
Microdynerus timidus,8.892232368259355e-5,99.94172180396355
Milesia crabroniformis,8.892232368259355e-5,99.94203853328983
Molorchus minor,8.892232368259355e-5,99.94235526261612
Mordellistenula perrisi,8.892232368259355e-5,99.9426719919424
Musca osiris,8.892232368259355e-5,99.94298872126869
Myopa buccata,8.892232368259355e-5,99.94330545059498
Myopa extricata,8.892232368259355e-5,99.94362217992126
Myospila meditabunda,8.892232368259355e-5,99.94393890924754
Nemophora degeerella,8.892232368259355e-5,99.94425563857382
Neoascia annexa,8.892232368259355e-5,99.94457236790011
Neoascia interrupta,8.892232368259355e-5,99.9448890972264
Neocnemodon pubescens,8.892232368259355e-5,99.94520582655268
Neocnemodon vitripennis,8.892232368259355e-5,99.94552255587897
Nephrotoma appendiculata,8.892232368259355e-5,99.94583928520525
Nephrotoma crocata,8.892232368259355e-5,99.94615601453154
Nomada alboguttata,8.892232368259355e-5,99.94647274385783
Nomada basalis,8.892232368259355e-5,99.94678947318411
Nomada discedens,8.892232368259355e-5,99.9471062025104
Nomada facilis,8.892232368259355e-5,99.94742293183668
Nomada fallax,8.892232368259355e-5,99.94773966116296
Nomada ferruginata,8.892232368259355e-5,99.94805639048924
Nomada glaberrima,8.892232368259355e-5,99.94837311981553
Nomada lucidula,8.892232368259355e-5,99.94868984914181
Nomada moravitzii,8.892232368259355e-5,99.9490065784681
Nomada nobilis,8.892232368259355e-5,99.94932330779439
Nomada obtusifrons,8.892232368259355e-5,99.94964003712067
Nomada stigma,8.892232368259355e-5,99.94995676644696
Nustera distigma,8.892232368259355e-5,99.95027349577325
Ocytata pallipes,8.892232368259355e-5,99.95059022509953
Odontomyia angulata,8.892232368259355e-5,99.95090695442582
Odynerus spinipes,8.892232368259355e-5,99.9512236837521
Oedemera flavipennis,8.892232368259355e-5,99.95154041307838
Oedemera simplex,8.892232368259355e-5,99.95185714240466
Oncocera semirubella,8.892232368259355e-5,99.95217387173095
Onychogonia flaviceps,8.892232368259355e-5,99.95249060105724
Onychogonia suggesta,8.892232368259355e-5,99.95280733038352
Oscinella vastator,8.892232368259355e-5,99.95312405970981
Osmia cephalotes,8.892232368259355e-5,99.9534407890361
Osmia inermis,8.892232368259355e-5,99.95375751836238
Osmia laticauda,8.892232368259355e-5,99.95407424768867
Osmia moreensis,8.892232368259355e-5,99.95439097701495
Osmia notata,8.892232368259355e-5,99.95470770634124
Osmia parietina,8.892232368259355e-5,99.95502443566753
Osmia subcornuta,8.892232368259355e-5,99.9553411649938
Osmia uncinata,8.892232368259355e-5,99.95565789432008
Oxybelus quatuordecimnotatus,8.892232368259355e-5,99.95597462364637
Pachystylum bremii,8.892232368259355e-5,99.95629135297266
Pancalia leuwenhoekella,8.892232368259355e-5,99.95660808229894
Pangonius funebris,8.892232368259355e-5,99.95692481162523
Panorpa communis,8.892232368259355e-5,99.95724154095151
Paragus bradescui,8.892232368259355e-5,99.9575582702778
Paragus quadrifasciatus,8.892232368259355e-5,99.95787499960409
Paramacronychia flavipalpis,8.892232368259355e-5,99.95819172893037
Parasyrphus tarsatus,8.892232368259355e-5,99.95850845825666
Paratryphera barbatula,8.892232368259355e-5,99.95882518758295
Paregle atrisquama,8.892232368259355e-5,99.95914191690922
Pareumenes laminatus,8.892232368259355e-5,99.9594586462355
Parhelophilus versicolor,8.892232368259355e-5,99.95977537556179
Parnopes grandior,8.892232368259355e-5,99.96009210488808
Passaloecus gracilis,8.892232368259355e-5,99.96040883421436
Passaloecus insignis,8.892232368259355e-5,99.96072556354065
Passaloecus singularis,8.892232368259355e-5,99.96104229286694
Peleteria ferina,8.892232368259355e-5,99.96135902219322
Peleteria rubescens,8.892232368259355e-5,99.96167575151951
Perapion violaceum,8.892232368259355e-5,99.9619924808458
Periscepsia spathulata,8.892232368259355e-5,99.96230921017208
Perizoma blandiata,8.892232368259355e-5,99.96262593949837
Pexopsis aprica,8.892232368259355e-5,99.96294266882464
Phaonia subventa,8.892232368259355e-5,99.96325939815092
Phaonia zugmayeriae,8.892232368259355e-5,99.96357612747721
Phasia hemiptera,8.892232368259355e-5,99.9638928568035
Phasia mesnili,8.892232368259355e-5,99.96420958612978
Philhelius dives,8.892232368259355e-5,99.96452631545607
Philhelius laetus,8.892232368259355e-5,99.96484304478236
Phorbia fascicularis,8.892232368259355e-5,99.96515977410864
Phorbia moliniaris,8.892232368259355e-5,99.96547650343493
Phryno vetula,8.892232368259355e-5,99.96579323276121
Phryxe nemea,8.892232368259355e-5,99.9661099620875
