Site,Area,Area_2018,Connectivity_Index,Connectivity_Index_2018,Year,Round,Date,Plot,Included,ID,Family,Genus,Gender,Visitor,Plant
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",4,SI,Bumblebee,Apidae,Bombus,,Bombus lapidarius,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",4,SI,Butterfly,Pieridae,Pieris,,Pieris rapae,Knautia arvensis
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",4,SI,Butterfly,Lycaenidae,Polyommatus,Male,Polyommatus coridon,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",4,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",4,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",4,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",4,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Knautia arvensis
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",4,SI,Butterfly,Lycaenidae,Polyommatus,Female,Polyommatus icarus,Knautia arvensis
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",5,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",5,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",5,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",5,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",5,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",5,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",5,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",5,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",5,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",5,SI,Butterfly,Pieridae,Pieris,,Pieris rapae,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",5,SI,Butterfly,Zygaenidae,Zygaena,,Zygaena filipendulae,Knautia arvensis
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",5,SI,Bumblebee,Apidae,Bombus,,Bombus terrestris,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",5,SI,Butterfly,Lycaenidae,Polyommatus,Male,Polyommatus coridon,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",5,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",5,SI,Butterfly,Pieridae,Pieris,,Pieris napi,Knautia arvensis
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",5,SI,Solitary bee,#N/A,Halictus,Female,Halictus scabiosae,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",5,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Knautia arvensis
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",5,SI,Butterfly,Lycaenidae,Polyommatus,Female,Polyommatus icarus,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",5,SI,Bumblebee,Apidae,Bombus,Male,Bombus lapidarius,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",5,SI,Butterfly,Lycaenidae,Polyommatus,Male,Polyommatus coridon,Centaurea scabiosa
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",6,SI,Butterfly,Pieridae,Pieris,,Pieris rapae,Knautia arvensis
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",6,SI,Butterfly,Pieridae,Pieris,,Pieris rapae,Knautia arvensis
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",6,SI,Butterfly,Pieridae,Pieris,,Pieris rapae,Knautia arvensis
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",6,SI,Butterfly,Pieridae,Pieris,,Pieris rapae,Knautia arvensis
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",6,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Knautia arvensis
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",6,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Knautia arvensis
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",6,SI,Butterfly,Pieridae,Pieris,,Pieris rapae,Knautia arvensis
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",6,SI,Butterfly,Pieridae,Pieris,,Pieris napi,Knautia arvensis
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",6,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",6,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",6,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Knautia arvensis
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",6,SI,Butterfly,Lycaenidae,Polyommatus,Male,Polyommatus coridon,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",6,SI,Butterfly,Pieridae,Pieris,,Pieris rapae,Knautia arvensis
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",7,SI,Butterfly,Lycaenidae,Aricia,,Aricia agestis,Knautia arvensis
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",7,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",7,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",7,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",7,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",7,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",7,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",7,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",7,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",7,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",7,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",7,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",7,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Ononis spinosa
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",7,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Knautia arvensis
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",7,SI,Butterfly,Pieridae,Pieris,,Pieris rapae,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",7,SI,Butterfly,Hesperiidae,Thymelicus,,Thymelicus acteon,Knautia arvensis
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",7,SI,Butterfly,Pieridae,Pieris,,Pieris rapae,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",7,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Knautia arvensis
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",7,#,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Centaurea jacea
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",7,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Knautia arvensis
Am Graben,5794,5535,16587,1186,2018,2,"Friday, 27 July 2018",7,#,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Cirsium vulgare
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Friday, 27 July 2018",1,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Friday, 27 July 2018",1,SI,Butterfly,Pieridae,Pieris,,Pieris rapae,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Friday, 27 July 2018",1,SI,Butterfly,Pieridae,Pieris,,Pieris napi,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Friday, 27 July 2018",1,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Friday, 27 July 2018",1,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Friday, 27 July 2018",1,SI,Bumblebee,Apidae,Bombus,Male,Bombus lapidarius,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Friday, 27 July 2018",1,SI,Butterfly,Pieridae,Pieris,,Pieris rapae,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Friday, 27 July 2018",2,SI,Butterfly,Pieridae,Pieris,,Pieris rapae,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Friday, 27 July 2018",2,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Friday, 27 July 2018",2,SI,Solitary bee,#N/A,Ceratina,Female,Ceratina cyanea,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Friday, 27 July 2018",2,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Friday, 27 July 2018",2,SI,Butterfly,#N/A,Issoria,,Issoria lathonia,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Friday, 27 July 2018",2,SI,Solitary bee,#N/A,Halictus,Female,Halictus tumulorum,Medicago sativa
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Friday, 27 July 2018",3,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Friday, 27 July 2018",3,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Friday, 27 July 2018",3,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Friday, 27 July 2018",3,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Friday, 27 July 2018",3,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Friday, 27 July 2018",3,SI,Butterfly,Pieridae,Pieris,,Pieris rapae,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Friday, 27 July 2018",3,SI,Solitary bee,#N/A,Halictus,Male,Halictus sp,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",4,SI,Butterfly,Pieridae,Pieris,,Pieris rapae,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",4,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",4,SI,Butterfly,Pieridae,Pieris,,Pieris rapae,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",4,SI,Butterfly,Zygaenidae,Zygaena,,Zygaena filipendulae,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",4,SI,Butterfly,Lycaenidae,Polyommatus,Male,Polyommatus icarus,Lotus corniculatus
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",4,SI,Solitary bee,#N/A,NA,,Solitary bee,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",5,SI,Butterfly,Pieridae,Pieris,,Pieris rapae,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",5,SI,Butterfly,Pieridae,Pieris,,Pieris rapae,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",5,SI,Butterfly,#N/A,Issoria,,Issoria lathonia,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",5,SI,Butterfly,Pieridae,Pieris,,Pieris rapae,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",5,SI,Butterfly,Pieridae,Pieris,,Pieris napi,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",5,SI,Solitary bee,#N/A,Lasioglossum,,Lasioglossum morio,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",6,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",6,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",6,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",6,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",6,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",6,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",6,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",6,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",6,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",6,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Cirsium acaule
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",6,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",6,#,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",6,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Daucus carota
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",6,SI,Solitary bee,#N/A,Lasioglossum,Male,Lasioglossum calceatum,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",6,SI,Butterfly,Pieridae,Pieris,,Pieris rapae,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",6,#,Butterfly,Pieridae,Pieris,,Pieris rapae,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",7,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",7,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",7,SI,Butterfly,Pieridae,Pieris,,Pieris napi,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",7,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Hypericum perforatum
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",7,#,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Knautia arvensis
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",7,SI,Honey bee,Apidae,Apis,,Apis mellifera,Centaurea jacea
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",7,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Medicago falcata
Zipfel am Lindenberg,1010,227,25753,10517,2018,2,"Saturday, 28 July 2018",7,SI,Solitary bee,#N/A,NA,,Solitary bee,Medicago falcata
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",1,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",1,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",1,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",1,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",1,SI,Butterfly,Lycaenidae,Polyommatus,Female,Polyommatus coridon,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,SI,Butterfly,Nymphalidae,Argynnis,,Argynnis paphia,Centaurea jacea
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,SI,Butterfly,Pieridae,Pieris,,Pieris brassicae,Centaurea jacea
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,SI,Butterfly,Lycaenidae,Polyommatus,Female,Polyommatus coridon,Centaurea jacea
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,SI,Solitary bee,Megachilidae,Megachile,,Megachile versicolor,Centaurea jacea
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,SI,Solitary bee,#N/A,Lasioglossum,Male,Lasioglossum calceatum,Centaurea jacea
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,SI,Solitary bee,#N/A,Lasioglossum,Male,Lasioglossum calceatum,Centaurea jacea
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,SI,Solitary bee,#N/A,Lasioglossum,Male,Lasioglossum calceatum,Centaurea jacea
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,SI,Solitary bee,#N/A,Ceratina,Male,Ceratina cyanea,Centaurea jacea
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,SI,Bumblebee,Apidae,Bombus,Male,Bombus pascuorum,Centaurea jacea
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,#,Bumblebee,Apidae,Bombus,Male,Bombus pascuorum,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,SI,Butterfly,Lycaenidae,Polyommatus,Male,Polyommatus coridon,Knautia arvensis
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,SI,Bumblebee,Apidae,Bombus,Male,Bombus lapidarius,Centaurea jacea
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Centaurea jacea
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Centaurea jacea
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,SI,Butterfly,Lycaenidae,Polyommatus,Male,Polyommatus coridon,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,SI,Butterfly,Lycaenidae,Polyommatus,Female,Polyommatus coridon,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,SI,Bumblebee,Apidae,Bombus,Male,Bombus pascuorum,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Centaurea jacea
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,SI,Butterfly,Nymphalidae,Maniola,,Maniola jurtina,Centaurea jacea
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,SI,Bumblebee,Apidae,Bombus,,Bombus lapidarius,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",2,SI,Butterfly,Lycaenidae,Polyommatus,Male,Polyommatus coridon,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",3,SI,Butterfly,Zygaenidae,Zygaena,,Zygaena filipendulae,Knautia arvensis
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",3,SI,Butterfly,Lycaenidae,Polyommatus,Male,Polyommatus coridon,Knautia arvensis
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",3,SI,Butterfly,Lycaenidae,Polyommatus,Male,Polyommatus coridon,Knautia arvensis
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",3,SI,Butterfly,Lycaenidae,Polyommatus,Female,Polyommatus coridon,Knautia arvensis
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",3,SI,Butterfly,Lycaenidae,Polyommatus,Female,Polyommatus coridon,Knautia arvensis
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",3,SI,Butterfly,Lycaenidae,Polyommatus,Female,Polyommatus coridon,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",3,SI,Butterfly,Lycaenidae,Polyommatus,Male,Polyommatus coridon,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",3,SI,Butterfly,Lycaenidae,Polyommatus,Male,Polyommatus coridon,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",3,SI,Bumblebee,Apidae,Bombus,Male,Bombus pascuorum,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",3,SI,Butterfly,Lycaenidae,Polyommatus,Female,Polyommatus coridon,Daucus carota
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",3,#,Butterfly,Lycaenidae,Polyommatus,Female,Polyommatus coridon,Knautia arvensis
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",4,SI,Butterfly,Lycaenidae,Polyommatus,Male,Polyommatus coridon,Knautia arvensis
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",4,SI,Butterfly,Lycaenidae,Polyommatus,Male,Polyommatus coridon,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",4,SI,Butterfly,Lycaenidae,Polyommatus,Male,Polyommatus coridon,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",4,SI,Butterfly,Lycaenidae,Polyommatus,Male,Polyommatus coridon,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",4,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",4,SI,Solitary bee,#N/A,Lasioglossum,Male,Lasioglossum costulatum,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",5,SI,Butterfly,Lycaenidae,Polyommatus,Male,Polyommatus icarus,Knautia arvensis
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",5,SI,Bumblebee,Apidae,Bombus,,Bombus pascuorum,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",5,SI,Solitary bee,#N/A,Lasioglossum,Male,Lasioglossum morio,Knautia arvensis
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",6,SI,Bumblebee,Apidae,Bombus,Male,Bombus pascuorum,Centaurea scabiosa
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",6,SI,Butterfly,Lycaenidae,Polyommatus,Male,Polyommatus coridon,Knautia arvensis
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",6,SI,Butterfly,Lycaenidae,Polyommatus,Female,Polyommatus coridon,Knautia arvensis
Kuhberg,4739,3465,28532,10797,2018,2,"Monday, 30 July 2018",6,SI,Bumblebee,Apidae,Bombus,,Bombus sp,Centaurea scabiosa
